team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MIN,2014,MIN,MIN,Team Level,all,10,0.49,0.47,0.48,36000.0,271.11,26.76,18.55,60.11,8.48,147.83,108.27,26.23,26.53,26.01,267.0,103.0,133.0,503.0,24.0,19.0,5.0,66.0,10.0,101.0,150.0,243.0,346.0,19.0,38.0,298.0,271.0,72.0,64.0,272.0,72.0,26.0,8.79,8.5,9.47,6.0,4.0,14.0,494.71,370.0,364.86,45.0,4.07,4.72,4.72,26.11,25.88,25.54,292.72,27.43,20.4,65.37,9.01,165.68,118.12,26.62,27.88,27.07,272.0,134.0,156.0,562.0,27.0,18.0,0.0,62.0,12.0,127.0,160.0,245.0,379.0,23.0,46.0,346.0,224.0,59.0,50.0,307.0,76.0,23.0,9.09,8.9,9.43,10.0,8.0,9.0,569.13,406.0,411.86,36.0,4.42,2.95,2.95,28.89,29.34,28.64
MIN,2014,MIN,MIN,Team Level,5on5,10,0.49,0.46,0.48,31117.0,225.58,18.42,15.2,51.18,7.01,122.58,92.62,18.0,18.19,17.78,224.0,83.0,108.0,415.0,12.0,15.0,3.0,56.0,10.0,85.0,129.0,212.0,295.0,18.0,36.0,260.0,261.0,66.0,58.0,230.0,64.0,13.0,7.38,7.54,3.51,4.0,3.0,5.0,406.71,307.0,301.86,43.0,3.15,2.95,2.95,18.62,18.39,18.14,244.78,18.79,16.52,57.05,7.58,137.5,101.56,18.5,19.24,18.95,230.0,109.0,141.0,480.0,18.0,15.0,0.0,55.0,10.0,104.0,137.0,212.0,321.0,23.0,46.0,292.0,215.0,50.0,42.0,265.0,62.0,12.0,8.06,7.41,3.31,9.0,7.0,2.0,487.13,339.0,344.86,30.0,3.42,2.2,2.2,20.0,20.45,20.26
MIN,2014,MIN,MIN,Team Level,4on5,10,0.07,0.09,0.11,1799.0,3.7,0.23,0.14,0.5,0.1,1.19,2.84,0.23,0.23,0.23,3.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,14.0,8.0,4.0,2.0,4.0,1.0,0.0,0.13,0.1,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,0.03,0.0,0.0,0.26,0.26,0.26,29.87,3.2,2.75,5.81,0.95,19.63,9.67,3.04,3.2,3.04,26.0,16.0,8.0,50.0,4.0,2.0,0.0,4.0,2.0,15.0,15.0,22.0,38.0,0.0,0.0,19.0,1.0,0.0,2.0,29.0,9.0,4.0,0.66,0.85,1.68,1.0,1.0,2.0,50.0,42.0,42.0,0.0,0.71,0.6,0.6,3.3,3.3,3.17
MIN,2014,MIN,MIN,Team Level,5on4,10,0.84,0.89,0.86,2089.0,26.15,3.38,2.1,5.96,0.85,15.71,8.0,3.34,3.38,3.34,25.0,11.0,18.0,54.0,5.0,3.0,1.0,5.0,0.0,10.0,13.0,20.0,31.0,1.0,2.0,16.0,1.0,0.0,4.0,28.0,4.0,4.0,0.83,0.49,2.06,1.0,1.0,3.0,54.0,36.0,36.0,0.0,0.58,1.25,1.25,2.71,2.71,2.69,4.92,0.64,0.29,0.62,0.13,1.25,3.07,0.64,0.64,0.64,5.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,25.0,5.0,8.0,5.0,3.0,1.0,2.0,0.06,0.14,0.44,0.0,0.0,2.0,7.0,6.0,6.0,5.0,0.06,0.0,0.0,0.7,0.7,0.7
WPG,2014,WPG,WPG,Team Level,other,4,0.22,0.56,0.64,464.0,6.24,0.24,0.47,1.33,0.21,4.92,1.83,0.24,0.24,0.24,7.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,7.0,9.0,0.0,0.0,8.0,4.0,1.0,1.0,8.0,1.0,0.0,0.15,0.09,0.0,0.0,0.0,0.0,10.0,9.0,9.0,0.0,0.13,0.0,0.0,0.37,0.37,0.37,3.36,0.85,0.22,0.77,0.12,1.89,1.16,0.84,0.85,0.84,4.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,2.0,0.0,0.0,2.0,2.0,1.0,0.07,0.2,0.58,1.0,0.0,1.0,8.0,5.0,5.0,0.0,0.06,0.0,0.0,0.91,0.91,0.9
WPG,2014,WPG,WPG,Team Level,all,4,0.41,0.47,0.46,14712.0,116.63,7.75,7.47,28.46,3.82,66.79,48.71,7.64,7.78,7.67,118.0,45.0,51.0,214.0,9.0,4.0,1.0,29.0,3.0,54.0,64.0,109.0,154.0,12.0,24.0,129.0,176.0,22.0,46.0,133.0,26.0,4.0,3.85,2.89,1.01,4.0,4.0,1.0,214.7,163.0,164.27,34.0,1.63,0.71,0.71,8.68,8.69,8.59,138.54,11.19,9.52,32.98,4.64,75.93,57.74,10.86,11.21,10.88,138.0,54.0,48.0,240.0,16.0,10.0,2.0,23.0,3.0,71.0,69.0,122.0,176.0,12.0,24.0,151.0,173.0,14.0,37.0,150.0,32.0,10.0,4.3,3.89,3.0,6.0,6.0,4.0,238.38,192.0,190.76,30.0,2.08,1.83,1.83,11.44,11.44,11.2
WPG,2014,WPG,WPG,Team Level,5on5,4,0.42,0.47,0.45,11957.0,93.82,6.24,5.59,23.11,3.01,51.94,40.1,6.18,6.27,6.21,93.0,37.0,43.0,173.0,7.0,3.0,1.0,22.0,1.0,42.0,55.0,86.0,123.0,10.0,20.0,106.0,160.0,14.0,40.0,107.0,19.0,4.0,3.1,2.13,1.01,3.0,3.0,1.0,173.7,130.0,131.27,31.0,1.15,0.69,0.69,6.7,6.72,6.68,114.7,8.7,7.51,27.72,3.83,61.62,47.63,8.45,8.73,8.47,113.0,44.0,40.0,197.0,11.0,9.0,2.0,21.0,3.0,56.0,57.0,102.0,146.0,11.0,22.0,117.0,162.0,12.0,30.0,125.0,24.0,8.0,3.56,2.97,2.18,4.0,4.0,3.0,195.38,157.0,155.76,24.0,1.55,1.81,1.81,8.45,8.44,8.3
WPG,2014,WPG,WPG,Team Level,4on5,4,0.16,0.12,0.11,1059.0,2.23,0.25,0.1,0.35,0.06,0.66,1.58,0.25,0.25,0.25,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,4.0,3.0,1.0,2.0,0.0,0.02,0.23,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.02,0.0,0.0,0.27,0.27,0.27,17.54,1.35,1.69,3.85,0.61,11.77,5.74,1.29,1.35,1.29,16.0,9.0,4.0,29.0,3.0,1.0,0.0,2.0,0.0,13.0,6.0,13.0,22.0,0.0,0.0,10.0,6.0,1.0,1.0,19.0,6.0,0.0,0.63,0.72,0.0,1.0,2.0,0.0,29.0,25.0,25.0,0.0,0.43,0.02,0.02,1.77,1.77,1.69
WPG,2014,WPG,WPG,Team Level,5on4,4,0.78,0.82,0.81,1232.0,14.35,1.02,1.32,3.67,0.54,9.26,5.19,0.98,1.02,0.98,17.0,4.0,6.0,27.0,2.0,1.0,0.0,5.0,1.0,7.0,5.0,15.0,19.0,1.0,2.0,10.0,6.0,3.0,2.0,17.0,4.0,0.0,0.58,0.43,0.0,1.0,1.0,0.0,27.0,21.0,21.0,1.0,0.33,0.02,0.02,1.33,1.33,1.28,2.94,0.29,0.11,0.64,0.09,0.66,3.21,0.28,0.29,0.28,5.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,17.0,3.0,1.0,6.0,4.0,0.0,1.0,0.05,0.0,0.24,0.0,0.0,0.0,6.0,5.0,5.0,6.0,0.03,0.0,0.0,0.32,0.32,0.31
WSH,2014,WSH,WSH,Team Level,other,14,0.33,0.56,0.6,1310.0,10.6,1.25,0.78,1.92,0.36,7.1,3.59,1.16,1.25,1.16,10.0,5.0,12.0,27.0,0.0,0.0,0.0,2.0,0.0,10.0,3.0,10.0,15.0,0.0,0.0,17.0,7.0,3.0,7.0,8.0,6.0,1.0,0.32,0.68,0.25,0.0,0.0,0.0,27.0,15.0,15.0,5.0,0.24,0.0,0.0,1.49,1.49,1.38,7.47,2.49,0.44,1.06,0.21,3.38,2.41,2.48,2.49,2.48,8.0,2.0,11.0,21.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,6.0,8.0,0.0,0.0,8.0,8.0,5.0,7.0,5.0,2.0,3.0,0.24,0.27,1.98,0.0,0.0,2.0,21.0,10.0,10.0,7.0,0.13,0.0,0.0,2.62,2.62,2.61
WSH,2014,WSH,WSH,Team Level,all,14,0.51,0.5,0.49,52345.0,452.94,38.09,30.48,103.83,14.65,247.93,191.01,36.56,37.96,36.42,444.0,182.0,264.0,890.0,28.0,29.0,8.0,118.0,12.0,205.0,234.0,416.0,598.0,42.0,88.0,483.0,545.0,102.0,155.0,479.0,114.0,33.0,13.81,14.01,10.27,9.0,10.0,9.0,880.33,626.0,620.77,107.0,6.57,8.0,9.0,35.66,35.54,34.63,455.61,37.05,30.08,103.52,15.03,257.25,196.07,36.18,37.45,36.56,435.0,204.0,264.0,903.0,28.0,18.0,6.0,115.0,12.0,234.0,232.0,407.0,611.0,36.0,78.0,382.0,537.0,131.0,183.0,493.0,122.0,24.0,14.3,14.36,8.39,14.0,6.0,8.0,910.45,639.0,645.74,117.0,6.4,4.96,5.02,38.43,38.82,38.22
WSH,2014,WSH,WSH,Team Level,5on5,14,0.53,0.5,0.5,44438.0,393.05,32.01,25.23,92.66,12.66,212.62,165.82,30.88,31.87,30.73,381.0,160.0,229.0,770.0,25.0,25.0,8.0,107.0,11.0,173.0,200.0,356.0,516.0,41.0,86.0,417.0,527.0,83.0,131.0,421.0,96.0,24.0,12.5,11.81,7.7,9.0,9.0,7.0,760.33,541.0,535.77,94.0,5.22,6.86,7.58,29.64,29.52,28.89,387.46,28.78,24.35,90.42,12.91,216.69,170.85,28.15,29.18,28.52,362.0,182.0,224.0,768.0,23.0,15.0,4.0,102.0,11.0,203.0,190.0,339.0,521.0,35.0,76.0,319.0,514.0,108.0,158.0,425.0,100.0,19.0,11.88,11.65,5.25,13.0,5.0,5.0,775.45,544.0,550.74,105.0,4.99,3.87,3.92,29.85,30.24,29.9
WSH,2014,WSH,WSH,Team Level,4on5,14,0.02,0.07,0.1,3592.0,4.6,0.12,0.14,0.33,0.13,1.11,6.17,0.12,0.12,0.12,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,8.0,0.0,0.0,31.0,6.0,9.0,7.0,8.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,0.04,0.0,0.0,0.16,0.16,0.16,53.84,5.21,4.94,11.12,1.72,35.02,17.98,4.99,5.21,4.99,58.0,18.0,27.0,103.0,3.0,3.0,2.0,9.0,1.0,30.0,30.0,55.0,73.0,1.0,2.0,29.0,5.0,3.0,14.0,56.0,18.0,2.0,1.89,2.16,1.16,1.0,1.0,1.0,103.0,76.0,76.0,1.0,1.2,1.1,1.1,5.32,5.32,5.07
WSH,2014,WSH,WSH,Team Level,5on4,14,0.89,0.89,0.87,3005.0,44.69,4.71,4.33,8.92,1.49,27.11,15.43,4.4,4.71,4.4,46.0,16.0,23.0,85.0,3.0,4.0,0.0,9.0,0.0,21.0,25.0,43.0,59.0,1.0,2.0,18.0,5.0,7.0,10.0,42.0,12.0,8.0,0.87,1.52,2.32,0.0,1.0,2.0,85.0,62.0,62.0,1.0,1.08,1.14,1.42,4.37,4.37,4.21,6.84,0.56,0.34,0.92,0.19,2.16,4.84,0.56,0.56,0.56,7.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,0.0,0.0,26.0,10.0,15.0,4.0,7.0,2.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,11.0,9.0,9.0,4.0,0.08,0.0,0.0,0.64,0.64,0.64
MTL,2014,MTL,MTL,Team Level,other,12,0.25,0.35,0.38,1266.0,10.25,1.54,0.58,1.89,0.32,6.13,4.55,1.17,1.54,1.17,12.0,3.0,3.0,18.0,1.0,0.0,0.0,2.0,1.0,5.0,6.0,11.0,14.0,1.0,2.0,17.0,5.0,3.0,9.0,12.0,1.0,2.0,0.48,0.13,0.93,0.0,0.0,1.0,18.0,15.0,15.0,8.0,0.16,0.0,0.0,1.7,1.7,1.33,17.43,4.53,1.18,3.02,0.57,9.81,4.89,3.59,4.53,3.59,19.0,5.0,9.0,33.0,2.0,1.0,0.0,3.0,0.0,13.0,5.0,17.0,22.0,1.0,2.0,9.0,6.0,4.0,1.0,14.0,2.0,8.0,0.69,0.23,3.61,0.0,0.0,2.0,33.0,24.0,24.0,0.0,0.39,0.48,0.48,4.43,4.43,3.52
MTL,2014,MTL,MTL,Team Level,all,12,0.51,0.53,0.55,45273.0,400.81,30.6,26.74,95.62,13.12,226.56,167.36,29.43,30.66,29.49,416.0,144.0,207.0,767.0,25.0,30.0,5.0,107.0,13.0,189.0,196.0,391.0,535.0,49.0,104.0,410.0,386.0,85.0,143.0,449.0,84.0,27.0,11.75,10.39,8.46,13.0,3.0,9.0,761.81,560.0,557.69,112.0,5.78,5.21,5.33,31.05,31.06,30.25,333.35,29.68,21.57,76.52,10.62,186.79,140.82,28.21,29.8,28.33,353.0,113.0,206.0,672.0,29.0,18.0,2.0,90.0,7.0,148.0,174.0,324.0,437.0,46.0,95.0,376.0,475.0,59.0,138.0,360.0,81.0,25.0,9.91,10.01,9.78,6.0,12.0,11.0,677.48,466.0,467.6,100.0,4.83,2.66,2.66,31.86,31.98,30.62
MTL,2014,MTL,MTL,Team Level,5on5,12,0.54,0.53,0.54,36508.0,315.05,21.87,19.59,79.43,10.47,174.75,132.88,21.3,21.94,21.36,324.0,115.0,170.0,609.0,20.0,25.0,5.0,90.0,11.0,150.0,143.0,304.0,419.0,45.0,93.0,331.0,367.0,68.0,111.0,360.0,63.0,16.0,9.41,7.78,4.68,12.0,2.0,6.0,603.81,439.0,436.69,88.0,4.04,4.44,4.55,21.36,21.37,21.11,267.46,18.31,16.49,64.35,8.54,151.13,116.18,17.94,18.43,18.06,277.0,98.0,174.0,549.0,16.0,14.0,1.0,75.0,6.0,116.0,148.0,261.0,359.0,43.0,89.0,288.0,441.0,47.0,120.0,301.0,65.0,9.0,7.92,8.05,2.34,5.0,8.0,3.0,554.48,375.0,376.6,91.0,3.4,1.92,1.92,19.79,19.91,19.65
MTL,2014,MTL,MTL,Team Level,4on5,12,0.26,0.22,0.24,3412.0,13.01,2.14,0.84,1.37,0.35,3.67,8.63,2.14,2.14,2.14,16.0,1.0,4.0,21.0,2.0,0.0,0.0,1.0,0.0,1.0,13.0,14.0,15.0,2.0,7.0,38.0,11.0,9.0,14.0,8.0,3.0,6.0,0.13,0.41,1.61,0.0,1.0,1.0,21.0,17.0,17.0,14.0,0.19,0.0,0.0,2.34,2.34,2.34,39.27,6.05,3.5,7.91,1.26,23.26,12.03,5.9,6.05,5.9,44.0,10.0,20.0,74.0,11.0,2.0,1.0,10.0,1.0,17.0,13.0,33.0,43.0,2.0,4.0,26.0,8.0,2.0,8.0,34.0,13.0,7.0,0.92,1.64,3.49,1.0,4.0,6.0,74.0,54.0,54.0,0.0,0.95,0.19,0.19,6.8,6.8,6.63
MTL,2014,MTL,MTL,Team Level,5on4,12,0.86,0.88,0.87,4087.0,62.51,5.05,5.73,12.93,1.99,42.01,21.3,4.82,5.05,4.82,64.0,25.0,30.0,119.0,2.0,5.0,0.0,14.0,1.0,33.0,34.0,62.0,87.0,1.0,2.0,24.0,3.0,5.0,9.0,69.0,17.0,3.0,1.73,2.08,1.23,1.0,0.0,1.0,119.0,89.0,89.0,2.0,1.39,0.77,0.77,5.67,5.67,5.48,9.18,0.79,0.41,1.24,0.25,2.59,7.72,0.79,0.79,0.79,13.0,0.0,3.0,16.0,0.0,1.0,0.0,2.0,0.0,2.0,8.0,13.0,13.0,0.0,0.0,53.0,20.0,6.0,9.0,11.0,1.0,1.0,0.38,0.08,0.33,0.0,0.0,0.0,16.0,13.0,13.0,9.0,0.09,0.06,0.06,0.83,0.83,0.83
ANA,2014,ANA,ANA,Team Level,other,16,0.61,0.45,0.44,2646.0,25.96,6.22,1.59,4.54,0.84,13.49,10.32,5.67,6.22,5.67,25.0,12.0,11.0,48.0,7.0,2.0,1.0,3.0,1.0,6.0,18.0,18.0,30.0,4.0,8.0,26.0,11.0,4.0,4.0,21.0,8.0,8.0,0.79,0.99,4.44,2.0,1.0,4.0,48.0,37.0,37.0,3.0,0.41,0.99,0.99,5.64,5.64,5.55,33.04,3.98,2.54,6.46,1.13,21.51,11.38,3.68,3.98,3.68,28.0,19.0,12.0,59.0,5.0,1.0,0.0,6.0,1.0,18.0,16.0,23.0,42.0,0.0,0.0,38.0,10.0,3.0,8.0,32.0,12.0,3.0,0.96,1.5,1.51,2.0,2.0,1.0,59.0,47.0,47.0,4.0,0.72,0.21,0.21,4.49,4.49,4.24
ANA,2014,ANA,ANA,Team Level,all,16,0.56,0.51,0.54,63276.0,574.88,49.03,38.72,132.95,18.83,320.96,242.5,46.84,49.02,46.83,569.0,234.0,250.0,1053.0,57.0,35.0,10.0,121.0,13.0,265.0,312.0,512.0,746.0,61.0,126.0,596.0,659.0,124.0,204.0,629.0,136.0,38.0,17.86,16.51,14.67,16.0,24.0,17.0,1049.19,803.0,799.94,131.0,8.43,7.8,7.8,49.66,49.57,48.06,494.45,38.85,32.79,114.06,16.03,276.29,209.97,37.96,39.08,38.18,473.0,215.0,307.0,995.0,42.0,24.0,5.0,95.0,18.0,229.0,280.0,431.0,646.0,49.0,100.0,535.0,551.0,129.0,220.0,550.0,109.0,29.0,15.09,13.53,10.23,13.0,15.0,14.0,994.39,688.0,689.91,144.0,7.2,4.13,4.13,41.92,42.08,41.49
ANA,2014,ANA,ANA,Team Level,5on5,16,0.55,0.52,0.54,51590.0,463.9,33.33,29.86,110.73,15.13,257.38,197.56,32.77,33.32,32.75,457.0,187.0,214.0,858.0,39.0,25.0,7.0,99.0,11.0,212.0,258.0,418.0,605.0,51.0,106.0,486.0,613.0,100.0,172.0,516.0,108.0,20.0,14.58,13.15,5.6,12.0,17.0,10.0,854.19,644.0,640.94,113.0,6.15,4.89,4.89,34.59,34.51,34.11,395.72,27.19,24.72,94.46,12.82,218.72,172.09,26.71,27.42,26.92,381.0,169.0,253.0,803.0,27.0,18.0,5.0,75.0,12.0,182.0,236.0,354.0,523.0,44.0,90.0,416.0,511.0,104.0,188.0,452.0,80.0,18.0,12.56,10.01,4.62,9.0,12.0,6.0,802.39,550.0,551.91,130.0,5.08,3.64,3.64,28.63,28.79,28.56
ANA,2014,ANA,ANA,Team Level,4on5,16,0.15,0.13,0.17,5014.0,10.39,1.14,0.41,1.56,0.37,2.59,9.93,1.07,1.14,1.07,10.0,6.0,2.0,18.0,0.0,1.0,0.0,1.0,1.0,2.0,11.0,10.0,16.0,2.0,4.0,44.0,22.0,13.0,16.0,12.0,2.0,2.0,0.22,0.23,0.7,0.0,0.0,0.0,18.0,16.0,16.0,15.0,0.1,0.46,0.46,0.78,0.78,0.77,55.25,6.58,5.07,11.86,1.81,33.19,18.49,6.48,6.58,6.48,56.0,21.0,41.0,118.0,8.0,5.0,0.0,14.0,5.0,26.0,19.0,48.0,69.0,4.0,8.0,49.0,16.0,10.0,15.0,57.0,14.0,6.0,1.44,1.62,3.52,2.0,1.0,5.0,118.0,77.0,77.0,2.0,1.29,0.27,0.27,7.6,7.6,7.5
ANA,2014,ANA,ANA,Team Level,5on4,16,0.88,0.9,0.88,4026.0,74.64,8.35,6.85,16.13,2.49,47.49,24.7,7.34,8.35,7.34,77.0,29.0,23.0,129.0,11.0,7.0,2.0,18.0,0.0,45.0,25.0,66.0,95.0,4.0,8.0,40.0,13.0,7.0,12.0,80.0,18.0,8.0,2.28,2.14,3.93,2.0,6.0,3.0,129.0,106.0,106.0,0.0,1.76,1.46,1.46,8.64,8.64,7.63,10.45,1.1,0.47,1.28,0.28,2.87,8.01,1.1,1.1,1.1,8.0,6.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,12.0,1.0,2.0,32.0,14.0,12.0,9.0,9.0,3.0,2.0,0.13,0.4,0.57,0.0,0.0,2.0,15.0,14.0,14.0,8.0,0.11,0.0,0.0,1.21,1.21,1.21
PIT,2014,PIT,PIT,Team Level,other,5,0.31,0.41,0.36,1668.0,2.81,0.17,0.19,0.68,0.1,1.78,1.07,0.17,0.17,0.17,3.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,1.0,0.0,0.07,0.11,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.05,0.0,0.0,0.23,0.23,0.23,5.25,0.39,0.35,1.03,0.17,2.84,2.21,0.39,0.39,0.39,5.0,2.0,3.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,4.0,3.0,1.0,0.0,6.0,1.0,0.0,0.25,0.14,0.0,0.0,1.0,0.0,10.0,7.0,7.0,0.0,0.09,0.0,0.0,0.48,0.48,0.48
PIT,2014,PIT,PIT,Team Level,all,5,0.48,0.49,0.47,18846.0,131.58,11.52,9.05,29.81,4.15,72.73,55.75,11.2,11.56,11.24,132.0,51.0,84.0,267.0,8.0,12.0,4.0,27.0,4.0,59.0,73.0,124.0,175.0,23.0,46.0,172.0,152.0,22.0,35.0,138.0,35.0,10.0,3.8,4.04,3.67,0.0,3.0,5.0,263.23,183.0,180.52,17.0,1.97,2.77,2.77,10.71,10.73,10.6,147.1,12.55,10.77,32.87,4.92,86.87,59.03,12.03,12.65,12.14,150.0,57.0,75.0,282.0,11.0,12.0,5.0,28.0,9.0,76.0,71.0,139.0,196.0,15.0,30.0,144.0,172.0,37.0,47.0,150.0,49.0,8.0,4.53,5.79,2.22,3.0,3.0,5.0,285.53,207.0,210.55,25.0,2.35,2.51,2.51,12.38,12.46,12.07
PIT,2014,PIT,PIT,Team Level,5on5,5,0.51,0.51,0.5,13731.0,107.76,8.83,7.37,25.2,3.42,60.28,44.9,8.54,8.87,8.58,108.0,42.0,69.0,219.0,6.0,11.0,3.0,23.0,4.0,49.0,57.0,102.0,144.0,23.0,46.0,133.0,137.0,15.0,28.0,111.0,33.0,6.0,3.17,3.79,1.87,0.0,3.0,3.0,215.23,150.0,147.52,16.0,1.52,2.1,2.1,8.25,8.27,8.16,108.26,8.4,7.36,24.94,3.52,61.55,44.22,8.21,8.51,8.32,109.0,41.0,57.0,207.0,7.0,6.0,3.0,19.0,9.0,59.0,50.0,102.0,143.0,14.0,28.0,101.0,158.0,26.0,36.0,113.0,33.0,4.0,3.31,3.95,1.14,2.0,2.0,3.0,210.53,150.0,153.55,23.0,1.51,1.25,1.25,8.66,8.74,8.59
PIT,2014,PIT,PIT,Team Level,4on5,5,0.08,0.12,0.13,2066.0,4.78,0.33,0.2,0.57,0.14,1.36,4.4,0.33,0.33,0.33,5.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,0.0,0.0,23.0,7.0,6.0,1.0,6.0,1.0,0.0,0.19,0.14,0.0,0.0,0.0,0.0,8.0,7.0,7.0,1.0,0.05,0.0,0.0,0.37,0.37,0.37,32.01,3.72,3.0,6.72,1.17,22.0,10.39,3.4,3.72,3.4,33.0,14.0,13.0,60.0,3.0,6.0,2.0,8.0,0.0,17.0,13.0,30.0,44.0,1.0,2.0,20.0,5.0,3.0,9.0,28.0,15.0,4.0,0.93,1.7,1.08,1.0,0.0,2.0,60.0,47.0,47.0,0.0,0.73,1.25,1.25,3.19,3.19,2.95
PIT,2014,PIT,PIT,Team Level,5on4,5,0.99,0.87,0.88,1381.0,16.23,2.18,1.28,3.35,0.49,9.31,5.38,2.16,2.18,2.16,16.0,6.0,11.0,33.0,2.0,1.0,1.0,2.0,0.0,6.0,11.0,14.0,20.0,0.0,0.0,9.0,4.0,1.0,6.0,18.0,0.0,4.0,0.38,0.0,1.81,0.0,0.0,2.0,33.0,22.0,22.0,0.0,0.35,0.68,0.68,1.85,1.85,1.84,1.58,0.03,0.06,0.19,0.05,0.48,2.2,0.03,0.03,0.03,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,19.0,6.0,7.0,2.0,3.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05
