team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VGK,2019,VGK,VGK,Team Level,other,20,0.5,0.52,0.48,3330.0,38.22,8.84,2.59,6.49,1.18,19.35,12.56,8.52,8.84,8.52,37.0,14.0,21.0,72.0,5.0,3.0,0.0,7.0,1.0,19.0,16.0,32.0,46.0,1.0,2.0,30.0,15.0,5.0,18.0,29.0,7.0,15.0,1.1,0.83,6.91,2.0,0.0,3.0,72.0,51.0,51.0,10.0,0.74,1.12,1.39,8.19,8.19,8.1,40.95,8.99,2.71,7.7,1.42,22.44,11.74,8.57,8.99,8.57,43.0,12.0,12.0,67.0,5.0,3.0,0.0,7.0,1.0,22.0,17.0,38.0,50.0,3.0,6.0,28.0,13.0,8.0,8.0,29.0,13.0,13.0,1.08,1.53,6.37,1.0,1.0,3.0,67.0,55.0,55.0,3.0,0.77,1.25,1.25,8.51,8.51,8.27
VGK,2019,VGK,VGK,Team Level,all,20,0.59,0.59,0.6,72964.0,720.89,72.96,49.6,166.32,23.05,393.69,282.38,70.04,73.27,70.31,723.0,265.0,406.0,1394.0,57.0,42.0,9.0,169.0,26.0,372.0,322.0,666.0,931.0,70.0,148.0,520.0,795.0,132.0,306.0,711.0,193.0,84.0,19.55,23.55,29.87,17.0,17.0,23.0,1398.76,988.0,990.07,158.0,10.99,12.19,12.51,71.44,71.68,70.26,481.28,51.08,31.73,106.52,15.12,255.24,187.31,49.7,51.32,49.94,489.0,158.0,330.0,977.0,44.0,21.0,8.0,99.0,14.0,227.0,242.0,445.0,603.0,69.0,138.0,635.0,694.0,168.0,314.0,444.0,152.0,51.0,12.04,19.44,19.59,8.0,15.0,21.0,973.9,647.0,648.29,197.0,7.14,6.4,6.4,51.82,52.04,51.16
VGK,2019,VGK,VGK,Team Level,5on5,20,0.62,0.59,0.61,57048.0,544.38,50.74,35.64,131.03,17.21,293.81,216.57,48.88,51.04,49.16,551.0,194.0,305.0,1050.0,40.0,30.0,8.0,131.0,20.0,280.0,244.0,511.0,705.0,66.0,140.0,399.0,737.0,106.0,245.0,539.0,153.0,53.0,15.06,19.01,16.67,12.0,16.0,12.0,1054.76,745.0,747.07,128.0,7.39,9.47,9.79,48.34,48.57,47.78,355.64,31.62,22.08,82.86,10.97,183.52,142.94,30.97,31.87,31.22,363.0,111.0,258.0,732.0,29.0,14.0,5.0,78.0,11.0,156.0,186.0,334.0,445.0,62.0,124.0,465.0,655.0,134.0,251.0,336.0,110.0,28.0,9.13,14.21,8.29,7.0,12.0,10.0,728.9,474.0,475.29,167.0,4.58,3.59,3.59,32.62,32.84,32.45
VGK,2019,VGK,VGK,Team Level,4on5,20,0.2,0.18,0.23,6119.0,21.58,2.32,1.29,3.16,0.73,7.41,15.08,2.31,2.32,2.31,25.0,5.0,4.0,34.0,1.0,0.0,0.0,4.0,0.0,3.0,22.0,24.0,29.0,1.0,2.0,44.0,31.0,17.0,19.0,20.0,7.0,3.0,0.6,0.88,0.83,0.0,1.0,0.0,34.0,30.0,30.0,19.0,0.3,0.0,0.0,2.62,2.62,2.61,72.69,9.32,6.27,14.71,2.4,45.92,24.37,9.03,9.32,9.03,70.0,33.0,55.0,158.0,9.0,4.0,3.0,14.0,1.0,44.0,31.0,61.0,94.0,1.0,2.0,71.0,8.0,9.0,29.0,70.0,24.0,9.0,1.61,3.01,4.71,0.0,2.0,7.0,158.0,103.0,103.0,2.0,1.63,1.56,1.56,9.4,9.4,9.18
VGK,2019,VGK,VGK,Team Level,5on4,20,0.91,0.92,0.92,6467.0,116.71,11.07,10.07,25.64,3.93,73.12,38.16,10.33,11.07,10.33,110.0,52.0,76.0,238.0,11.0,9.0,1.0,27.0,5.0,70.0,40.0,99.0,151.0,2.0,4.0,47.0,12.0,4.0,24.0,123.0,26.0,13.0,2.78,2.83,5.46,3.0,0.0,8.0,238.0,162.0,162.0,1.0,2.57,1.59,1.34,12.3,12.3,11.78,11.98,1.13,0.68,1.25,0.32,3.36,8.26,1.11,1.13,1.11,13.0,2.0,5.0,20.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,12.0,14.0,3.0,6.0,71.0,18.0,17.0,26.0,9.0,5.0,1.0,0.23,0.68,0.23,0.0,0.0,1.0,20.0,15.0,15.0,25.0,0.16,0.0,0.0,1.3,1.3,1.27
WPG,2019,WPG,WPG,Team Level,other,4,0.07,0.47,0.48,594.0,6.03,0.25,0.52,1.24,0.28,5.23,1.55,0.24,0.25,0.24,7.0,3.0,4.0,14.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,7.0,10.0,1.0,2.0,10.0,2.0,0.0,5.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,4.0,0.16,0.0,0.0,0.34,0.34,0.33,7.8,3.24,0.4,1.26,0.26,3.54,2.31,3.24,3.24,3.24,8.0,3.0,5.0,16.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,7.0,0.0,0.0,5.0,2.0,0.0,2.0,6.0,1.0,4.0,0.26,0.09,2.88,0.0,0.0,4.0,16.0,11.0,11.0,2.0,0.09,0.0,0.0,3.33,3.33,3.33
WPG,2019,WPG,WPG,Team Level,all,4,0.35,0.5,0.49,14400.0,111.53,8.27,7.28,26.49,3.7,65.28,46.04,8.1,8.19,8.02,110.0,48.0,58.0,216.0,6.0,2.0,1.0,35.0,6.0,59.0,50.0,104.0,152.0,19.0,44.0,136.0,128.0,27.0,66.0,123.0,28.0,7.0,3.2,3.0,2.07,1.0,3.0,2.0,209.55,158.0,154.74,41.0,1.63,0.24,0.24,9.6,9.48,9.33,118.01,15.11,7.89,26.15,3.66,63.76,45.43,14.53,15.45,14.84,129.0,33.0,51.0,213.0,16.0,10.0,4.0,30.0,6.0,47.0,53.0,113.0,146.0,19.0,44.0,116.0,120.0,27.0,66.0,122.0,23.0,17.0,3.61,2.91,8.59,3.0,4.0,9.0,219.03,162.0,165.77,40.0,1.77,3.09,3.09,13.79,14.05,13.83
WPG,2019,WPG,WPG,Team Level,5on5,4,0.43,0.53,0.52,10716.0,86.71,5.92,5.37,21.82,2.86,49.14,35.89,5.82,5.84,5.74,86.0,35.0,43.0,164.0,4.0,2.0,1.0,28.0,5.0,43.0,39.0,82.0,117.0,18.0,42.0,98.0,113.0,23.0,49.0,94.0,24.0,3.0,2.56,2.6,0.77,1.0,3.0,0.0,157.55,121.0,117.74,29.0,1.11,0.24,0.24,6.79,6.68,6.6,80.54,7.72,5.32,18.92,2.56,43.77,32.71,7.26,8.06,7.57,87.0,24.0,36.0,147.0,6.0,8.0,2.0,20.0,5.0,32.0,40.0,81.0,105.0,18.0,42.0,79.0,109.0,21.0,54.0,85.0,17.0,9.0,2.56,2.25,2.9,2.0,3.0,1.0,153.03,111.0,114.77,34.0,1.1,1.94,1.94,6.88,7.14,7.05
WPG,2019,WPG,WPG,Team Level,4on5,4,0.03,0.17,0.13,1589.0,3.63,0.14,0.12,0.32,0.08,1.09,3.24,0.14,0.14,0.14,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,0.0,0.0,15.0,10.0,3.0,7.0,4.0,1.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,9.0,5.0,5.0,7.0,0.03,0.0,0.0,0.17,0.17,0.17,26.05,4.01,2.04,5.45,0.74,15.26,7.5,3.88,4.01,3.88,29.0,6.0,9.0,44.0,5.0,2.0,2.0,8.0,1.0,10.0,9.0,24.0,30.0,0.0,0.0,20.0,5.0,1.0,6.0,27.0,4.0,4.0,0.74,0.47,2.8,1.0,0.0,4.0,44.0,35.0,35.0,1.0,0.54,1.15,1.15,3.4,3.4,3.27
WPG,2019,WPG,WPG,Team Level,5on4,4,0.93,0.83,0.81,1501.0,15.15,1.96,1.27,3.11,0.49,9.81,5.37,1.9,1.96,1.9,13.0,9.0,7.0,29.0,2.0,0.0,0.0,5.0,1.0,8.0,6.0,11.0,20.0,0.0,0.0,13.0,3.0,1.0,5.0,15.0,3.0,4.0,0.34,0.32,1.3,0.0,0.0,2.0,29.0,22.0,22.0,1.0,0.33,0.0,0.0,2.29,2.29,2.22,3.62,0.15,0.14,0.52,0.1,1.18,2.91,0.15,0.15,0.15,5.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,12.0,4.0,5.0,4.0,4.0,1.0,0.0,0.05,0.09,0.0,0.0,1.0,0.0,6.0,5.0,5.0,3.0,0.03,0.0,0.0,0.18,0.18,0.18
MIN,2019,MIN,MIN,Team Level,other,4,0.85,0.55,0.68,1060.0,11.73,2.06,0.93,1.98,0.34,6.47,3.22,2.02,2.06,2.02,12.0,3.0,2.0,17.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,9.0,12.0,0.0,0.0,8.0,6.0,1.0,1.0,8.0,5.0,2.0,0.38,0.62,1.07,0.0,2.0,1.0,17.0,15.0,15.0,0.0,0.27,0.0,0.0,2.33,2.33,2.29,5.37,0.37,0.25,1.12,0.17,2.7,2.39,0.36,0.37,0.36,5.0,2.0,7.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,7.0,0.0,0.0,18.0,2.0,2.0,3.0,5.0,2.0,0.0,0.1,0.28,0.0,0.0,0.0,0.0,14.0,7.0,7.0,1.0,0.06,0.0,0.0,0.43,0.43,0.42
MIN,2019,MIN,MIN,Team Level,all,4,0.51,0.52,0.52,14411.0,126.16,11.76,8.7,27.5,3.94,71.81,51.29,11.39,11.88,11.5,122.0,53.0,60.0,235.0,10.0,4.0,2.0,29.0,4.0,68.0,60.0,112.0,165.0,27.0,60.0,117.0,125.0,11.0,37.0,130.0,36.0,9.0,3.79,4.48,3.49,3.0,3.0,4.0,237.21,175.0,177.14,21.0,1.96,1.09,1.09,12.62,12.72,12.45,116.96,11.1,7.43,26.76,3.71,65.3,47.7,10.82,11.16,10.88,116.0,46.0,55.0,217.0,12.0,3.0,2.0,27.0,9.0,55.0,56.0,104.0,150.0,30.0,66.0,143.0,96.0,22.0,42.0,119.0,32.0,11.0,3.08,3.95,4.08,4.0,3.0,5.0,215.49,162.0,160.67,26.0,1.64,1.67,1.67,11.07,11.14,10.86
MIN,2019,MIN,MIN,Team Level,5on5,4,0.5,0.5,0.51,9621.0,86.24,6.75,5.66,19.71,2.7,49.56,36.62,6.6,6.88,6.71,83.0,38.0,33.0,154.0,3.0,3.0,1.0,20.0,1.0,51.0,43.0,80.0,118.0,20.0,46.0,75.0,106.0,7.0,25.0,96.0,21.0,4.0,2.79,2.69,1.28,2.0,1.0,0.0,156.21,121.0,123.14,16.0,1.17,0.77,0.77,7.16,7.26,7.15,82.67,6.64,4.94,19.86,2.6,45.63,34.32,6.5,6.71,6.56,82.0,32.0,41.0,155.0,8.0,2.0,1.0,18.0,6.0,38.0,42.0,74.0,106.0,25.0,56.0,90.0,85.0,14.0,28.0,87.0,21.0,6.0,2.34,2.55,1.75,4.0,2.0,2.0,153.49,114.0,112.67,20.0,1.02,0.71,0.71,6.94,7.01,6.88
MIN,2019,MIN,MIN,Team Level,4on5,4,0.03,0.1,0.12,1722.0,3.68,0.12,0.15,0.47,0.12,1.14,3.01,0.12,0.12,0.12,4.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,4.0,12.0,9.0,2.0,6.0,5.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,0.04,0.0,0.0,0.15,0.15,0.15,24.87,3.3,2.02,5.26,0.82,15.88,8.72,3.16,3.3,3.16,26.0,10.0,7.0,43.0,4.0,1.0,1.0,7.0,2.0,13.0,9.0,22.0,32.0,3.0,6.0,19.0,3.0,1.0,6.0,25.0,8.0,3.0,0.54,0.94,1.82,0.0,1.0,3.0,43.0,36.0,36.0,0.0,0.51,0.95,0.95,2.86,2.86,2.72
MIN,2019,MIN,MIN,Team Level,5on4,4,0.78,0.92,0.87,2008.0,24.5,2.82,1.97,5.35,0.79,14.65,8.43,2.65,2.82,2.65,23.0,11.0,25.0,59.0,3.0,1.0,1.0,6.0,2.0,13.0,9.0,20.0,31.0,5.0,10.0,22.0,4.0,1.0,5.0,21.0,10.0,3.0,0.51,1.17,1.15,0.0,0.0,3.0,59.0,34.0,34.0,0.0,0.49,0.33,0.33,2.98,2.98,2.86,4.05,0.79,0.22,0.52,0.12,1.09,2.27,0.79,0.79,0.79,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,16.0,6.0,5.0,5.0,2.0,1.0,2.0,0.1,0.18,0.5,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.05,0.0,0.0,0.83,0.83,0.83
WSH,2019,WSH,WSH,Team Level,other,8,0.47,0.58,0.6,2002.0,17.84,3.17,1.08,3.3,0.62,8.9,6.93,3.16,3.17,3.16,15.0,9.0,10.0,34.0,1.0,0.0,0.0,5.0,2.0,8.0,8.0,14.0,23.0,3.0,6.0,18.0,10.0,4.0,8.0,12.0,5.0,7.0,0.35,0.74,2.08,0.0,1.0,0.0,34.0,24.0,24.0,5.0,0.35,0.0,0.0,3.52,3.52,3.51,10.78,3.52,0.72,1.66,0.35,5.33,4.42,3.48,3.52,3.48,12.0,4.0,9.0,25.0,4.0,1.0,0.0,1.0,1.0,3.0,6.0,8.0,12.0,3.0,6.0,26.0,14.0,1.0,7.0,7.0,4.0,5.0,0.23,0.61,2.68,0.0,1.0,3.0,25.0,16.0,16.0,3.0,0.19,0.04,0.04,3.67,3.67,3.63
