team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NSH,2015,NSH,NSH,Team Level,all,14,0.46,0.5,0.5,53595.0,436.04,31.77,28.4,103.29,13.99,247.63,186.92,30.62,31.79,30.64,410.0,202.0,261.0,873.0,31.0,19.0,4.0,97.0,12.0,217.0,236.0,379.0,581.0,53.0,106.0,439.0,488.0,79.0,180.0,506.0,81.0,25.0,13.25,9.89,8.63,8.0,14.0,9.0,865.14,612.0,610.57,82.0,6.2,3.12,3.12,34.85,34.86,34.18,430.91,37.99,29.11,101.19,14.6,246.03,180.08,36.82,38.1,36.94,411.0,198.0,258.0,867.0,43.0,31.0,7.0,109.0,10.0,190.0,226.0,368.0,566.0,49.0,102.0,444.0,447.0,110.0,150.0,474.0,101.0,34.0,11.89,12.41,13.69,8.0,17.0,18.0,868.67,609.0,608.84,76.0,6.38,7.45,7.45,36.92,37.02,36.51
NSH,2015,NSH,NSH,Team Level,5on5,14,0.47,0.51,0.5,42840.0,338.33,20.92,21.04,83.62,10.86,190.63,145.94,20.61,20.95,20.63,312.0,161.0,214.0,687.0,22.0,15.0,3.0,80.0,10.0,162.0,184.0,290.0,451.0,48.0,96.0,351.0,463.0,63.0,139.0,396.0,66.0,11.0,10.29,8.05,2.58,5.0,13.0,4.0,679.14,473.0,471.57,68.0,4.32,2.15,2.15,23.09,23.09,22.85,329.1,23.32,20.96,80.24,11.04,187.68,140.77,22.8,23.43,22.91,310.0,154.0,208.0,672.0,26.0,21.0,3.0,89.0,9.0,145.0,174.0,284.0,438.0,39.0,80.0,338.0,422.0,92.0,123.0,371.0,74.0,19.0,8.84,9.14,5.34,7.0,11.0,8.0,673.67,464.0,463.84,66.0,4.3,3.82,3.82,23.8,23.9,23.67
NSH,2015,NSH,NSH,Team Level,4on5,14,0.06,0.09,0.11,3866.0,7.05,0.57,0.31,0.57,0.21,1.53,8.81,0.57,0.57,0.57,9.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,12.0,2.0,4.0,34.0,9.0,9.0,13.0,9.0,2.0,1.0,0.07,0.19,0.32,0.0,0.0,0.0,13.0,12.0,12.0,13.0,0.07,0.0,0.0,0.64,0.64,0.64,66.29,8.37,6.12,14.65,2.4,41.75,20.71,7.85,8.37,7.85,63.0,31.0,37.0,131.0,11.0,8.0,3.0,11.0,1.0,34.0,29.0,52.0,83.0,4.0,10.0,45.0,3.0,2.0,13.0,66.0,19.0,9.0,1.89,2.3,4.17,1.0,5.0,5.0,131.0,94.0,94.0,0.0,1.55,3.05,3.05,6.87,6.87,6.63
NSH,2015,NSH,NSH,Team Level,5on4,14,0.95,0.93,0.92,4869.0,69.87,5.71,5.72,15.38,2.24,45.95,24.0,5.63,5.71,5.63,75.0,24.0,37.0,136.0,4.0,2.0,0.0,16.0,1.0,46.0,30.0,71.0,95.0,2.0,4.0,32.0,8.0,3.0,24.0,85.0,9.0,5.0,2.35,1.16,2.2,2.0,0.0,2.0,136.0,99.0,99.0,0.0,1.41,0.04,0.04,7.08,7.08,6.97,5.57,0.32,0.19,0.5,0.17,1.34,6.48,0.32,0.32,0.32,6.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,9.0,5.0,10.0,37.0,19.0,10.0,8.0,8.0,0.0,1.0,0.11,0.0,0.21,0.0,0.0,0.0,11.0,9.0,9.0,8.0,0.04,0.0,0.0,0.37,0.37,0.37
STL,2015,STL,STL,Team Level,other,20,0.45,0.53,0.48,3260.0,26.53,6.34,1.72,4.92,1.03,13.79,9.19,6.32,6.34,6.32,26.0,11.0,28.0,65.0,7.0,1.0,0.0,5.0,0.0,16.0,8.0,19.0,30.0,0.0,0.0,33.0,14.0,11.0,11.0,22.0,7.0,8.0,0.8,0.9,4.65,2.0,1.0,4.0,65.0,37.0,37.0,7.0,0.49,0.13,0.13,6.7,6.7,6.67,28.04,7.63,1.87,5.07,1.27,14.44,9.73,7.25,7.63,7.25,29.0,11.0,18.0,58.0,7.0,1.0,0.0,5.0,3.0,12.0,12.0,22.0,33.0,1.0,2.0,36.0,7.0,9.0,4.0,20.0,9.0,11.0,0.66,1.21,5.76,0.0,0.0,7.0,58.0,40.0,40.0,3.0,0.53,0.22,0.35,7.81,7.81,7.45
STL,2015,STL,STL,Team Level,all,20,0.47,0.47,0.47,74767.0,558.77,54.25,37.77,123.34,17.84,306.78,234.03,52.57,54.31,52.63,550.0,224.0,303.0,1077.0,57.0,44.0,11.0,98.0,24.0,261.0,290.0,493.0,717.0,76.0,166.0,656.0,680.0,166.0,143.0,576.0,144.0,54.0,16.12,16.8,21.32,20.0,15.0,22.0,1078.15,774.0,774.47,90.0,8.3,10.65,10.65,51.9,51.97,50.85,632.19,60.74,43.97,142.9,20.52,349.66,257.21,58.59,60.45,58.32,620.0,255.0,319.0,1194.0,56.0,46.0,7.0,180.0,29.0,251.0,313.0,564.0,819.0,72.0,160.0,629.0,569.0,155.0,184.0,647.0,172.0,56.0,18.84,20.65,21.24,13.0,17.0,26.0,1182.5,875.0,869.53,114.0,9.64,9.87,10.0,60.38,60.13,58.85
STL,2015,STL,STL,Team Level,5on5,20,0.46,0.47,0.47,61030.0,451.24,34.63,29.13,103.51,14.27,247.8,194.67,33.5,34.69,33.55,442.0,182.0,243.0,867.0,35.0,35.0,8.0,82.0,19.0,205.0,248.0,407.0,589.0,70.0,154.0,522.0,629.0,139.0,120.0,480.0,115.0,29.0,13.02,13.57,8.03,16.0,11.0,8.0,868.15,624.0,624.47,77.0,6.03,7.29,7.29,33.36,33.43,32.83,512.73,40.47,34.15,120.75,16.38,285.63,213.62,39.16,40.18,38.89,505.0,206.0,254.0,965.0,36.0,35.0,4.0,159.0,24.0,207.0,250.0,469.0,675.0,62.0,140.0,507.0,540.0,139.0,157.0,540.0,142.0,29.0,15.8,16.97,7.69,11.0,17.0,8.0,953.5,711.0,705.53,101.0,7.08,6.99,6.99,40.55,40.3,39.57
STL,2015,STL,STL,Team Level,4on5,20,0.06,0.08,0.1,5780.0,8.28,0.79,0.36,1.05,0.27,1.96,7.56,0.79,0.79,0.79,9.0,3.0,1.0,13.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,8.0,11.0,3.0,6.0,44.0,28.0,11.0,4.0,9.0,1.0,2.0,0.22,0.1,0.48,0.0,0.0,1.0,13.0,12.0,12.0,4.0,0.08,0.05,0.05,0.82,0.82,0.82,80.92,11.86,7.48,15.59,2.58,46.37,26.12,11.39,11.86,11.39,75.0,35.0,41.0,151.0,12.0,10.0,3.0,13.0,2.0,32.0,41.0,63.0,98.0,6.0,12.0,57.0,9.0,2.0,15.0,75.0,20.0,15.0,1.93,2.38,7.55,1.0,0.0,11.0,151.0,110.0,110.0,2.0,1.92,2.65,2.65,11.12,11.12,10.93
STL,2015,STL,STL,Team Level,5on4,20,0.94,0.87,0.88,4697.0,72.73,12.49,6.56,13.85,2.27,43.23,22.6,11.96,12.49,11.96,73.0,28.0,31.0,132.0,14.0,7.0,3.0,11.0,4.0,36.0,29.0,59.0,87.0,3.0,6.0,57.0,9.0,5.0,8.0,65.0,21.0,15.0,2.09,2.23,8.17,2.0,3.0,9.0,132.0,101.0,101.0,2.0,1.71,3.18,3.18,11.01,11.01,10.52,10.5,0.79,0.47,1.48,0.29,3.23,7.75,0.79,0.79,0.79,11.0,3.0,6.0,20.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,10.0,13.0,3.0,6.0,29.0,13.0,5.0,8.0,12.0,1.0,1.0,0.45,0.08,0.25,1.0,0.0,0.0,20.0,14.0,14.0,8.0,0.11,0.0,0.0,0.89,0.89,0.89
WSH,2015,WSH,WSH,Team Level,other,12,0.49,0.58,0.57,3128.0,32.63,5.04,2.37,6.45,1.1,18.45,12.59,4.46,5.04,4.46,28.0,18.0,18.0,64.0,3.0,3.0,1.0,7.0,3.0,20.0,10.0,25.0,43.0,3.0,6.0,42.0,13.0,7.0,8.0,33.0,5.0,8.0,1.11,0.47,3.46,0.0,0.0,3.0,64.0,46.0,46.0,3.0,0.74,0.94,0.94,4.85,4.85,4.24,25.66,5.29,1.83,4.84,0.78,12.88,8.38,4.64,5.29,4.64,23.0,11.0,13.0,47.0,2.0,3.0,0.0,8.0,0.0,11.0,10.0,21.0,32.0,4.0,8.0,34.0,21.0,4.0,9.0,18.0,9.0,7.0,0.58,1.06,3.65,0.0,1.0,1.0,47.0,34.0,34.0,6.0,0.62,1.2,1.2,4.72,4.72,4.48
WSH,2015,WSH,WSH,Team Level,all,12,0.55,0.53,0.52,44319.0,415.8,37.7,28.45,97.58,13.52,226.51,173.24,36.07,37.62,35.99,388.0,189.0,238.0,815.0,29.0,36.0,4.0,99.0,16.0,207.0,190.0,359.0,548.0,55.0,120.0,401.0,432.0,85.0,93.0,432.0,113.0,32.0,12.09,13.21,12.4,12.0,5.0,12.0,808.94,577.0,573.75,60.0,6.43,7.15,7.15,36.98,36.93,35.68,377.4,30.48,25.45,89.28,12.13,212.83,154.83,29.19,30.61,29.31,364.0,161.0,194.0,719.0,22.0,26.0,5.0,106.0,8.0,167.0,196.0,342.0,503.0,62.0,133.0,407.0,398.0,81.0,119.0,421.0,77.0,27.0,10.75,9.33,10.4,8.0,9.0,5.0,719.73,525.0,525.79,92.0,5.75,6.06,6.06,30.17,30.3,29.71
WSH,2015,WSH,WSH,Team Level,5on5,12,0.55,0.52,0.51,33648.0,305.48,23.89,19.53,75.34,9.81,161.58,127.86,23.24,23.81,23.16,290.0,128.0,184.0,602.0,15.0,29.0,2.0,83.0,10.0,146.0,135.0,275.0,403.0,48.0,106.0,288.0,404.0,68.0,75.0,320.0,82.0,16.0,9.1,9.96,4.83,9.0,3.0,3.0,595.94,418.0,414.75,51.0,4.05,5.63,5.63,22.3,22.25,21.99,290.75,19.51,18.35,72.33,9.32,163.27,122.21,19.06,19.64,19.18,281.0,124.0,152.0,557.0,16.0,18.0,4.0,82.0,6.0,135.0,148.0,265.0,389.0,48.0,105.0,311.0,360.0,67.0,86.0,332.0,61.0,12.0,8.79,7.4,3.32,7.0,6.0,3.0,557.73,405.0,405.79,70.0,3.79,3.44,3.44,19.86,19.99,19.76
WSH,2015,WSH,WSH,Team Level,4on5,12,0.08,0.1,0.13,3556.0,6.21,0.5,0.26,0.8,0.2,1.88,7.37,0.5,0.5,0.5,8.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,11.0,2.0,4.0,35.0,12.0,7.0,5.0,8.0,3.0,0.0,0.14,0.36,0.0,0.0,0.0,0.0,12.0,11.0,11.0,5.0,0.06,0.0,0.0,0.55,0.55,0.55,54.45,5.4,5.07,11.08,1.84,34.6,19.0,5.23,5.4,5.23,53.0,24.0,28.0,105.0,4.0,5.0,1.0,13.0,2.0,20.0,33.0,49.0,73.0,8.0,16.0,31.0,8.0,6.0,11.0,63.0,6.0,8.0,1.22,0.75,3.43,1.0,2.0,1.0,105.0,77.0,77.0,3.0,1.31,1.43,1.43,5.28,5.28,5.15
WSH,2015,WSH,WSH,Team Level,5on4,12,0.97,0.93,0.92,3987.0,71.48,8.27,6.3,14.99,2.42,44.61,25.41,7.88,8.27,7.88,62.0,40.0,35.0,137.0,11.0,4.0,1.0,9.0,3.0,37.0,38.0,51.0,91.0,2.0,4.0,36.0,3.0,3.0,5.0,71.0,23.0,8.0,1.74,2.41,4.12,3.0,2.0,6.0,137.0,102.0,102.0,1.0,1.58,0.58,0.58,9.28,9.28,8.9,6.54,0.27,0.2,1.03,0.18,2.09,5.23,0.27,0.27,0.27,7.0,2.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,7.0,9.0,2.0,4.0,31.0,9.0,4.0,13.0,8.0,1.0,0.0,0.16,0.11,0.0,0.0,0.0,0.0,10.0,9.0,9.0,13.0,0.05,0.0,0.0,0.32,0.32,0.32
ANA,2015,ANA,ANA,Team Level,other,7,0.59,0.72,0.72,1125.0,20.21,2.83,1.41,4.17,0.73,11.7,8.17,2.71,2.83,2.71,20.0,9.0,9.0,38.0,3.0,2.0,1.0,7.0,0.0,9.0,8.0,17.0,26.0,1.0,2.0,15.0,3.0,2.0,2.0,22.0,5.0,2.0,0.81,0.59,1.44,0.0,1.0,2.0,38.0,29.0,29.0,1.0,0.37,0.58,0.58,2.62,2.62,2.58,7.83,1.95,0.43,1.2,0.22,3.88,3.3,1.95,1.95,1.95,4.0,7.0,4.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,10.0,0.0,0.0,11.0,6.0,2.0,3.0,7.0,1.0,3.0,0.27,0.11,1.58,0.0,0.0,1.0,15.0,11.0,11.0,1.0,0.11,0.0,0.0,2.07,2.07,2.07
ANA,2015,ANA,ANA,Team Level,all,7,0.53,0.51,0.51,25200.0,207.56,16.66,13.9,48.57,7.04,118.43,87.41,16.19,16.71,16.24,200.0,92.0,110.0,402.0,18.0,14.0,4.0,55.0,4.0,81.0,120.0,182.0,274.0,27.0,54.0,228.0,223.0,45.0,65.0,232.0,47.0,13.0,6.05,5.79,4.81,5.0,5.0,8.0,398.82,292.0,289.55,32.0,3.08,3.25,3.25,16.49,16.49,16.26,201.8,15.04,12.83,46.83,6.54,113.73,89.03,14.91,15.18,15.05,193.0,91.0,104.0,388.0,14.0,6.0,0.0,46.0,6.0,91.0,121.0,179.0,270.0,28.0,56.0,192.0,212.0,39.0,72.0,234.0,38.0,12.0,5.78,4.69,4.57,2.0,8.0,4.0,389.13,284.0,285.55,30.0,2.8,0.53,0.53,17.31,17.47,17.33
ANA,2015,ANA,ANA,Team Level,5on5,7,0.51,0.5,0.49,19090.0,151.14,9.73,9.13,36.7,5.0,83.88,66.55,9.6,9.79,9.65,146.0,65.0,84.0,295.0,12.0,8.0,2.0,41.0,3.0,58.0,89.0,134.0,199.0,19.0,38.0,164.0,206.0,35.0,50.0,174.0,30.0,7.0,4.17,3.72,1.84,4.0,3.0,5.0,291.82,211.0,208.55,26.0,1.87,1.18,1.18,10.43,10.43,10.38,154.22,9.18,9.44,37.65,5.03,86.57,68.13,9.08,9.32,9.22,145.0,71.0,77.0,293.0,12.0,5.0,0.0,36.0,4.0,67.0,92.0,133.0,204.0,26.0,52.0,145.0,194.0,30.0,52.0,181.0,31.0,4.0,4.5,3.8,0.88,2.0,8.0,2.0,294.13,216.0,217.55,27.0,1.94,0.51,0.51,10.61,10.77,10.68
ANA,2015,ANA,ANA,Team Level,4on5,7,0.07,0.05,0.06,2754.0,2.27,0.24,0.1,0.29,0.07,0.75,1.55,0.24,0.24,0.24,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,8.0,23.0,13.0,8.0,5.0,2.0,0.0,1.0,0.03,0.0,0.21,0.0,0.0,0.0,4.0,3.0,3.0,5.0,0.02,0.0,0.0,0.26,0.26,0.26,34.04,3.42,2.71,7.53,1.11,22.01,11.22,3.39,3.42,3.39,38.0,10.0,22.0,70.0,1.0,1.0,0.0,9.0,1.0,22.0,14.0,37.0,47.0,1.0,2.0,17.0,4.0,2.0,15.0,39.0,5.0,4.0,0.95,0.67,1.8,0.0,0.0,1.0,70.0,48.0,48.0,0.0,0.69,0.02,0.02,4.09,4.09,4.03
ANA,2015,ANA,ANA,Team Level,5on4,7,0.89,0.87,0.84,2231.0,33.94,3.85,3.26,7.4,1.23,22.1,11.15,3.65,3.85,3.65,32.0,17.0,16.0,65.0,3.0,4.0,1.0,7.0,1.0,14.0,20.0,29.0,46.0,3.0,6.0,26.0,1.0,0.0,8.0,34.0,12.0,3.0,1.05,1.49,1.32,1.0,1.0,1.0,65.0,49.0,49.0,0.0,0.82,1.49,1.49,3.18,3.18,3.04,5.72,0.49,0.25,0.45,0.17,1.27,6.37,0.49,0.49,0.49,6.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,9.0,1.0,2.0,19.0,8.0,5.0,2.0,7.0,1.0,1.0,0.07,0.11,0.32,0.0,0.0,0.0,10.0,9.0,9.0,2.0,0.06,0.0,0.0,0.55,0.55,0.55
TBL,2015,TBL,TBL,Team Level,other,17,0.46,0.46,0.51,3344.0,35.08,6.06,2.22,7.14,1.15,18.07,14.36,5.77,6.06,5.77,32.0,17.0,7.0,56.0,4.0,3.0,0.0,6.0,1.0,18.0,17.0,28.0,45.0,3.0,6.0,37.0,10.0,1.0,3.0,32.0,9.0,8.0,1.3,1.18,3.58,0.0,1.0,3.0,56.0,49.0,49.0,1.0,0.64,0.92,0.92,5.78,5.78,5.57,34.68,7.16,2.64,6.69,1.24,19.53,10.73,6.37,7.16,6.37,33.0,15.0,19.0,67.0,4.0,4.0,0.0,7.0,3.0,14.0,16.0,29.0,44.0,3.0,6.0,40.0,19.0,2.0,6.0,30.0,8.0,10.0,1.04,1.17,4.95,0.0,0.0,4.0,67.0,48.0,48.0,4.0,0.84,1.26,1.26,6.75,6.75,6.11
TBL,2015,TBL,TBL,Team Level,all,17,0.45,0.47,0.46,61555.0,475.73,42.2,31.81,110.36,15.14,264.57,199.92,41.07,42.25,41.14,474.0,190.0,235.0,899.0,48.0,35.0,6.0,116.0,13.0,211.0,241.0,426.0,616.0,89.0,184.0,506.0,530.0,98.0,136.0,516.0,109.0,39.0,15.11,13.18,13.91,18.0,16.0,14.0,901.79,664.0,664.01,72.0,7.02,7.44,7.44,41.77,41.83,41.13,553.55,50.88,38.64,130.93,18.65,311.55,220.35,48.44,51.03,48.56,566.0,205.0,237.0,1008.0,40.0,37.0,7.0,154.0,20.0,238.0,282.0,526.0,731.0,80.0,168.0,550.0,541.0,105.0,140.0,579.0,145.0,47.0,17.03,16.86,16.99,13.0,11.0,16.0,1007.97,771.0,774.14,83.0,8.73,9.1,9.19,50.42,50.53,48.53
TBL,2015,TBL,TBL,Team Level,5on5,17,0.44,0.48,0.47,46937.0,368.02,26.95,23.63,89.52,11.8,205.84,155.27,26.35,27.0,26.42,366.0,147.0,187.0,700.0,36.0,27.0,5.0,93.0,10.0,164.0,183.0,330.0,477.0,72.0,150.0,375.0,485.0,81.0,102.0,409.0,87.0,17.0,11.89,10.39,4.66,16.0,15.0,5.0,702.79,513.0,513.01,55.0,4.87,4.89,4.89,26.92,26.97,26.64,416.2,33.75,27.33,102.98,13.58,228.51,169.86,32.63,33.9,32.76,432.0,144.0,171.0,747.0,29.0,28.0,6.0,124.0,12.0,163.0,220.0,403.0,547.0,69.0,146.0,413.0,491.0,91.0,96.0,442.0,106.0,28.0,13.33,12.26,8.15,12.0,9.0,8.0,746.97,576.0,579.14,60.0,5.65,6.39,6.48,32.92,33.03,32.28
TBL,2015,TBL,TBL,Team Level,4on5,17,0.15,0.1,0.12,6201.0,12.47,1.68,0.67,1.66,0.37,3.64,9.98,1.61,1.68,1.61,16.0,2.0,3.0,21.0,0.0,1.0,0.0,4.0,0.0,0.0,13.0,16.0,18.0,4.0,8.0,51.0,27.0,13.0,13.0,11.0,3.0,4.0,0.25,0.4,1.03,0.0,0.0,0.0,21.0,18.0,18.0,13.0,0.16,0.25,0.25,1.58,1.58,1.57,93.85,9.25,8.31,20.07,3.35,61.2,31.83,8.71,9.25,8.71,90.0,44.0,46.0,180.0,7.0,5.0,1.0,23.0,4.0,57.0,38.0,83.0,127.0,4.0,8.0,54.0,13.0,5.0,24.0,96.0,30.0,8.0,2.35,3.32,3.58,1.0,2.0,4.0,180.0,134.0,134.0,5.0,2.15,1.45,1.45,9.95,9.95,9.34
TBL,2015,TBL,TBL,Team Level,5on4,17,0.91,0.9,0.87,5073.0,60.16,7.51,5.29,12.04,1.83,37.02,20.31,7.34,7.51,7.34,60.0,24.0,38.0,122.0,8.0,4.0,1.0,13.0,2.0,29.0,28.0,52.0,76.0,10.0,20.0,43.0,8.0,3.0,18.0,64.0,10.0,10.0,1.66,1.21,4.64,2.0,0.0,6.0,122.0,84.0,84.0,3.0,1.36,1.38,1.38,7.49,7.49,7.35,8.82,0.72,0.36,1.19,0.48,2.31,7.94,0.72,0.72,0.72,11.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,11.0,13.0,4.0,8.0,43.0,18.0,7.0,14.0,11.0,1.0,1.0,0.32,0.09,0.31,0.0,0.0,0.0,14.0,13.0,13.0,14.0,0.08,0.0,0.0,0.8,0.8,0.8
MIN,2015,MIN,MIN,Team Level,other,6,0.61,0.64,0.63,977.0,15.34,3.28,1.32,2.84,0.56,9.37,4.63,3.08,3.28,3.08,14.0,8.0,10.0,32.0,2.0,2.0,1.0,2.0,2.0,8.0,6.0,12.0,20.0,1.0,2.0,14.0,2.0,3.0,1.0,11.0,8.0,3.0,0.55,1.1,1.63,0.0,0.0,2.0,32.0,22.0,22.0,0.0,0.38,0.53,0.53,3.13,3.13,2.97,9.7,2.08,0.67,1.47,0.37,5.56,2.85,2.02,2.08,2.02,10.0,3.0,5.0,18.0,2.0,0.0,0.0,2.0,0.0,6.0,3.0,8.0,11.0,0.0,0.0,9.0,0.0,1.0,1.0,6.0,4.0,3.0,0.15,0.46,1.47,0.0,0.0,2.0,18.0,13.0,13.0,1.0,0.23,0.0,0.0,2.31,2.31,2.25
MIN,2015,MIN,MIN,Team Level,all,6,0.52,0.45,0.47,21895.0,152.35,14.71,10.02,35.8,5.1,86.51,61.87,14.09,14.67,14.06,156.0,58.0,97.0,311.0,17.0,11.0,5.0,34.0,8.0,66.0,78.0,139.0,197.0,22.0,44.0,209.0,154.0,38.0,29.0,154.0,49.0,11.0,4.26,6.21,4.24,3.0,6.0,8.0,305.02,214.0,209.62,16.0,2.25,3.15,3.15,13.81,13.69,13.44,169.19,13.69,11.44,40.86,5.73,100.49,69.8,13.48,13.81,13.6,164.0,78.0,137.0,379.0,21.0,6.0,2.0,39.0,4.0,86.0,86.0,143.0,221.0,17.0,36.0,219.0,142.0,38.0,57.0,199.0,34.0,9.0,5.64,4.41,3.64,8.0,7.0,6.0,383.94,242.0,245.04,26.0,2.53,0.87,0.87,15.35,15.46,15.26
MIN,2015,MIN,MIN,Team Level,5on5,6,0.51,0.44,0.46,17709.0,118.61,8.75,7.29,29.91,3.94,67.74,49.38,8.64,8.72,8.61,123.0,44.0,76.0,243.0,11.0,5.0,2.0,30.0,6.0,52.0,63.0,112.0,156.0,19.0,38.0,165.0,141.0,32.0,25.0,129.0,34.0,4.0,3.25,4.3,1.21,3.0,5.0,3.0,237.02,167.0,162.62,15.0,1.51,1.36,1.36,8.9,8.78,8.73,135.89,8.3,8.97,34.35,4.64,81.89,58.85,8.19,8.42,8.31,128.0,69.0,113.0,310.0,16.0,4.0,1.0,33.0,2.0,69.0,73.0,112.0,181.0,17.0,36.0,176.0,135.0,31.0,45.0,171.0,25.0,1.0,4.73,3.36,0.21,8.0,7.0,1.0,314.94,197.0,200.04,24.0,1.83,0.35,0.35,9.78,9.89,9.78
MIN,2015,MIN,MIN,Team Level,4on5,6,0.07,0.14,0.16,1885.0,4.57,0.24,0.15,0.57,0.15,1.28,3.61,0.24,0.24,0.24,4.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,6.0,1.0,2.0,16.0,8.0,2.0,1.0,5.0,1.0,0.0,0.15,0.09,0.0,0.0,0.0,0.0,8.0,6.0,6.0,1.0,0.04,0.0,0.0,0.27,0.27,0.27,22.73,3.29,1.78,4.92,0.7,12.8,7.5,3.24,3.29,3.24,25.0,6.0,18.0,49.0,3.0,2.0,1.0,3.0,2.0,11.0,10.0,22.0,28.0,0.0,0.0,24.0,4.0,1.0,10.0,21.0,5.0,5.0,0.74,0.59,1.96,0.0,0.0,3.0,49.0,31.0,31.0,0.0,0.47,0.52,0.52,3.24,3.24,3.2
MIN,2015,MIN,MIN,Team Level,5on4,6,0.99,0.93,0.95,1324.0,13.82,2.44,1.27,2.48,0.45,8.12,4.25,2.13,2.44,2.13,15.0,4.0,9.0,28.0,4.0,4.0,2.0,1.0,0.0,6.0,4.0,11.0,15.0,1.0,2.0,14.0,3.0,1.0,2.0,9.0,6.0,4.0,0.31,0.73,1.4,0.0,1.0,3.0,28.0,19.0,19.0,0.0,0.32,1.26,1.26,1.5,1.5,1.47,0.88,0.02,0.01,0.12,0.03,0.23,0.6,0.02,0.02,0.02,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,3.0,5.0,1.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.02,0.02
