team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2017,PHI,PHI,Team Level,all,6,0.48,0.48,0.46,21600.0,148.37,15.92,10.07,33.07,4.95,80.01,64.98,15.32,15.71,15.11,148.0,61.0,94.0,303.0,15.0,10.0,4.0,30.0,5.0,71.0,78.0,133.0,194.0,31.0,65.0,162.0,230.0,27.0,53.0,150.0,42.0,17.0,4.88,5.4,5.63,6.0,1.0,8.0,293.99,209.0,205.81,33.0,2.23,2.32,2.32,15.83,15.61,15.3,174.86,17.54,12.16,39.6,5.81,99.01,73.87,17.27,17.92,17.64,184.0,64.0,80.0,328.0,28.0,11.0,3.0,45.0,8.0,76.0,80.0,156.0,220.0,28.0,61.0,171.0,170.0,41.0,53.0,185.0,45.0,18.0,5.83,5.42,6.29,10.0,8.0,10.0,339.65,248.0,252.82,29.0,2.69,2.74,2.74,17.5,17.89,17.62
PHI,2017,PHI,PHI,Team Level,5on5,6,0.47,0.48,0.46,15612.0,108.7,9.26,6.97,25.73,3.57,58.83,47.64,8.99,9.06,8.78,106.0,46.0,71.0,223.0,9.0,6.0,2.0,25.0,3.0,51.0,58.0,97.0,143.0,26.0,55.0,118.0,195.0,21.0,40.0,117.0,27.0,8.0,3.87,3.48,1.91,6.0,1.0,2.0,213.99,152.0,148.81,26.0,1.44,1.2,1.2,9.5,9.29,9.14,126.24,10.64,8.39,30.12,4.21,70.8,54.83,10.48,11.03,10.86,138.0,41.0,59.0,238.0,21.0,7.0,2.0,35.0,7.0,49.0,60.0,117.0,158.0,24.0,53.0,112.0,149.0,34.0,36.0,139.0,30.0,10.0,4.4,3.63,2.61,9.0,7.0,5.0,249.65,179.0,183.82,23.0,1.74,1.38,1.38,11.01,11.4,11.26
PHI,2017,PHI,PHI,Team Level,4on5,6,0.16,0.2,0.22,2479.0,8.04,0.68,0.3,1.02,0.23,1.9,6.86,0.58,0.68,0.58,11.0,0.0,2.0,13.0,1.0,2.0,1.0,1.0,0.0,1.0,6.0,10.0,10.0,1.0,2.0,20.0,13.0,5.0,3.0,9.0,0.0,2.0,0.14,0.0,0.54,0.0,0.0,1.0,13.0,11.0,11.0,3.0,0.07,0.54,0.54,0.21,0.21,0.21,26.04,3.53,2.39,4.9,0.91,17.83,8.44,3.45,3.53,3.45,22.0,16.0,15.0,53.0,4.0,1.0,1.0,2.0,0.0,21.0,10.0,18.0,34.0,2.0,4.0,22.0,3.0,0.0,10.0,28.0,6.0,4.0,0.82,0.76,1.95,0.0,1.0,3.0,53.0,38.0,38.0,1.0,0.58,0.71,0.71,3.4,3.4,3.3
PHI,2017,PHI,PHI,Team Level,5on4,6,0.94,0.88,0.86,2165.0,21.06,3.1,2.06,4.07,0.72,14.1,6.94,3.01,3.1,3.01,21.0,10.0,15.0,46.0,2.0,0.0,0.0,3.0,1.0,15.0,10.0,19.0,29.0,1.0,2.0,10.0,9.0,1.0,7.0,17.0,11.0,3.0,0.53,1.41,1.16,0.0,0.0,2.0,46.0,31.0,31.0,2.0,0.52,0.0,0.0,3.63,3.63,3.51,2.83,0.21,0.11,0.39,0.08,0.71,3.5,0.21,0.21,0.21,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,21.0,11.0,5.0,3.0,4.0,1.0,0.0,0.06,0.15,0.0,0.0,0.0,0.0,6.0,5.0,5.0,3.0,0.03,0.0,0.0,0.23,0.23,0.23
VGK,2017,VGK,VGK,Team Level,other,20,0.6,0.54,0.48,4486.0,34.54,7.79,2.07,6.51,0.98,17.55,12.1,7.74,7.79,7.74,32.0,15.0,24.0,71.0,6.0,2.0,1.0,6.0,0.0,18.0,15.0,26.0,41.0,0.0,0.0,23.0,17.0,9.0,8.0,29.0,10.0,8.0,1.03,1.29,5.47,0.0,2.0,4.0,71.0,47.0,47.0,6.0,0.59,0.59,0.59,7.78,7.78,7.76,37.26,5.13,2.59,7.52,1.25,19.91,14.61,5.06,5.13,5.06,39.0,12.0,9.0,60.0,6.0,1.0,0.0,8.0,1.0,12.0,23.0,33.0,45.0,0.0,0.0,47.0,18.0,7.0,3.0,31.0,15.0,5.0,1.02,1.72,2.38,2.0,3.0,1.0,60.0,51.0,51.0,2.0,0.72,0.36,0.43,5.41,5.41,5.34
VGK,2017,VGK,VGK,Team Level,all,20,0.51,0.51,0.5,76133.0,660.36,59.48,45.26,152.33,21.63,364.54,274.75,57.59,59.93,58.02,629.0,289.0,393.0,1311.0,57.0,49.0,7.0,157.0,10.0,331.0,314.0,572.0,861.0,93.0,189.0,637.0,768.0,240.0,198.0,682.0,183.0,53.0,19.04,21.8,18.64,19.0,18.0,20.0,1322.31,918.0,928.95,133.0,9.93,9.73,9.73,59.68,60.07,59.08,663.77,57.31,47.01,156.25,22.25,366.72,275.45,55.15,57.15,54.99,641.0,284.0,340.0,1265.0,47.0,67.0,7.0,134.0,28.0,319.0,330.0,594.0,878.0,87.0,177.0,680.0,789.0,163.0,210.0,700.0,166.0,59.0,18.42,20.44,18.46,13.0,16.0,18.0,1254.69,925.0,916.93,154.0,10.55,11.29,11.29,56.58,56.38,55.17
VGK,2017,VGK,VGK,Team Level,5on5,20,0.5,0.51,0.5,58530.0,505.3,40.53,33.12,121.53,16.32,274.83,210.67,39.4,40.99,39.83,473.0,224.0,311.0,1008.0,40.0,36.0,3.0,126.0,10.0,242.0,243.0,433.0,657.0,85.0,173.0,502.0,714.0,210.0,162.0,522.0,142.0,33.0,15.05,16.9,8.58,17.0,12.0,11.0,1019.31,697.0,707.95,113.0,6.85,6.6,6.6,40.79,41.18,40.54,498.33,40.21,32.98,121.61,16.62,268.99,210.58,38.64,40.05,38.48,472.0,219.0,260.0,951.0,27.0,51.0,5.0,99.0,21.0,242.0,251.0,445.0,664.0,78.0,159.0,497.0,731.0,127.0,174.0,527.0,125.0,39.0,14.14,15.71,10.37,10.0,9.0,8.0,940.69,691.0,682.93,133.0,6.83,9.16,9.32,37.73,37.54,36.91
VGK,2017,VGK,VGK,Team Level,4on5,20,0.09,0.11,0.13,6773.0,16.3,1.16,0.62,1.99,0.46,4.27,15.5,1.16,1.16,1.16,21.0,3.0,4.0,28.0,0.0,0.0,0.0,3.0,0.0,6.0,15.0,21.0,24.0,3.0,6.0,55.0,26.0,14.0,13.0,21.0,1.0,2.0,0.44,0.1,0.62,0.0,0.0,0.0,28.0,24.0,24.0,13.0,0.14,0.0,0.0,1.3,1.3,1.3,117.62,11.56,11.07,25.81,4.08,75.1,38.38,11.04,11.56,11.04,115.0,51.0,68.0,234.0,14.0,15.0,2.0,25.0,6.0,64.0,42.0,101.0,152.0,4.0,8.0,81.0,14.0,11.0,16.0,127.0,24.0,15.0,3.04,2.8,5.72,1.0,4.0,9.0,234.0,166.0,166.0,4.0,2.91,1.77,1.55,12.93,12.93,12.41
VGK,2017,VGK,VGK,Team Level,5on4,20,0.96,0.91,0.9,6344.0,104.22,10.0,9.45,22.3,3.87,67.9,36.49,9.29,10.0,9.29,103.0,47.0,54.0,204.0,11.0,11.0,3.0,22.0,0.0,65.0,41.0,92.0,139.0,5.0,10.0,57.0,11.0,7.0,15.0,110.0,30.0,10.0,2.51,3.52,3.97,2.0,4.0,5.0,204.0,150.0,150.0,1.0,2.35,2.54,2.54,9.81,9.81,9.48,10.56,0.42,0.39,1.31,0.29,2.71,11.88,0.42,0.42,0.42,15.0,2.0,3.0,20.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,15.0,17.0,5.0,10.0,55.0,26.0,18.0,17.0,15.0,2.0,0.0,0.22,0.2,0.0,0.0,0.0,0.0,20.0,17.0,17.0,15.0,0.09,0.0,0.0,0.51,0.51,0.51
ANA,2017,ANA,ANA,Team Level,other,4,0.12,0.41,0.36,400.0,2.73,0.16,0.25,0.5,0.08,2.1,0.91,0.16,0.16,0.16,2.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.06,0.0,0.0,0.22,0.22,0.22,4.78,1.2,0.41,0.89,0.22,2.8,1.48,1.17,1.2,1.17,4.0,3.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,3.0,2.0,0.06,0.31,0.83,0.0,0.0,1.0,10.0,7.0,7.0,0.0,0.14,0.09,0.09,1.26,1.26,1.23
ANA,2017,ANA,ANA,Team Level,all,4,0.44,0.5,0.49,14400.0,134.36,9.4,8.77,29.91,4.31,73.62,63.0,9.21,9.17,8.97,132.0,57.0,73.0,262.0,4.0,6.0,0.0,38.0,2.0,65.0,74.0,128.0,185.0,23.0,46.0,117.0,136.0,17.0,37.0,151.0,31.0,7.0,3.67,3.83,1.91,1.0,1.0,2.0,249.34,189.0,181.65,16.0,1.91,1.04,1.04,10.28,10.03,9.92,133.05,11.77,10.42,32.47,4.94,78.76,56.64,11.48,12.03,11.73,129.0,66.0,63.0,258.0,16.0,15.0,3.0,24.0,4.0,58.0,78.0,113.0,179.0,15.0,30.0,119.0,94.0,29.0,41.0,150.0,34.0,11.0,4.23,3.86,3.68,3.0,8.0,5.0,270.29,195.0,202.35,22.0,2.43,1.83,1.83,12.37,12.67,12.48
ANA,2017,ANA,ANA,Team Level,5on5,4,0.52,0.53,0.52,10982.0,103.01,7.11,6.5,24.26,3.28,56.03,45.83,6.97,6.88,6.74,95.0,48.0,59.0,202.0,2.0,3.0,0.0,27.0,2.0,50.0,59.0,93.0,141.0,19.0,38.0,92.0,124.0,14.0,27.0,115.0,24.0,4.0,3.02,3.04,1.04,1.0,0.0,1.0,189.34,143.0,135.65,14.0,1.34,0.7,0.77,7.68,7.43,7.37,89.8,6.54,6.15,22.39,3.14,51.56,40.23,6.39,6.79,6.65,87.0,43.0,47.0,177.0,10.0,7.0,2.0,17.0,2.0,35.0,59.0,77.0,120.0,13.0,26.0,72.0,86.0,27.0,30.0,105.0,22.0,3.0,3.24,2.43,0.86,3.0,6.0,1.0,189.29,130.0,137.35,17.0,1.25,1.09,1.09,6.7,7.0,6.95
ANA,2017,ANA,ANA,Team Level,4on5,4,0.13,0.19,0.23,1777.0,11.01,0.59,0.43,1.18,0.31,3.29,10.2,0.58,0.59,0.58,14.0,2.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,4.0,10.0,14.0,16.0,1.0,2.0,14.0,6.0,1.0,3.0,13.0,3.0,0.0,0.2,0.39,0.0,0.0,0.0,0.0,16.0,16.0,16.0,2.0,0.1,0.07,0.0,0.69,0.69,0.67,36.62,3.9,3.78,8.99,1.52,23.85,11.97,3.78,3.9,3.78,34.0,20.0,13.0,67.0,5.0,7.0,1.0,7.0,2.0,19.0,14.0,29.0,49.0,1.0,2.0,23.0,1.0,1.0,8.0,40.0,8.0,6.0,0.89,1.02,1.99,0.0,2.0,3.0,67.0,54.0,54.0,2.0,1.02,0.65,0.65,4.26,4.26,4.15
ANA,2017,ANA,ANA,Team Level,5on4,4,0.92,0.9,0.87,1241.0,17.62,1.55,1.59,3.97,0.64,12.19,6.06,1.5,1.55,1.5,21.0,5.0,11.0,37.0,2.0,2.0,0.0,8.0,0.0,9.0,5.0,19.0,24.0,2.0,4.0,8.0,6.0,1.0,5.0,19.0,4.0,3.0,0.29,0.39,0.86,0.0,1.0,1.0,37.0,26.0,26.0,0.0,0.41,0.27,0.27,1.68,1.68,1.66,1.85,0.13,0.09,0.2,0.07,0.54,2.97,0.13,0.13,0.13,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,3.0,0.0,3.0,3.0,1.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.02,0.0,0.0,0.15,0.15,0.15
COL,2017,COL,COL,Team Level,other,6,0.35,0.5,0.51,1521.0,15.47,2.9,1.08,3.11,0.5,8.28,5.14,2.87,2.9,2.87,15.0,6.0,7.0,28.0,5.0,1.0,0.0,3.0,1.0,7.0,4.0,10.0,16.0,0.0,0.0,17.0,4.0,0.0,2.0,15.0,0.0,6.0,0.53,0.0,2.37,0.0,0.0,5.0,28.0,21.0,21.0,0.0,0.33,0.38,0.38,2.85,2.85,2.83,15.58,5.49,1.12,2.4,0.5,6.93,3.57,5.17,5.49,5.17,15.0,5.0,8.0,28.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,10.0,15.0,0.0,0.0,16.0,7.0,2.0,1.0,10.0,2.0,8.0,0.42,0.2,4.86,1.0,0.0,4.0,28.0,20.0,20.0,0.0,0.33,1.91,1.91,3.91,3.91,3.89
COL,2017,COL,COL,Team Level,all,6,0.43,0.45,0.43,21600.0,161.73,15.27,10.58,35.7,5.33,87.03,68.09,14.91,15.39,15.02,173.0,49.0,98.0,320.0,15.0,12.0,1.0,45.0,5.0,59.0,86.0,158.0,207.0,27.0,54.0,153.0,164.0,26.0,46.0,172.0,31.0,19.0,4.97,3.81,6.49,1.0,5.0,9.0,319.19,222.0,220.9,19.0,2.37,3.19,3.19,14.45,14.51,14.35,208.05,20.5,13.81,46.99,6.45,111.96,89.29,19.79,20.76,20.04,212.0,77.0,106.0,395.0,22.0,12.0,4.0,46.0,17.0,91.0,101.0,190.0,267.0,29.0,58.0,221.0,180.0,56.0,45.0,226.0,39.0,24.0,5.9,4.92,9.68,10.0,5.0,7.0,401.43,289.0,294.22,26.0,3.08,3.99,4.4,19.18,19.38,19.01
COL,2017,COL,COL,Team Level,5on5,6,0.48,0.45,0.43,16535.0,122.93,10.33,7.59,28.15,4.09,64.91,52.93,10.06,10.45,10.18,130.0,38.0,84.0,252.0,10.0,9.0,1.0,32.0,4.0,46.0,67.0,120.0,158.0,21.0,42.0,106.0,150.0,25.0,33.0,131.0,25.0,12.0,3.56,3.19,3.58,1.0,5.0,4.0,251.19,168.0,166.9,15.0,1.57,2.75,2.75,9.14,9.21,9.14,159.21,11.27,10.2,38.41,5.0,87.79,69.34,10.94,11.53,11.19,162.0,60.0,81.0,303.0,15.0,9.0,2.0,34.0,14.0,69.0,81.0,147.0,207.0,23.0,46.0,162.0,160.0,49.0,38.0,186.0,25.0,11.0,4.83,3.24,3.2,9.0,3.0,3.0,309.43,222.0,227.22,25.0,2.1,2.08,2.49,10.87,11.07,10.81
COL,2017,COL,COL,Team Level,4on5,6,0.03,0.09,0.13,1715.0,3.1,0.08,0.11,0.36,0.09,0.99,3.36,0.08,0.08,0.08,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,5.0,2.0,4.0,15.0,7.0,0.0,4.0,5.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,0.02,0.0,0.0,0.1,0.1,0.1,23.61,3.06,2.11,4.69,0.69,14.46,8.0,2.99,3.06,2.99,24.0,9.0,15.0,48.0,2.0,0.0,0.0,8.0,1.0,15.0,7.0,22.0,31.0,1.0,2.0,26.0,2.0,1.0,5.0,20.0,8.0,5.0,0.49,0.95,1.62,0.0,2.0,0.0,48.0,33.0,33.0,0.0,0.56,0.0,0.0,3.62,3.62,3.53
COL,2017,COL,COL,Team Level,5on4,6,0.74,0.69,0.67,1829.0,20.23,1.96,1.8,4.08,0.66,12.84,6.67,1.89,1.96,1.89,23.0,5.0,7.0,35.0,0.0,2.0,0.0,8.0,0.0,6.0,12.0,23.0,28.0,4.0,8.0,15.0,3.0,1.0,7.0,21.0,6.0,1.0,0.79,0.62,0.55,0.0,0.0,0.0,35.0,28.0,28.0,0.0,0.45,0.05,0.05,2.36,2.36,2.28,9.65,0.68,0.39,1.5,0.27,2.78,8.38,0.68,0.68,0.68,11.0,3.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,11.0,14.0,5.0,10.0,17.0,11.0,4.0,1.0,10.0,4.0,0.0,0.15,0.53,0.0,0.0,0.0,0.0,16.0,14.0,14.0,1.0,0.09,0.0,0.0,0.78,0.78,0.78
MIN,2017,MIN,MIN,Team Level,other,5,0.12,0.43,0.36,3968.0,2.78,0.54,0.27,0.57,0.1,1.75,0.78,0.45,0.54,0.45,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,0.14,0.0,0.4,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.08,0.0,0.0,0.61,0.61,0.52,4.36,3.93,0.13,0.19,0.13,1.43,1.2,3.93,3.93,3.93,1.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,6.0,0.03,0.0,3.9,0.0,0.0,1.0,8.0,7.0,7.0,1.0,0.03,0.0,0.0,3.96,3.96,3.96
MIN,2017,MIN,MIN,Team Level,all,5,0.39,0.43,0.42,18000.0,126.14,9.78,8.67,29.01,3.97,71.0,54.56,9.33,9.72,9.27,126.0,51.0,74.0,251.0,9.0,8.0,2.0,28.0,0.0,63.0,69.0,117.0,168.0,16.0,38.0,138.0,106.0,16.0,55.0,137.0,33.0,7.0,3.38,3.95,2.45,3.0,3.0,3.0,246.44,177.0,174.85,48.0,1.89,1.67,1.67,10.0,9.94,9.65,171.0,15.3,10.87,39.72,5.42,97.29,75.41,15.1,15.42,15.22,169.0,75.0,91.0,335.0,16.0,6.0,1.0,46.0,1.0,83.0,92.0,153.0,228.0,17.0,40.0,145.0,157.0,26.0,44.0,195.0,36.0,13.0,5.3,4.21,5.79,7.0,6.0,3.0,341.55,244.0,247.32,40.0,2.31,1.21,1.21,16.39,16.52,16.35
MIN,2017,MIN,MIN,Team Level,5on5,5,0.4,0.41,0.4,12231.0,100.27,6.5,6.55,23.95,3.15,55.34,44.51,6.42,6.44,6.36,102.0,38.0,57.0,197.0,6.0,6.0,1.0,25.0,0.0,43.0,60.0,96.0,134.0,15.0,36.0,115.0,98.0,15.0,51.0,111.0,28.0,1.0,2.8,3.33,0.37,3.0,2.0,1.0,192.44,140.0,137.85,46.0,1.35,1.09,1.09,6.76,6.7,6.64,148.09,9.86,9.21,35.95,4.72,84.57,65.69,9.68,9.98,9.8,151.0,59.0,73.0,283.0,12.0,6.0,1.0,44.0,1.0,70.0,77.0,139.0,198.0,16.0,38.0,113.0,142.0,24.0,40.0,171.0,33.0,6.0,4.52,3.85,1.49,7.0,4.0,1.0,289.55,210.0,213.32,37.0,1.89,1.21,1.21,10.54,10.67,10.51
MIN,2017,MIN,MIN,Team Level,4on5,5,0.3,0.13,0.16,989.0,3.61,0.64,0.26,0.42,0.1,0.88,2.7,0.59,0.64,0.59,2.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,9.0,2.0,1.0,2.0,2.0,1.0,2.0,0.02,0.18,0.45,0.0,0.0,0.0,6.0,5.0,5.0,2.0,0.06,0.23,0.23,0.47,0.47,0.46,17.82,1.46,1.5,3.48,0.54,11.05,7.97,1.45,1.46,1.45,17.0,9.0,16.0,42.0,3.0,0.0,0.0,2.0,0.0,11.0,10.0,14.0,23.0,0.0,0.0,14.0,4.0,0.0,1.0,22.0,3.0,1.0,0.71,0.36,0.39,0.0,2.0,1.0,42.0,26.0,26.0,0.0,0.37,0.0,0.0,1.84,1.84,1.83
MIN,2017,MIN,MIN,Team Level,5on4,5,0.98,0.95,0.97,812.0,19.49,2.1,1.61,4.07,0.62,13.03,6.56,1.88,2.1,1.88,19.0,9.0,14.0,42.0,3.0,1.0,1.0,2.0,0.0,17.0,5.0,16.0,25.0,1.0,2.0,10.0,4.0,0.0,1.0,21.0,4.0,3.0,0.42,0.44,1.24,0.0,1.0,2.0,42.0,28.0,28.0,0.0,0.41,0.35,0.35,2.16,2.16,2.02,0.74,0.04,0.04,0.1,0.02,0.24,0.56,0.04,0.04,0.04,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,10.0,11.0,2.0,2.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05
BOS,2017,BOS,BOS,Team Level,other,12,0.65,0.71,0.66,1619.0,24.31,6.03,1.71,4.35,0.9,14.33,7.68,4.65,6.03,4.65,21.0,14.0,16.0,51.0,4.0,1.0,0.0,5.0,0.0,16.0,9.0,17.0,31.0,1.0,2.0,16.0,3.0,2.0,5.0,18.0,8.0,9.0,0.62,1.0,4.42,1.0,1.0,2.0,51.0,35.0,35.0,1.0,0.53,0.05,0.05,6.51,6.51,5.05,13.12,3.29,0.7,2.01,0.37,7.04,4.59,3.23,3.29,3.23,12.0,6.0,3.0,21.0,4.0,0.0,0.0,1.0,1.0,8.0,4.0,8.0,14.0,0.0,0.0,19.0,5.0,1.0,1.0,11.0,2.0,5.0,0.42,0.18,2.68,0.0,0.0,4.0,21.0,18.0,18.0,0.0,0.21,0.0,0.0,3.5,3.5,3.44
BOS,2017,BOS,BOS,Team Level,all,12,0.5,0.5,0.5,43398.0,376.66,35.23,25.59,85.3,12.32,211.44,158.12,33.02,35.23,33.03,378.0,150.0,176.0,704.0,41.0,18.0,4.0,74.0,19.0,183.0,193.0,337.0,487.0,47.0,97.0,373.0,367.0,74.0,125.0,388.0,112.0,28.0,11.73,13.1,10.4,12.0,17.0,12.0,701.49,528.0,525.75,64.0,5.69,3.59,3.59,37.32,37.33,35.19,368.17,35.66,24.4,82.39,11.9,205.4,159.25,34.47,35.71,34.51,351.0,168.0,172.0,691.0,37.0,17.0,4.0,77.0,18.0,177.0,193.0,314.0,482.0,43.0,92.0,382.0,387.0,109.0,133.0,401.0,84.0,34.0,11.82,10.57,13.27,9.0,12.0,16.0,687.93,519.0,520.92,62.0,5.39,4.37,4.37,36.68,36.71,35.88
BOS,2017,BOS,BOS,Team Level,5on5,12,0.48,0.49,0.49,35881.0,296.92,22.3,19.16,70.63,9.57,165.55,126.78,21.76,22.29,21.77,294.0,120.0,140.0,554.0,24.0,13.0,2.0,63.0,17.0,134.0,163.0,270.0,390.0,43.0,89.0,293.0,346.0,63.0,105.0,323.0,78.0,13.0,9.84,9.01,3.45,10.0,10.0,4.0,551.5,414.0,411.75,57.0,3.96,2.45,2.45,23.81,23.81,23.38,300.86,24.32,19.1,70.28,9.79,167.02,133.5,23.54,24.37,23.59,287.0,137.0,144.0,568.0,24.0,15.0,3.0,68.0,12.0,148.0,157.0,263.0,400.0,38.0,82.0,318.0,368.0,94.0,117.0,338.0,68.0,18.0,10.5,8.6,5.22,7.0,10.0,7.0,564.93,424.0,425.92,57.0,3.94,3.62,3.62,24.64,24.67,24.23
BOS,2017,BOS,BOS,Team Level,4on5,12,0.08,0.14,0.16,3182.0,8.24,0.66,0.3,0.87,0.23,2.19,8.75,0.66,0.66,0.66,10.0,3.0,2.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,9.0,12.0,3.0,6.0,35.0,15.0,7.0,7.0,10.0,2.0,1.0,0.09,0.23,0.34,0.0,0.0,1.0,15.0,13.0,13.0,6.0,0.07,0.0,0.0,0.73,0.73,0.73,49.74,7.56,4.33,9.75,1.62,30.37,15.36,7.19,7.56,7.19,47.0,22.0,24.0,93.0,8.0,2.0,1.0,8.0,5.0,21.0,25.0,39.0,61.0,2.0,4.0,24.0,3.0,2.0,10.0,46.0,13.0,10.0,0.82,1.62,5.13,2.0,1.0,5.0,93.0,69.0,69.0,2.0,1.17,0.75,0.75,7.99,7.99,7.65
BOS,2017,BOS,BOS,Team Level,5on4,12,0.93,0.9,0.89,2716.0,47.19,6.24,4.42,9.44,1.62,29.37,14.9,5.95,6.24,5.95,53.0,13.0,18.0,84.0,12.0,4.0,2.0,5.0,1.0,32.0,12.0,41.0,54.0,0.0,0.0,29.0,3.0,2.0,8.0,37.0,24.0,5.0,1.18,2.86,2.21,1.0,6.0,5.0,84.0,66.0,66.0,0.0,1.12,1.09,1.09,6.27,6.27,6.02,4.44,0.49,0.26,0.36,0.12,0.97,5.79,0.49,0.49,0.49,5.0,3.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,3.0,6.0,21.0,11.0,12.0,5.0,6.0,1.0,1.0,0.08,0.17,0.24,0.0,1.0,0.0,9.0,8.0,8.0,3.0,0.06,0.0,0.0,0.56,0.56,0.55
