team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VAN,2009,VAN,VAN,Team Level,all,12,0.46,0.52,0.51,44180.0,377.09,33.49,25.37,85.22,12.11,209.97,156.83,32.69,33.72,32.9,358.0,165.0,182.0,705.0,43.0,20.0,10.0,90.0,7.0,169.0,194.0,315.0,480.0,59.0,135.0,398.0,332.0,83.0,100.0,411.0,81.0,31.0,11.42,9.71,12.37,18.0,7.0,18.0,706.59,523.0,523.48,57.0,5.62,4.95,5.48,33.63,33.7,33.31,369.15,39.6,24.98,80.45,11.65,202.77,148.55,37.83,39.68,37.88,371.0,137.0,141.0,649.0,41.0,21.0,12.0,96.0,10.0,170.0,170.0,330.0,467.0,55.0,116.0,338.0,352.0,91.0,126.0,369.0,103.0,36.0,10.56,12.08,16.96,6.0,12.0,23.0,646.59,508.0,508.76,88.0,5.63,8.26,8.87,36.37,36.29,35.39
VAN,2009,VAN,VAN,Team Level,5on5,12,0.5,0.53,0.52,33722.0,290.76,20.97,18.45,68.6,9.31,160.73,123.93,20.52,21.21,20.74,280.0,122.0,146.0,548.0,29.0,16.0,7.0,70.0,5.0,134.0,148.0,251.0,373.0,50.0,117.0,294.0,289.0,66.0,81.0,324.0,62.0,16.0,9.29,7.33,4.35,15.0,7.0,7.0,549.6,402.0,402.48,49.0,3.8,3.54,3.54,21.24,21.3,21.1,267.82,20.82,17.2,62.55,8.57,147.14,113.72,20.27,20.9,20.33,264.0,106.0,108.0,478.0,19.0,11.0,5.0,78.0,5.0,129.0,128.0,245.0,351.0,46.0,98.0,245.0,312.0,64.0,93.0,280.0,80.0,10.0,8.35,9.17,3.3,5.0,9.0,5.0,475.59,370.0,370.76,72.0,3.54,2.51,3.12,21.24,21.16,20.91
VAN,2009,VAN,VAN,Team Level,4on5,12,0.02,0.09,0.08,4606.0,6.56,0.3,0.22,0.99,0.18,2.11,5.21,0.3,0.3,0.3,6.0,3.0,3.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,9.0,5.0,10.0,40.0,22.0,12.0,6.0,8.0,1.0,0.0,0.21,0.09,0.0,0.0,0.0,0.0,12.0,9.0,9.0,6.0,0.05,0.0,0.0,0.35,0.35,0.35,74.04,14.06,6.15,13.56,2.24,43.04,21.95,12.99,14.06,12.99,78.0,23.0,24.0,125.0,15.0,9.0,6.0,14.0,3.0,33.0,27.0,63.0,86.0,6.0,12.0,42.0,18.0,4.0,20.0,69.0,12.0,20.0,1.66,1.6,10.8,1.0,2.0,12.0,125.0,101.0,101.0,5.0,1.62,5.17,5.17,10.52,10.52,9.94
VAN,2009,VAN,VAN,Team Level,5on4,12,0.85,0.9,0.87,4336.0,68.68,7.69,6.07,14.21,2.31,42.24,23.47,7.34,7.69,7.34,63.0,33.0,31.0,127.0,10.0,4.0,3.0,18.0,1.0,31.0,32.0,53.0,86.0,4.0,8.0,46.0,11.0,0.0,10.0,74.0,13.0,9.0,1.81,1.56,4.32,3.0,0.0,7.0,127.0,96.0,96.0,0.0,1.6,1.41,1.94,7.35,7.35,7.16,10.88,1.33,0.53,1.51,0.28,3.2,7.15,1.33,1.33,1.33,11.0,3.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,12.0,3.0,6.0,36.0,15.0,20.0,10.0,8.0,5.0,1.0,0.25,0.66,0.43,0.0,1.0,1.0,14.0,14.0,14.0,10.0,0.12,0.0,0.0,1.45,1.45,1.45
NJD,2009,NJD,NJD,Team Level,other,5,0.8,0.68,0.71,1207.0,22.1,4.4,1.54,3.7,0.92,11.69,6.75,4.13,4.4,4.13,21.0,8.0,3.0,32.0,2.0,1.0,0.0,9.0,1.0,12.0,4.0,19.0,27.0,3.0,6.0,14.0,0.0,2.0,0.0,11.0,13.0,5.0,0.39,1.54,2.48,0.0,0.0,2.0,32.0,29.0,29.0,0.0,0.46,0.31,0.86,4.01,4.01,3.76,8.49,1.1,0.62,1.81,0.32,4.77,3.39,1.08,1.1,1.08,8.0,4.0,3.0,15.0,3.0,1.0,1.0,1.0,0.0,0.0,7.0,5.0,9.0,3.0,6.0,18.0,5.0,4.0,0.0,7.0,4.0,1.0,0.31,0.48,0.31,1.0,1.0,1.0,15.0,12.0,12.0,0.0,0.19,0.12,0.12,1.17,1.17,1.16
NJD,2009,NJD,NJD,Team Level,all,5,0.52,0.57,0.55,18215.0,153.12,14.79,10.88,31.62,5.07,89.04,61.59,14.3,14.65,14.16,135.0,78.0,85.0,298.0,9.0,5.0,0.0,43.0,1.0,78.0,77.0,126.0,204.0,33.0,68.0,145.0,112.0,33.0,45.0,151.0,52.0,10.0,4.34,6.06,4.39,2.0,3.0,4.0,291.86,213.0,209.21,16.0,2.52,0.68,1.54,15.77,15.59,15.14,127.52,13.82,8.99,27.18,4.39,68.29,50.32,13.47,13.97,13.63,126.0,47.0,56.0,229.0,15.0,8.0,4.0,24.0,5.0,41.0,80.0,111.0,158.0,36.0,74.0,143.0,117.0,45.0,23.0,116.0,43.0,14.0,3.29,4.96,5.57,1.0,7.0,7.0,232.71,173.0,175.34,15.0,2.09,2.24,2.58,13.33,13.48,13.29
NJD,2009,NJD,NJD,Team Level,5on5,5,0.51,0.57,0.56,12054.0,96.32,6.91,6.3,21.07,3.0,55.1,41.62,6.78,6.76,6.64,84.0,50.0,52.0,186.0,3.0,3.0,0.0,27.0,0.0,48.0,53.0,81.0,131.0,23.0,48.0,86.0,105.0,22.0,31.0,102.0,30.0,2.0,3.13,3.3,0.47,2.0,1.0,0.0,179.86,134.0,130.21,10.0,1.3,0.36,0.36,7.85,7.67,7.55,77.11,6.74,5.07,17.48,2.4,39.54,32.77,6.63,6.9,6.78,78.0,26.0,38.0,142.0,6.0,3.0,2.0,16.0,3.0,25.0,51.0,72.0,98.0,26.0,54.0,82.0,92.0,31.0,16.0,74.0,23.0,7.0,2.32,2.61,1.81,0.0,4.0,2.0,145.71,104.0,106.34,12.0,1.05,0.55,0.81,6.98,7.13,7.09
NJD,2009,NJD,NJD,Team Level,4on5,5,0.04,0.07,0.05,2258.0,2.31,0.22,0.1,0.27,0.05,0.69,1.66,0.22,0.22,0.22,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,18.0,5.0,7.0,6.0,2.0,1.0,0.0,0.09,0.13,0.0,0.0,1.0,0.0,5.0,3.0,3.0,6.0,0.03,0.0,0.0,0.24,0.24,0.24,39.11,5.49,3.1,7.57,1.6,23.32,11.92,5.27,5.49,5.27,36.0,17.0,12.0,65.0,6.0,4.0,1.0,7.0,2.0,15.0,19.0,30.0,47.0,3.0,6.0,21.0,11.0,2.0,4.0,34.0,14.0,5.0,0.67,1.67,3.15,0.0,2.0,4.0,65.0,53.0,53.0,0.0,0.8,1.58,1.65,4.64,4.64,4.5
NJD,2009,NJD,NJD,Team Level,5on4,5,0.87,0.91,0.92,2696.0,32.38,3.26,2.94,6.58,1.1,21.55,11.57,3.17,3.26,3.17,29.0,18.0,28.0,75.0,3.0,1.0,0.0,7.0,0.0,18.0,18.0,26.0,44.0,5.0,10.0,27.0,2.0,2.0,8.0,36.0,8.0,3.0,0.73,1.09,1.44,0.0,1.0,2.0,75.0,47.0,47.0,0.0,0.74,0.02,0.33,3.67,3.67,3.59,2.81,0.49,0.2,0.32,0.07,0.66,2.25,0.49,0.49,0.49,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,8.0,22.0,9.0,8.0,3.0,1.0,2.0,1.0,0.0,0.2,0.29,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.05,0.0,0.0,0.54,0.54,0.54
NSH,2009,NSH,NSH,Team Level,other,6,0.7,0.76,0.74,1080.0,18.4,5.21,1.17,2.63,0.53,10.2,5.26,4.94,5.21,4.94,17.0,8.0,6.0,31.0,2.0,0.0,0.0,3.0,0.0,14.0,6.0,15.0,23.0,3.0,6.0,6.0,2.0,2.0,0.0,12.0,6.0,7.0,0.4,0.8,4.02,0.0,0.0,2.0,31.0,25.0,25.0,0.0,0.36,0.0,0.0,5.58,5.58,5.27,6.18,2.24,0.41,0.93,0.21,3.28,1.93,2.22,2.24,2.22,6.0,3.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,7.0,1.0,2.0,14.0,3.0,1.0,2.0,3.0,4.0,2.0,0.14,0.4,1.7,0.0,1.0,1.0,10.0,9.0,9.0,1.0,0.12,0.0,0.0,2.36,2.36,2.33
NSH,2009,NSH,NSH,Team Level,all,6,0.47,0.5,0.48,21847.0,169.74,16.31,11.68,37.38,5.56,99.58,68.49,15.76,16.31,15.75,166.0,73.0,94.0,333.0,15.0,5.0,2.0,34.0,1.0,106.0,78.0,151.0,224.0,23.0,48.0,167.0,188.0,39.0,47.0,183.0,42.0,14.0,5.49,4.97,5.86,7.0,3.0,5.0,330.42,239.0,237.04,30.0,2.62,0.8,0.8,18.12,18.08,17.58,183.39,18.56,11.98,40.16,5.94,99.56,77.81,17.91,18.73,18.07,180.0,74.0,77.0,331.0,17.0,18.0,6.0,54.0,7.0,66.0,92.0,163.0,237.0,29.0,59.0,187.0,127.0,77.0,56.0,190.0,49.0,15.0,5.4,5.85,7.31,5.0,4.0,8.0,336.47,254.0,258.58,42.0,2.64,5.05,5.05,16.16,16.26,16.02
NSH,2009,NSH,NSH,Team Level,5on5,6,0.46,0.48,0.47,16418.0,117.71,8.62,7.69,27.77,3.97,68.04,49.92,8.42,8.61,8.41,114.0,52.0,64.0,230.0,11.0,5.0,2.0,24.0,1.0,70.0,55.0,103.0,155.0,18.0,38.0,126.0,170.0,32.0,36.0,134.0,26.0,6.0,4.08,2.92,1.62,7.0,2.0,2.0,227.42,166.0,164.04,25.0,1.57,0.8,0.8,9.38,9.34,9.25,136.22,10.27,8.16,31.73,4.27,75.3,59.26,10.07,10.44,10.23,132.0,57.0,65.0,254.0,11.0,10.0,4.0,42.0,6.0,51.0,69.0,121.0,178.0,25.0,51.0,127.0,112.0,57.0,41.0,149.0,33.0,7.0,4.29,3.88,2.1,5.0,2.0,4.0,259.47,189.0,193.58,34.0,1.67,2.02,2.02,9.92,10.02,9.93
NSH,2009,NSH,NSH,Team Level,4on5,6,0.07,0.09,0.09,1865.0,2.99,0.36,0.18,0.36,0.07,0.91,2.12,0.36,0.36,0.36,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,15.0,11.0,2.0,2.0,2.0,2.0,0.0,0.09,0.27,0.0,0.0,1.0,0.0,5.0,4.0,4.0,2.0,0.04,0.0,0.0,0.4,0.4,0.4,30.45,5.05,2.95,6.24,1.17,17.67,8.92,4.64,5.05,4.64,33.0,9.0,10.0,52.0,4.0,7.0,2.0,10.0,0.0,9.0,12.0,29.0,38.0,1.0,2.0,19.0,2.0,1.0,7.0,29.0,8.0,5.0,0.74,1.04,3.28,0.0,1.0,3.0,52.0,42.0,42.0,1.0,0.75,2.8,2.8,3.01,3.01,2.88
NSH,2009,NSH,NSH,Team Level,5on4,6,0.68,0.82,0.76,2484.0,30.63,2.13,2.65,6.61,0.99,20.44,11.19,2.04,2.13,2.04,32.0,12.0,23.0,67.0,1.0,0.0,0.0,7.0,0.0,22.0,14.0,31.0,43.0,2.0,4.0,20.0,5.0,3.0,9.0,35.0,8.0,1.0,0.93,0.98,0.21,0.0,0.0,1.0,67.0,44.0,44.0,3.0,0.64,0.0,0.0,2.76,2.76,2.66,10.55,1.0,0.45,1.25,0.29,3.32,7.69,0.98,1.0,0.98,9.0,5.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,4.0,7.0,9.0,14.0,2.0,4.0,27.0,10.0,18.0,6.0,9.0,4.0,1.0,0.23,0.54,0.22,0.0,0.0,0.0,15.0,14.0,14.0,6.0,0.1,0.22,0.22,0.88,0.88,0.87
SJS,2009,SJS,SJS,Team Level,other,15,0.75,0.58,0.6,2682.0,33.94,5.83,2.58,6.64,1.21,19.03,11.85,5.47,5.83,5.47,37.0,12.0,11.0,60.0,8.0,5.0,3.0,11.0,0.0,17.0,8.0,29.0,41.0,5.0,10.0,37.0,12.0,7.0,8.0,32.0,11.0,6.0,1.27,1.25,3.31,0.0,2.0,6.0,60.0,49.0,49.0,4.0,0.77,1.83,1.83,4.64,4.64,4.49,22.71,1.98,1.23,4.8,0.7,12.36,10.93,1.96,1.98,1.96,22.0,10.0,12.0,44.0,2.0,0.0,0.0,5.0,1.0,8.0,16.0,20.0,30.0,6.0,12.0,25.0,11.0,7.0,1.0,25.0,5.0,2.0,0.63,0.65,0.71,1.0,0.0,1.0,44.0,32.0,32.0,1.0,0.33,0.0,0.0,2.31,2.31,2.28
SJS,2009,SJS,SJS,Team Level,all,15,0.6,0.55,0.55,56168.0,486.63,50.18,34.18,110.6,16.0,273.25,196.42,48.27,50.16,48.24,547.0,200.0,277.0,1024.0,41.0,46.0,7.0,151.0,15.0,231.0,263.0,506.0,706.0,66.0,133.0,502.0,476.0,128.0,168.0,569.0,135.0,43.0,19.7,16.47,14.01,12.0,15.0,14.0,1022.87,747.0,747.32,76.0,7.71,9.16,9.16,44.5,44.38,43.23,418.33,33.17,27.79,95.69,13.8,235.41,185.72,32.27,33.46,32.55,436.0,178.0,227.0,841.0,41.0,25.0,3.0,116.0,12.0,195.0,225.0,395.0,573.0,82.0,170.0,451.0,474.0,118.0,140.0,505.0,82.0,27.0,15.4,9.76,8.01,17.0,16.0,8.0,846.59,614.0,616.89,80.0,6.09,3.66,3.98,33.71,34.02,33.52
SJS,2009,SJS,SJS,Team Level,5on5,15,0.57,0.53,0.53,43157.0,341.25,30.98,22.07,79.75,10.95,188.25,145.19,30.27,30.95,30.24,378.0,145.0,209.0,732.0,22.0,29.0,4.0,106.0,9.0,158.0,199.0,356.0,501.0,52.0,105.0,349.0,425.0,104.0,123.0,411.0,87.0,25.0,13.73,10.53,6.71,7.0,10.0,5.0,730.87,523.0,523.32,66.0,4.54,5.45,5.45,27.19,27.07,26.75,320.38,23.34,19.79,75.88,10.62,178.45,144.03,22.69,23.62,22.96,335.0,133.0,169.0,637.0,30.0,21.0,2.0,88.0,10.0,144.0,175.0,305.0,438.0,65.0,136.0,330.0,414.0,88.0,115.0,392.0,61.0,15.0,12.39,7.1,3.85,15.0,12.0,3.0,642.59,468.0,470.89,68.0,4.04,3.27,3.6,22.67,22.97,22.76
SJS,2009,SJS,SJS,Team Level,4on5,15,0.06,0.06,0.06,4158.0,4.67,0.42,0.23,0.76,0.14,1.32,3.12,0.41,0.42,0.41,4.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,2.0,4.0,38.0,19.0,12.0,6.0,5.0,0.0,1.0,0.22,0.0,0.2,1.0,0.0,0.0,9.0,6.0,6.0,6.0,0.05,0.0,0.0,0.47,0.47,0.46,67.45,7.19,6.47,13.9,2.27,42.3,23.21,6.96,7.19,6.96,69.0,31.0,40.0,140.0,9.0,4.0,1.0,21.0,1.0,41.0,24.0,60.0,91.0,7.0,14.0,37.0,16.0,3.0,13.0,75.0,16.0,9.0,1.99,2.02,3.17,1.0,4.0,4.0,140.0,100.0,100.0,2.0,1.65,0.38,0.38,8.12,8.12,7.88
SJS,2009,SJS,SJS,Team Level,5on4,15,0.95,0.92,0.92,6171.0,106.78,12.96,9.3,23.45,3.71,64.64,36.25,12.12,12.96,12.12,128.0,41.0,54.0,223.0,10.0,12.0,0.0,34.0,6.0,55.0,52.0,118.0,159.0,7.0,14.0,78.0,20.0,5.0,31.0,121.0,37.0,11.0,4.48,4.69,3.79,4.0,3.0,3.0,223.0,169.0,169.0,0.0,2.35,1.87,1.87,12.2,12.2,11.53,7.79,0.67,0.3,1.1,0.22,2.3,7.55,0.67,0.67,0.67,10.0,4.0,6.0,20.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,10.0,14.0,4.0,8.0,59.0,33.0,20.0,11.0,13.0,0.0,1.0,0.38,0.0,0.28,0.0,0.0,0.0,20.0,14.0,14.0,9.0,0.07,0.0,0.0,0.6,0.6,0.6
LAK,2009,LAK,LAK,Team Level,other,6,0.24,0.54,0.44,782.0,5.71,0.7,0.43,1.15,0.2,3.57,1.95,0.68,0.7,0.68,6.0,2.0,5.0,13.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,7.0,0.0,0.0,10.0,6.0,2.0,2.0,3.0,4.0,1.0,0.05,0.4,0.25,0.0,0.0,1.0,13.0,8.0,8.0,1.0,0.13,0.0,0.0,0.83,0.83,0.81,6.82,2.24,0.42,1.01,0.21,3.22,2.91,2.24,2.24,2.24,6.0,4.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,0.0,0.0,10.0,3.0,4.0,1.0,4.0,3.0,3.0,0.08,0.45,1.7,0.0,0.0,2.0,11.0,10.0,10.0,1.0,0.11,0.0,0.0,2.35,2.35,2.35
LAK,2009,LAK,LAK,Team Level,all,6,0.5,0.46,0.46,22580.0,174.03,17.07,11.87,39.52,5.48,96.82,70.23,16.5,17.02,16.45,166.0,75.0,74.0,315.0,18.0,9.0,4.0,47.0,6.0,81.0,80.0,148.0,223.0,29.0,64.0,176.0,197.0,40.0,72.0,178.0,48.0,15.0,4.7,5.56,6.81,4.0,5.0,9.0,313.74,241.0,241.19,54.0,2.66,2.76,2.76,16.97,16.93,16.54,201.26,16.8,13.03,45.7,6.38,113.85,86.24,16.41,16.84,16.45,187.0,95.0,86.0,368.0,25.0,9.0,4.0,49.0,4.0,90.0,105.0,162.0,257.0,30.0,77.0,215.0,171.0,47.0,64.0,226.0,43.0,13.0,6.21,4.83,5.77,13.0,4.0,8.0,369.44,282.0,282.7,34.0,2.83,1.71,2.09,17.54,17.58,17.35
LAK,2009,LAK,LAK,Team Level,5on5,6,0.48,0.45,0.45,17375.0,127.81,9.34,8.17,30.79,4.08,69.97,54.66,9.21,9.29,9.17,118.0,59.0,61.0,238.0,7.0,5.0,1.0,37.0,2.0,63.0,63.0,111.0,170.0,25.0,56.0,129.0,175.0,28.0,56.0,134.0,39.0,4.0,3.56,4.51,1.27,3.0,3.0,1.0,236.74,177.0,177.19,46.0,1.68,0.88,0.88,10.13,10.09,10.03,157.33,10.02,9.68,37.54,5.09,88.65,69.04,9.85,10.06,9.89,150.0,70.0,75.0,295.0,17.0,8.0,3.0,40.0,4.0,74.0,77.0,133.0,203.0,27.0,71.0,162.0,146.0,36.0,53.0,184.0,32.0,4.0,5.26,3.49,1.26,11.0,4.0,2.0,296.44,220.0,220.7,28.0,1.98,1.46,1.46,10.54,10.57,10.47
LAK,2009,LAK,LAK,Team Level,4on5,6,0.02,0.07,0.08,2080.0,2.85,0.09,0.09,0.48,0.08,0.98,2.27,0.09,0.09,0.09,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,16.0,10.0,8.0,5.0,4.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.02,0.0,0.0,0.11,0.11,0.11,32.79,4.41,2.8,6.48,0.96,20.59,10.77,4.18,4.41,4.18,28.0,18.0,9.0,55.0,6.0,1.0,1.0,8.0,0.0,12.0,19.0,22.0,40.0,1.0,2.0,19.0,6.0,0.0,5.0,32.0,8.0,6.0,0.72,0.88,2.8,2.0,0.0,4.0,55.0,46.0,46.0,0.0,0.7,0.24,0.63,4.49,4.49,4.36
LAK,2009,LAK,LAK,Team Level,5on4,6,0.98,0.9,0.9,2343.0,37.66,6.95,3.18,7.09,1.12,22.31,11.35,6.51,6.95,6.51,40.0,12.0,8.0,60.0,10.0,4.0,3.0,9.0,2.0,15.0,12.0,30.0,42.0,4.0,8.0,21.0,6.0,2.0,9.0,37.0,5.0,10.0,1.0,0.65,5.29,1.0,2.0,7.0,60.0,52.0,52.0,2.0,0.83,1.88,1.88,5.9,5.9,5.6,4.32,0.14,0.14,0.68,0.12,1.39,3.53,0.14,0.14,0.14,3.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,6.0,2.0,4.0,24.0,16.0,7.0,5.0,6.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,5.0,0.03,0.0,0.0,0.17,0.17,0.17
ARI,2009,ARI,ARI,Team Level,other,7,0.38,0.36,0.34,751.0,7.07,1.51,0.47,1.44,0.27,4.0,2.3,1.21,1.51,1.21,6.0,4.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,6.0,10.0,2.0,4.0,14.0,4.0,2.0,0.0,4.0,5.0,1.0,0.17,0.63,0.71,0.0,0.0,0.0,12.0,10.0,10.0,0.0,0.15,0.0,0.0,1.67,1.67,1.31,13.49,2.49,0.95,2.43,0.48,7.28,5.36,2.4,2.49,2.4,17.0,2.0,2.0,21.0,3.0,0.0,0.0,3.0,0.0,5.0,8.0,14.0,16.0,0.0,0.0,9.0,3.0,1.0,0.0,11.0,5.0,3.0,0.36,0.78,1.35,0.0,1.0,2.0,21.0,19.0,19.0,0.0,0.26,0.0,0.0,2.76,2.76,2.65
ARI,2009,ARI,ARI,Team Level,all,7,0.46,0.46,0.45,25200.0,210.54,18.05,13.08,45.61,6.76,110.31,93.2,17.22,18.16,17.33,221.0,66.0,79.0,366.0,18.0,14.0,4.0,53.0,9.0,78.0,115.0,203.0,269.0,39.0,81.0,214.0,209.0,36.0,41.0,223.0,46.0,18.0,5.94,5.65,6.45,4.0,7.0,7.0,368.38,287.0,288.83,18.0,2.95,3.32,3.85,17.15,17.21,16.52,247.36,20.84,16.67,52.82,7.74,140.76,108.17,20.03,21.07,20.24,257.0,90.0,87.0,434.0,26.0,8.0,3.0,46.0,16.0,131.0,120.0,231.0,321.0,38.0,79.0,229.0,222.0,40.0,39.0,276.0,53.0,18.0,6.99,6.44,7.4,7.0,9.0,10.0,435.8,347.0,348.31,21.0,3.76,2.65,2.65,21.95,22.05,21.7
ARI,2009,ARI,ARI,Team Level,5on5,7,0.51,0.47,0.47,18219.0,156.9,11.63,9.01,34.63,4.95,80.26,70.5,11.38,11.75,11.49,163.0,48.0,50.0,261.0,11.0,10.0,4.0,44.0,5.0,56.0,85.0,152.0,200.0,31.0,65.0,132.0,176.0,27.0,35.0,171.0,29.0,11.0,4.75,3.6,3.28,2.0,4.0,5.0,263.38,211.0,212.83,17.0,1.87,2.35,2.89,10.61,10.67,10.54,167.59,11.34,10.29,37.86,5.18,93.95,75.38,11.12,11.58,11.33,171.0,63.0,66.0,300.0,15.0,7.0,3.0,37.0,12.0,86.0,77.0,156.0,219.0,33.0,69.0,170.0,191.0,29.0,27.0,194.0,32.0,8.0,5.41,3.74,2.19,6.0,6.0,3.0,301.8,234.0,235.31,16.0,2.11,1.71,1.71,11.74,11.84,11.73
ARI,2009,ARI,ARI,Team Level,4on5,7,0.05,0.1,0.1,3144.0,6.54,0.31,0.23,0.71,0.17,1.75,5.83,0.31,0.31,0.31,8.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,8.0,2.0,4.0,36.0,16.0,5.0,1.0,7.0,2.0,0.0,0.08,0.23,0.0,0.0,1.0,0.0,11.0,9.0,9.0,1.0,0.06,0.0,0.0,0.37,0.37,0.36,58.29,6.54,5.14,11.72,1.85,37.42,20.33,6.05,6.54,6.05,59.0,24.0,19.0,102.0,8.0,1.0,0.0,6.0,3.0,36.0,29.0,51.0,75.0,2.0,4.0,25.0,11.0,0.0,7.0,62.0,14.0,7.0,1.03,1.65,3.87,1.0,2.0,5.0,102.0,83.0,83.0,0.0,1.32,0.94,0.94,6.92,6.92,6.8
ARI,2009,ARI,ARI,Team Level,5on4,7,0.91,0.88,0.84,3086.0,40.03,4.59,3.36,8.82,1.37,24.3,14.56,4.32,4.59,4.32,44.0,13.0,25.0,82.0,6.0,4.0,0.0,8.0,4.0,16.0,19.0,38.0,51.0,4.0,8.0,32.0,13.0,2.0,5.0,41.0,10.0,6.0,0.95,1.19,2.46,2.0,2.0,2.0,82.0,57.0,57.0,0.0,0.88,0.96,0.96,4.51,4.51,4.3,8.0,0.46,0.28,0.81,0.23,2.11,7.1,0.46,0.46,0.46,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,11.0,3.0,6.0,25.0,17.0,10.0,5.0,9.0,2.0,0.0,0.19,0.28,0.0,0.0,0.0,0.0,11.0,11.0,11.0,5.0,0.07,0.0,0.0,0.53,0.53,0.53
