team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PIT,2012,PIT,PIT,Team Level,all,15,0.55,0.5,0.51,58771.0,510.39,42.16,33.88,118.37,16.04,283.11,211.44,40.64,42.48,40.96,500.0,205.0,215.0,920.0,49.0,35.0,6.0,117.0,19.0,220.0,265.0,451.0,656.0,73.0,158.0,484.0,469.0,99.0,116.0,549.0,119.0,37.0,15.54,15.01,11.61,15.0,18.0,16.0,932.22,705.0,712.03,50.0,7.47,7.68,7.68,41.95,42.28,41.3,485.39,34.85,32.88,113.83,15.56,273.76,209.12,33.94,34.75,33.84,490.0,190.0,258.0,938.0,40.0,32.0,9.0,102.0,20.0,207.0,279.0,450.0,640.0,80.0,171.0,490.0,466.0,106.0,101.0,552.0,100.0,28.0,14.16,12.29,8.4,16.0,13.0,11.0,927.12,680.0,676.45,45.0,7.1,6.02,6.06,35.88,35.75,35.28
PIT,2012,PIT,PIT,Team Level,5on5,15,0.51,0.48,0.5,45216.0,384.94,28.2,24.24,92.47,11.96,209.78,163.36,27.39,28.53,27.71,373.0,157.0,162.0,692.0,32.0,25.0,4.0,91.0,12.0,168.0,202.0,341.0,498.0,61.0,131.0,349.0,433.0,79.0,89.0,426.0,83.0,21.0,11.83,10.73,5.64,11.0,13.0,8.0,704.22,530.0,537.03,43.0,5.0,5.66,5.66,27.54,27.88,27.48,380.54,26.97,24.27,92.79,12.34,211.28,163.36,26.26,26.87,26.16,388.0,143.0,205.0,736.0,33.0,28.0,9.0,83.0,15.0,159.0,213.0,355.0,498.0,67.0,142.0,364.0,417.0,92.0,83.0,431.0,79.0,21.0,11.44,9.67,5.85,13.0,11.0,9.0,725.12,531.0,527.46,36.0,4.99,5.33,5.38,26.58,26.44,26.12
PIT,2012,PIT,PIT,Team Level,4on5,15,0.09,0.08,0.1,5564.0,6.96,0.51,0.26,0.83,0.21,2.12,7.07,0.51,0.51,0.51,9.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,9.0,0.0,0.0,36.0,11.0,11.0,4.0,8.0,3.0,0.0,0.14,0.37,0.0,0.0,2.0,0.0,12.0,11.0,11.0,3.0,0.06,0.0,0.0,0.56,0.56,0.56,71.99,5.15,6.86,15.02,2.26,48.56,25.14,4.97,5.15,4.97,70.0,33.0,35.0,138.0,4.0,4.0,0.0,14.0,4.0,38.0,39.0,66.0,99.0,3.0,6.0,54.0,9.0,0.0,11.0,83.0,16.0,4.0,1.51,1.95,1.69,1.0,1.0,2.0,138.0,103.0,103.0,3.0,1.7,0.69,0.69,6.16,6.16,6.04
PIT,2012,PIT,PIT,Team Level,5on4,15,0.89,0.87,0.88,5643.0,93.09,10.33,7.87,19.72,3.0,57.76,30.32,9.87,10.33,9.87,98.0,31.0,40.0,169.0,12.0,10.0,2.0,22.0,5.0,36.0,44.0,86.0,117.0,11.0,25.0,69.0,11.0,4.0,15.0,92.0,24.0,13.0,2.78,2.72,4.83,3.0,2.0,7.0,169.0,129.0,129.0,1.0,1.97,2.02,2.02,10.29,10.29,9.98,12.78,1.25,0.66,1.5,0.34,3.74,10.52,1.25,1.25,1.25,13.0,5.0,8.0,26.0,2.0,0.0,0.0,0.0,1.0,4.0,11.0,11.0,16.0,9.0,21.0,53.0,27.0,12.0,5.0,14.0,2.0,2.0,0.33,0.28,0.64,1.0,1.0,0.0,26.0,18.0,18.0,5.0,0.15,0.0,0.0,1.4,1.4,1.4
DET,2012,DET,DET,Team Level,other,14,0.61,0.46,0.53,2926.0,16.58,3.13,1.08,3.26,0.54,8.22,6.77,2.96,3.13,2.96,15.0,8.0,3.0,26.0,3.0,2.0,1.0,2.0,0.0,6.0,10.0,12.0,20.0,3.0,6.0,21.0,6.0,2.0,2.0,12.0,4.0,7.0,0.3,0.45,2.38,0.0,1.0,2.0,26.0,23.0,23.0,2.0,0.33,0.78,0.78,2.67,2.67,2.64,14.15,2.01,0.98,2.95,0.47,7.65,5.93,2.0,2.01,2.0,16.0,4.0,10.0,30.0,2.0,0.0,0.0,7.0,0.0,4.0,7.0,14.0,18.0,3.0,6.0,22.0,5.0,2.0,4.0,16.0,2.0,2.0,0.47,0.22,1.32,0.0,0.0,2.0,30.0,20.0,20.0,1.0,0.29,0.0,0.0,2.3,2.3,2.29
DET,2012,DET,DET,Team Level,all,14,0.51,0.5,0.49,51784.0,425.69,36.34,29.7,97.61,14.88,242.0,175.49,35.12,36.63,35.4,417.0,179.0,191.0,787.0,33.0,31.0,7.0,97.0,16.0,204.0,215.0,384.0,563.0,61.0,123.0,469.0,380.0,70.0,121.0,459.0,105.0,32.0,12.01,12.61,11.72,12.0,9.0,12.0,795.42,596.0,602.47,70.0,6.61,6.53,6.53,36.42,36.72,36.06,438.45,34.54,30.41,98.83,14.51,243.5,188.22,33.81,34.53,33.8,463.0,147.0,184.0,794.0,37.0,21.0,9.0,130.0,20.0,175.0,227.0,426.0,573.0,63.0,129.0,416.0,393.0,77.0,99.0,493.0,95.0,22.0,14.7,11.47,8.37,13.0,13.0,11.0,788.26,610.0,606.03,48.0,6.61,5.36,5.36,35.79,35.68,35.17
DET,2012,DET,DET,Team Level,5on5,14,0.48,0.49,0.48,39688.0,324.32,24.22,21.49,75.99,10.75,182.3,137.25,23.55,24.51,23.84,322.0,130.0,153.0,605.0,22.0,21.0,5.0,78.0,13.0,145.0,173.0,300.0,430.0,52.0,105.0,360.0,344.0,53.0,100.0,355.0,81.0,16.0,9.76,9.77,4.69,9.0,8.0,5.0,613.42,452.0,458.47,60.0,4.44,4.34,4.34,24.31,24.6,24.32,350.16,25.89,23.57,81.29,11.58,195.51,146.15,25.4,25.89,25.39,361.0,123.0,137.0,621.0,23.0,13.0,6.0,107.0,19.0,142.0,180.0,338.0,461.0,55.0,113.0,313.0,364.0,61.0,81.0,391.0,78.0,15.0,12.12,9.32,4.45,10.0,7.0,6.0,615.26,484.0,480.03,40.0,4.85,3.19,3.19,27.56,27.44,27.09
DET,2012,DET,DET,Team Level,4on5,14,0.1,0.07,0.08,4470.0,5.42,0.69,0.29,0.76,0.14,1.56,3.57,0.69,0.69,0.69,7.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,3.0,6.0,33.0,22.0,11.0,6.0,5.0,1.0,1.0,0.24,0.1,0.34,0.0,0.0,1.0,9.0,7.0,7.0,6.0,0.06,0.0,0.0,0.75,0.75,0.75,58.93,6.05,5.34,12.83,2.01,36.32,19.44,5.83,6.05,5.83,67.0,15.0,31.0,113.0,11.0,8.0,3.0,14.0,1.0,25.0,23.0,56.0,71.0,4.0,8.0,47.0,8.0,2.0,7.0,63.0,14.0,5.0,1.61,1.85,2.59,2.0,6.0,3.0,113.0,82.0,82.0,0.0,1.34,2.17,2.17,5.23,5.23,5.08
DET,2012,DET,DET,Team Level,5on4,14,0.93,0.83,0.83,4700.0,79.37,8.3,6.84,17.59,3.44,49.92,27.91,7.91,8.3,7.91,73.0,41.0,33.0,147.0,7.0,8.0,1.0,16.0,3.0,51.0,29.0,66.0,107.0,3.0,6.0,55.0,8.0,4.0,13.0,87.0,19.0,8.0,1.71,2.29,4.3,3.0,0.0,4.0,147.0,114.0,114.0,2.0,1.78,1.4,1.4,8.68,8.68,8.34,15.21,0.59,0.51,1.75,0.44,4.01,16.71,0.59,0.59,0.59,19.0,5.0,6.0,30.0,1.0,0.0,0.0,2.0,0.0,4.0,17.0,18.0,23.0,1.0,2.0,34.0,16.0,12.0,7.0,23.0,1.0,0.0,0.5,0.08,0.0,1.0,0.0,0.0,30.0,24.0,24.0,7.0,0.12,0.0,0.0,0.71,0.71,0.71
SJS,2012,SJS,SJS,Team Level,other,11,0.63,0.53,0.62,1721.0,23.1,5.72,2.03,3.88,0.76,12.52,6.09,5.08,5.72,5.08,19.0,12.0,8.0,39.0,4.0,3.0,1.0,5.0,0.0,14.0,5.0,15.0,27.0,1.0,2.0,15.0,5.0,1.0,6.0,8.0,15.0,8.0,0.16,2.02,3.53,0.0,3.0,1.0,39.0,31.0,31.0,1.0,0.66,1.18,1.18,5.2,5.2,4.78,13.75,3.43,0.79,2.56,0.42,6.79,5.02,3.4,3.43,3.4,12.0,7.0,15.0,34.0,2.0,1.0,1.0,3.0,0.0,4.0,9.0,10.0,17.0,0.0,0.0,19.0,10.0,3.0,5.0,13.0,0.0,6.0,0.46,0.0,2.96,0.0,0.0,2.0,34.0,19.0,19.0,4.0,0.22,0.37,0.37,3.28,3.28,3.27
SJS,2012,SJS,SJS,Team Level,all,11,0.59,0.5,0.52,40818.0,360.95,36.36,26.86,84.04,11.81,198.88,136.06,34.44,36.63,34.68,351.0,143.0,160.0,654.0,25.0,40.0,6.0,91.0,21.0,159.0,158.0,326.0,469.0,35.0,70.0,402.0,328.0,85.0,137.0,354.0,98.0,42.0,10.69,12.49,13.19,10.0,7.0,8.0,655.67,494.0,495.98,74.0,6.15,9.69,9.79,32.73,32.85,31.91,323.35,25.48,21.03,77.02,10.51,180.45,137.5,24.91,25.29,24.72,300.0,152.0,203.0,655.0,22.0,20.0,5.0,78.0,15.0,148.0,169.0,278.0,430.0,53.0,110.0,319.0,441.0,54.0,103.0,367.0,66.0,19.0,9.46,7.79,8.24,11.0,3.0,8.0,647.79,452.0,447.87,77.0,4.54,3.88,3.88,26.15,25.94,25.65
SJS,2012,SJS,SJS,Team Level,5on5,11,0.6,0.48,0.5,31819.0,267.91,24.55,18.4,64.44,8.71,143.75,106.14,23.51,24.82,23.75,259.0,107.0,113.0,479.0,12.0,33.0,2.0,63.0,17.0,118.0,123.0,247.0,354.0,31.0,62.0,295.0,301.0,74.0,104.0,268.0,73.0,25.0,8.1,9.2,7.25,6.0,3.0,3.0,480.67,366.0,367.98,65.0,3.84,7.42,7.42,20.98,21.09,20.71,259.28,16.68,16.29,64.29,8.41,145.88,111.44,16.27,16.49,16.08,245.0,118.0,155.0,518.0,14.0,14.0,1.0,64.0,13.0,120.0,138.0,231.0,349.0,45.0,94.0,239.0,400.0,46.0,90.0,299.0,57.0,7.0,7.63,6.9,2.15,9.0,3.0,2.0,510.79,363.0,358.87,67.0,3.33,1.83,1.83,18.18,17.98,17.77
SJS,2012,SJS,SJS,Team Level,4on5,11,0.03,0.03,0.05,2796.0,2.27,0.17,0.09,0.38,0.07,0.69,1.61,0.17,0.17,0.17,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,32.0,15.0,5.0,6.0,2.0,1.0,0.0,0.05,0.12,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.02,0.0,0.0,0.19,0.19,0.19,39.93,5.05,3.62,8.68,1.38,24.7,12.56,4.93,5.05,4.93,33.0,23.0,28.0,84.0,6.0,5.0,3.0,7.0,2.0,21.0,15.0,27.0,50.0,4.0,8.0,22.0,6.0,0.0,4.0,42.0,8.0,6.0,1.14,0.79,3.13,2.0,0.0,4.0,84.0,56.0,56.0,2.0,0.91,1.68,1.68,4.28,4.28,4.21
SJS,2012,SJS,SJS,Team Level,5on4,11,0.95,0.88,0.87,4482.0,67.66,5.92,6.33,15.33,2.27,41.92,22.22,5.69,5.92,5.69,70.0,24.0,39.0,133.0,9.0,4.0,3.0,22.0,4.0,27.0,28.0,61.0,85.0,2.0,4.0,60.0,7.0,5.0,21.0,76.0,9.0,9.0,2.38,1.14,2.4,4.0,1.0,4.0,133.0,94.0,94.0,2.0,1.64,1.08,1.18,6.37,6.37,6.23,10.39,0.32,0.33,1.49,0.3,3.08,8.47,0.32,0.32,0.32,10.0,4.0,5.0,19.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,10.0,14.0,4.0,8.0,39.0,25.0,5.0,4.0,13.0,1.0,0.0,0.23,0.09,0.0,0.0,0.0,0.0,19.0,14.0,14.0,4.0,0.08,0.0,0.0,0.4,0.4,0.4
VAN,2012,VAN,VAN,Team Level,other,4,0.34,0.69,0.61,566.0,7.53,1.08,0.42,1.56,0.24,4.24,3.46,1.07,1.08,1.07,7.0,4.0,9.0,20.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,7.0,11.0,0.0,0.0,6.0,3.0,0.0,2.0,9.0,0.0,2.0,0.33,0.0,0.75,0.0,0.0,0.0,20.0,11.0,11.0,2.0,0.11,0.0,0.0,1.19,1.19,1.18,5.13,2.09,0.48,0.77,0.14,1.95,1.57,1.8,2.09,1.8,5.0,2.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,5.0,1.0,2.0,6.0,0.0,1.0,1.0,2.0,2.0,3.0,0.03,0.34,1.72,0.0,1.0,1.0,9.0,7.0,7.0,0.0,0.16,0.55,0.55,1.7,1.7,1.65
VAN,2012,VAN,VAN,Team Level,all,4,0.36,0.51,0.48,15529.0,126.53,8.78,8.19,30.78,4.16,70.19,55.91,8.6,8.68,8.5,127.0,51.0,80.0,258.0,8.0,9.0,1.0,36.0,1.0,57.0,67.0,119.0,170.0,26.0,54.0,125.0,146.0,30.0,41.0,148.0,24.0,6.0,3.69,2.81,2.27,4.0,2.0,2.0,252.95,178.0,175.05,28.0,1.77,1.04,1.04,9.51,9.41,9.33,141.17,15.76,11.14,32.44,4.63,76.49,51.54,14.72,15.96,14.89,146.0,46.0,55.0,247.0,15.0,20.0,6.0,37.0,8.0,49.0,63.0,131.0,177.0,13.0,26.0,160.0,107.0,42.0,42.0,134.0,35.0,23.0,4.09,4.56,7.12,5.0,3.0,7.0,250.95,192.0,194.61,24.0,2.59,4.86,4.96,13.4,13.53,13.23
VAN,2012,VAN,VAN,Team Level,5on5,4,0.4,0.55,0.51,12004.0,100.5,6.27,6.55,25.28,3.24,56.58,43.08,6.1,6.17,6.0,103.0,38.0,64.0,205.0,6.0,8.0,1.0,28.0,1.0,45.0,53.0,97.0,135.0,23.0,48.0,89.0,133.0,26.0,36.0,116.0,22.0,3.0,2.85,2.63,0.79,3.0,2.0,1.0,199.95,141.0,138.05,23.0,1.34,1.02,1.02,6.59,6.49,6.42,98.45,9.3,6.84,23.31,3.21,51.64,38.71,8.75,9.49,8.93,98.0,35.0,32.0,165.0,7.0,15.0,2.0,25.0,5.0,31.0,50.0,91.0,126.0,11.0,22.0,112.0,100.0,37.0,33.0,96.0,25.0,12.0,2.86,3.23,3.21,3.0,2.0,2.0,168.95,133.0,135.61,20.0,1.43,3.22,3.22,7.51,7.64,7.5
VAN,2012,VAN,VAN,Team Level,4on5,4,0.03,0.11,0.15,2108.0,6.7,0.15,0.18,1.03,0.2,1.95,5.5,0.15,0.15,0.15,6.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,6.0,9.0,2.0,4.0,22.0,10.0,4.0,2.0,9.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,2.0,0.04,0.0,0.0,0.19,0.19,0.19,37.59,4.38,3.82,8.36,1.28,22.89,11.26,4.17,4.38,4.17,43.0,9.0,21.0,73.0,6.0,4.0,3.0,12.0,3.0,15.0,12.0,37.0,46.0,1.0,2.0,34.0,4.0,2.0,6.0,36.0,8.0,8.0,1.19,0.99,2.19,2.0,0.0,4.0,73.0,52.0,52.0,2.0,1.0,1.08,1.18,4.19,4.19,4.09
VAN,2012,VAN,VAN,Team Level,5on4,4,1.0,1.0,1.0,851.0,11.79,1.28,1.04,2.91,0.47,7.42,3.87,1.28,1.28,1.28,11.0,6.0,7.0,24.0,2.0,1.0,0.0,2.0,0.0,6.0,6.0,9.0,15.0,1.0,2.0,8.0,0.0,0.0,1.0,14.0,2.0,1.0,0.37,0.18,0.74,1.0,0.0,1.0,24.0,17.0,17.0,1.0,0.28,0.02,0.02,1.54,1.54,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
LAK,2012,LAK,LAK,Team Level,other,18,0.49,0.39,0.34,2264.0,14.49,4.26,0.9,2.32,0.5,7.37,4.65,4.23,4.26,4.23,13.0,7.0,12.0,32.0,7.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,13.0,0.0,0.0,24.0,13.0,3.0,5.0,10.0,4.0,6.0,0.36,0.47,3.43,1.0,2.0,4.0,32.0,20.0,20.0,3.0,0.27,0.37,0.37,4.16,4.16,4.16,28.09,4.5,2.27,5.13,0.96,16.74,8.4,4.15,4.5,4.15,24.0,14.0,12.0,50.0,3.0,2.0,0.0,5.0,0.0,17.0,11.0,21.0,35.0,0.0,0.0,24.0,9.0,4.0,7.0,16.0,17.0,5.0,0.51,2.18,1.82,1.0,2.0,0.0,50.0,38.0,38.0,3.0,0.71,0.64,0.64,4.58,4.58,4.2
LAK,2012,LAK,LAK,Team Level,all,18,0.46,0.49,0.48,68075.0,517.09,40.6,33.67,120.27,16.39,291.61,215.46,39.74,40.69,39.82,460.0,258.0,268.0,986.0,37.0,25.0,7.0,99.0,26.0,253.0,278.0,423.0,681.0,62.0,126.0,535.0,755.0,91.0,155.0,589.0,96.0,33.0,16.42,11.28,12.9,15.0,7.0,15.0,984.98,718.0,719.61,123.0,7.27,5.26,5.26,42.61,42.68,42.05,565.09,48.25,38.79,131.43,18.3,314.25,226.98,46.22,48.21,46.17,527.0,251.0,237.0,1015.0,34.0,47.0,7.0,113.0,31.0,272.0,281.0,493.0,744.0,60.0,124.0,576.0,618.0,121.0,188.0,595.0,140.0,43.0,17.36,17.49,13.4,14.0,11.0,9.0,1010.6,778.0,774.93,123.0,8.6,9.72,9.72,47.12,46.98,45.47
LAK,2012,LAK,LAK,Team Level,5on5,18,0.44,0.49,0.49,55139.0,427.04,28.19,26.53,102.6,13.45,238.25,182.99,27.7,28.28,27.79,381.0,211.0,196.0,788.0,22.0,17.0,3.0,88.0,23.0,204.0,238.0,359.0,570.0,52.0,106.0,430.0,688.0,81.0,121.0,497.0,78.0,17.0,13.94,9.39,4.86,13.0,5.0,4.0,786.98,592.0,593.61,102.0,5.46,2.97,2.97,30.68,30.75,30.44,450.75,35.78,29.4,107.87,14.44,246.08,185.43,34.81,35.74,34.78,426.0,193.0,190.0,809.0,24.0,38.0,5.0,90.0,25.0,213.0,229.0,402.0,595.0,53.0,110.0,442.0,576.0,104.0,148.0,480.0,110.0,29.0,14.02,13.39,8.37,11.0,7.0,6.0,804.6,619.0,615.93,103.0,6.09,7.93,7.93,33.94,33.79,33.34
LAK,2012,LAK,LAK,Team Level,4on5,18,0.07,0.12,0.09,5595.0,8.46,0.54,0.37,1.18,0.23,2.5,6.19,0.54,0.54,0.54,9.0,2.0,8.0,19.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,8.0,10.0,4.0,8.0,40.0,34.0,7.0,13.0,9.0,1.0,1.0,0.23,0.09,0.22,0.0,0.0,1.0,19.0,11.0,11.0,13.0,0.08,0.0,0.0,0.62,0.62,0.62,75.53,7.05,6.6,16.78,2.58,48.2,25.79,6.35,7.05,6.35,66.0,41.0,35.0,142.0,6.0,7.0,2.0,16.0,4.0,40.0,34.0,60.0,101.0,2.0,4.0,55.0,11.0,5.0,18.0,89.0,9.0,9.0,2.55,1.29,3.21,2.0,1.0,3.0,142.0,107.0,107.0,2.0,1.68,1.16,1.16,7.57,7.57,6.92
LAK,2012,LAK,LAK,Team Level,5on4,18,0.89,0.91,0.87,5077.0,67.11,7.61,5.87,14.17,2.21,43.49,21.64,7.26,7.61,7.26,57.0,38.0,52.0,147.0,7.0,7.0,3.0,10.0,3.0,42.0,26.0,50.0,88.0,6.0,12.0,41.0,20.0,0.0,16.0,73.0,13.0,9.0,1.89,1.33,4.39,1.0,0.0,6.0,147.0,95.0,95.0,5.0,1.46,1.92,1.92,7.16,7.16,6.83,10.73,0.91,0.52,1.64,0.33,3.23,7.36,0.9,0.91,0.9,11.0,3.0,0.0,14.0,1.0,0.0,0.0,2.0,2.0,2.0,7.0,10.0,13.0,5.0,10.0,55.0,22.0,8.0,15.0,10.0,4.0,0.0,0.29,0.63,0.0,0.0,1.0,0.0,14.0,14.0,14.0,15.0,0.12,0.0,0.0,1.03,1.03,1.01
MTL,2012,MTL,MTL,Team Level,other,5,0.48,0.42,0.43,686.0,7.79,1.25,0.49,1.61,0.25,3.35,3.05,1.2,1.25,1.2,8.0,2.0,4.0,14.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,8.0,10.0,2.0,4.0,9.0,2.0,4.0,2.0,6.0,1.0,3.0,0.18,0.09,0.98,0.0,0.0,0.0,14.0,10.0,10.0,1.0,0.15,0.42,0.42,0.97,0.97,0.95,9.95,1.32,0.92,1.75,0.37,5.92,2.72,1.25,1.32,1.25,9.0,4.0,6.0,19.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,10.0,3.0,12.0,11.0,2.0,0.0,3.0,6.0,5.0,2.0,0.19,0.68,0.45,0.0,1.0,2.0,19.0,13.0,13.0,2.0,0.29,0.06,0.06,1.56,1.56,1.47
MTL,2012,MTL,MTL,Team Level,all,5,0.53,0.5,0.53,18152.0,169.05,12.75,11.54,40.14,5.77,95.65,73.14,12.47,12.64,12.36,180.0,59.0,74.0,313.0,9.0,16.0,1.0,43.0,6.0,77.0,88.0,171.0,230.0,41.0,103.0,168.0,173.0,31.0,47.0,194.0,33.0,12.0,5.26,3.98,3.52,3.0,2.0,4.0,312.07,239.0,237.5,36.0,2.53,2.27,2.27,13.01,12.92,12.75,150.14,11.41,9.73,36.77,4.95,86.38,62.75,11.15,11.59,11.31,154.0,58.0,98.0,310.0,20.0,17.0,4.0,33.0,4.0,83.0,55.0,134.0,192.0,33.0,90.0,157.0,181.0,15.0,47.0,176.0,24.0,12.0,4.16,3.19,4.06,5.0,6.0,9.0,313.79,212.0,214.68,38.0,2.21,3.12,3.12,10.51,10.59,10.41
MTL,2012,MTL,MTL,Team Level,5on5,5,0.54,0.5,0.52,13611.0,121.9,8.29,7.97,30.05,4.13,69.66,52.9,8.15,8.18,8.04,130.0,43.0,55.0,228.0,6.0,10.0,1.0,32.0,5.0,54.0,66.0,124.0,167.0,32.0,85.0,120.0,162.0,22.0,42.0,143.0,25.0,5.0,3.88,3.08,1.33,2.0,2.0,2.0,227.07,173.0,171.5,34.0,1.63,1.33,1.33,8.59,8.51,8.41,110.71,7.08,6.75,28.8,3.69,63.44,47.24,6.93,7.26,7.1,114.0,43.0,67.0,224.0,11.0,13.0,3.0,26.0,3.0,61.0,43.0,103.0,146.0,27.0,72.0,110.0,166.0,12.0,31.0,137.0,14.0,6.0,3.52,1.88,1.68,5.0,3.0,3.0,227.79,157.0,159.68,28.0,1.38,1.97,1.97,6.49,6.58,6.52
MTL,2012,MTL,MTL,Team Level,4on5,5,0.2,0.19,0.23,2018.0,7.89,0.64,0.37,0.92,0.31,2.41,6.35,0.64,0.64,0.64,9.0,2.0,2.0,13.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,9.0,11.0,2.0,4.0,18.0,8.0,3.0,1.0,9.0,0.0,2.0,0.21,0.0,0.43,0.0,0.0,0.0,13.0,11.0,11.0,1.0,0.08,0.06,0.06,0.66,0.66,0.66,25.33,2.56,1.91,5.6,0.77,15.97,9.2,2.52,2.56,2.52,26.0,10.0,21.0,57.0,5.0,3.0,1.0,6.0,0.0,15.0,7.0,21.0,31.0,0.0,0.0,20.0,2.0,1.0,5.0,28.0,5.0,3.0,0.39,0.63,1.54,0.0,2.0,3.0,57.0,36.0,36.0,0.0,0.51,1.09,1.09,1.97,1.97,1.94
MTL,2012,MTL,MTL,Team Level,5on4,5,0.85,0.85,0.88,1837.0,31.46,2.57,2.71,7.56,1.08,20.23,10.84,2.49,2.57,2.49,33.0,12.0,13.0,58.0,3.0,4.0,0.0,7.0,1.0,17.0,13.0,30.0,42.0,5.0,10.0,21.0,1.0,2.0,2.0,36.0,7.0,2.0,0.98,0.81,0.78,1.0,0.0,2.0,58.0,45.0,45.0,0.0,0.66,0.45,0.45,2.79,2.79,2.73,4.16,0.45,0.15,0.63,0.12,1.06,3.59,0.45,0.45,0.45,5.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,3.0,6.0,16.0,11.0,2.0,8.0,5.0,0.0,1.0,0.05,0.0,0.4,0.0,0.0,1.0,10.0,6.0,6.0,8.0,0.04,0.0,0.0,0.49,0.49,0.49
