team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CAR,2018,CAR,CAR,Team Level,all,15,0.48,0.53,0.53,56217.0,476.69,43.42,31.58,114.28,15.87,268.2,198.72,41.57,43.32,41.47,457.0,216.0,238.0,911.0,39.0,30.0,6.0,118.0,10.0,232.0,244.0,418.0,634.0,57.0,123.0,444.0,521.0,146.0,157.0,505.0,126.0,42.0,13.91,15.1,14.42,12.0,14.0,13.0,901.81,673.0,668.89,87.0,6.97,5.8,5.8,44.53,44.44,43.23,424.23,46.85,29.22,94.49,14.92,228.62,180.9,44.54,47.11,44.8,413.0,182.0,201.0,796.0,42.0,42.0,7.0,70.0,22.0,194.0,225.0,371.0,553.0,56.0,117.0,463.0,523.0,136.0,190.0,406.0,142.0,47.0,11.81,16.97,18.07,12.0,16.0,14.0,804.74,595.0,599.84,97.0,6.64,9.0,9.06,44.43,44.64,43.76
CAR,2018,CAR,CAR,Team Level,5on5,15,0.53,0.55,0.56,44349.0,378.94,30.76,23.71,93.23,12.63,211.25,161.48,29.84,30.66,29.74,357.0,177.0,194.0,728.0,30.0,21.0,4.0,95.0,8.0,184.0,196.0,327.0,504.0,53.0,115.0,341.0,488.0,109.0,121.0,407.0,99.0,28.0,11.49,11.93,7.35,11.0,12.0,7.0,718.81,534.0,529.89,71.0,4.89,4.06,4.06,31.53,31.44,30.88,304.0,27.61,19.71,70.58,10.38,162.48,133.24,26.56,27.88,26.82,305.0,119.0,160.0,584.0,24.0,26.0,2.0,56.0,15.0,125.0,178.0,281.0,400.0,48.0,99.0,348.0,472.0,93.0,149.0,297.0,105.0,22.0,8.74,12.56,6.31,10.0,10.0,4.0,592.74,424.0,428.84,86.0,4.08,5.36,5.41,26.28,26.49,26.21
CAR,2018,CAR,CAR,Team Level,4on5,15,0.05,0.08,0.11,5080.0,9.9,0.68,0.42,1.46,0.29,2.91,9.24,0.68,0.68,0.68,8.0,7.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,7.0,14.0,0.0,0.0,36.0,16.0,12.0,11.0,12.0,3.0,0.0,0.3,0.38,0.0,0.0,1.0,0.0,15.0,15.0,15.0,10.0,0.1,0.17,0.17,0.61,0.61,0.61,91.61,12.31,7.91,20.21,3.61,52.94,30.02,11.37,12.31,11.37,82.0,45.0,35.0,162.0,16.0,14.0,5.0,10.0,3.0,52.0,32.0,66.0,111.0,5.0,12.0,47.0,9.0,18.0,29.0,83.0,29.0,15.0,2.39,3.43,6.49,2.0,6.0,8.0,162.0,127.0,127.0,3.0,2.11,2.93,2.93,11.5,11.5,11.0
CAR,2018,CAR,CAR,Team Level,5on4,15,0.95,0.88,0.85,4986.0,68.87,7.43,6.15,16.17,2.29,42.63,22.34,6.81,7.43,6.81,78.0,19.0,37.0,134.0,5.0,8.0,1.0,19.0,1.0,35.0,29.0,73.0,92.0,4.0,8.0,42.0,9.0,16.0,20.0,70.0,19.0,8.0,1.53,2.31,3.6,1.0,1.0,3.0,134.0,97.0,97.0,4.0,1.58,1.57,1.57,7.44,7.44,7.15,10.69,0.41,0.38,1.36,0.31,2.71,11.82,0.4,0.41,0.4,13.0,4.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0,13.0,17.0,1.0,2.0,49.0,30.0,19.0,6.0,16.0,1.0,0.0,0.27,0.14,0.0,0.0,0.0,0.0,18.0,17.0,17.0,4.0,0.09,0.0,0.0,0.5,0.5,0.49
STL,2018,STL,STL,Team Level,other,26,0.4,0.43,0.39,4797.0,30.22,7.53,2.21,5.16,1.07,18.41,10.6,6.93,7.53,6.93,29.0,16.0,26.0,71.0,6.0,2.0,0.0,1.0,2.0,20.0,14.0,23.0,39.0,4.0,8.0,44.0,10.0,7.0,4.0,26.0,7.0,12.0,0.94,0.93,5.66,3.0,0.0,3.0,71.0,45.0,45.0,4.0,0.68,0.79,0.79,7.42,7.42,6.97,52.0,11.48,3.73,10.31,1.74,28.01,15.72,10.62,11.48,10.62,52.0,19.0,22.0,93.0,14.0,8.0,3.0,10.0,2.0,26.0,11.0,38.0,57.0,2.0,4.0,49.0,17.0,6.0,6.0,38.0,14.0,19.0,1.39,1.67,8.43,1.0,3.0,10.0,93.0,71.0,71.0,2.0,1.12,2.45,2.56,10.04,10.04,9.58
STL,2018,STL,STL,Team Level,all,26,0.47,0.51,0.51,96066.0,763.93,65.62,52.79,178.55,25.32,430.05,325.73,62.99,66.13,63.47,781.0,298.0,391.0,1470.0,75.0,59.0,14.0,162.0,12.0,383.0,388.0,706.0,1004.0,81.0,164.0,810.0,819.0,246.0,264.0,847.0,168.0,64.0,23.82,20.69,21.12,40.0,16.0,19.0,1473.94,1079.0,1083.4,151.0,11.62,12.91,12.97,64.22,64.64,63.24,753.12,73.5,51.24,177.18,24.85,414.01,316.23,70.63,73.8,70.9,750.0,307.0,353.0,1410.0,70.0,64.0,15.0,184.0,15.0,339.0,385.0,680.0,987.0,94.0,192.0,809.0,744.0,215.0,230.0,805.0,170.0,82.0,23.31,21.07,29.13,18.0,24.0,28.0,1405.96,1057.0,1055.71,133.0,11.45,15.12,15.12,69.82,69.96,68.26
STL,2018,STL,STL,Team Level,5on5,26,0.48,0.51,0.5,78200.0,605.54,45.44,39.28,146.47,19.93,337.62,261.33,44.2,45.94,44.68,621.0,230.0,318.0,1169.0,57.0,38.0,11.0,137.0,7.0,299.0,313.0,564.0,794.0,66.0,134.0,633.0,771.0,209.0,233.0,685.0,131.0,35.0,19.69,16.46,9.28,31.0,14.0,12.0,1172.94,851.0,855.4,133.0,8.11,7.63,7.69,45.79,46.21,45.71,597.21,48.94,39.15,145.94,19.49,327.01,255.48,47.41,49.24,47.68,595.0,241.0,302.0,1138.0,40.0,44.0,7.0,163.0,8.0,261.0,320.0,555.0,796.0,83.0,170.0,650.0,694.0,179.0,200.0,651.0,137.0,48.0,18.53,16.86,13.55,13.0,18.0,9.0,1133.96,836.0,834.71,120.0,8.14,9.66,9.75,47.33,47.46,46.59
STL,2018,STL,STL,Team Level,4on5,26,0.08,0.15,0.17,5874.0,15.88,0.99,0.59,1.81,0.48,4.04,18.09,0.98,0.99,0.98,20.0,6.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,5.0,20.0,20.0,26.0,5.0,10.0,50.0,29.0,14.0,11.0,23.0,2.0,1.0,0.45,0.25,0.29,0.0,0.0,0.0,26.0,26.0,26.0,11.0,0.14,0.29,0.29,0.84,0.84,0.84,87.71,11.16,7.59,18.87,3.15,54.71,29.52,10.78,11.16,10.78,79.0,46.0,27.0,152.0,13.0,10.0,3.0,7.0,5.0,49.0,41.0,66.0,112.0,5.0,10.0,51.0,6.0,8.0,12.0,96.0,17.0,12.0,2.92,2.32,5.93,4.0,3.0,6.0,152.0,125.0,125.0,0.0,2.0,2.09,1.88,11.29,11.29,10.92
STL,2018,STL,STL,Team Level,5on4,26,0.86,0.88,0.86,7195.0,112.29,11.67,10.7,25.1,3.85,69.98,35.7,10.88,11.67,10.88,111.0,46.0,47.0,204.0,12.0,18.0,3.0,24.0,3.0,59.0,41.0,99.0,145.0,6.0,12.0,83.0,9.0,16.0,16.0,113.0,28.0,16.0,2.74,3.04,5.89,6.0,2.0,4.0,204.0,157.0,157.0,3.0,2.7,4.2,4.2,10.16,10.16,9.72,16.21,1.92,0.77,2.06,0.47,4.27,15.5,1.81,1.92,1.81,24.0,1.0,2.0,27.0,3.0,2.0,2.0,4.0,0.0,3.0,13.0,21.0,22.0,4.0,8.0,59.0,27.0,22.0,12.0,20.0,2.0,3.0,0.48,0.23,1.21,0.0,0.0,3.0,27.0,25.0,25.0,11.0,0.18,0.92,0.92,1.17,1.17,1.17
VGK,2018,VGK,VGK,Team Level,other,7,0.58,0.41,0.4,1127.0,8.16,2.76,0.57,1.17,0.27,4.64,2.59,2.55,2.76,2.55,7.0,5.0,6.0,18.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,6.0,11.0,1.0,2.0,10.0,1.0,2.0,1.0,5.0,2.0,5.0,0.21,0.27,2.28,0.0,1.0,0.0,18.0,12.0,12.0,1.0,0.19,0.43,0.43,2.52,2.52,2.43,12.36,1.98,0.83,2.37,0.42,7.32,5.07,1.92,1.98,1.92,14.0,4.0,8.0,26.0,5.0,0.0,0.0,3.0,1.0,7.0,2.0,9.0,13.0,1.0,2.0,20.0,4.0,3.0,4.0,13.0,3.0,2.0,0.6,0.38,1.0,2.0,1.0,2.0,26.0,18.0,18.0,1.0,0.23,0.0,0.0,2.2,2.2,2.13
VGK,2018,VGK,VGK,Team Level,all,7,0.56,0.5,0.52,28176.0,250.8,25.79,17.06,57.82,8.04,129.83,103.46,24.72,25.99,24.92,245.0,97.0,123.0,465.0,25.0,24.0,6.0,58.0,9.0,109.0,117.0,220.0,317.0,36.0,78.0,244.0,325.0,90.0,58.0,238.0,72.0,32.0,6.29,8.9,10.61,7.0,11.0,7.0,470.19,342.0,345.43,25.0,3.82,6.78,6.78,22.83,23.08,22.72,223.17,20.38,17.02,52.03,7.58,124.22,91.78,19.54,20.23,19.39,232.0,81.0,156.0,469.0,23.0,28.0,3.0,40.0,6.0,100.0,116.0,209.0,290.0,34.0,73.0,238.0,271.0,90.0,60.0,234.0,57.0,22.0,6.44,6.83,7.1,11.0,4.0,8.0,463.52,313.0,309.47,26.0,3.9,4.45,4.45,19.82,19.68,19.18
VGK,2018,VGK,VGK,Team Level,5on5,7,0.57,0.53,0.56,21623.0,199.11,16.61,12.71,47.69,6.25,102.65,82.09,16.03,16.8,16.23,190.0,78.0,94.0,362.0,14.0,15.0,4.0,47.0,7.0,90.0,95.0,176.0,254.0,29.0,64.0,172.0,305.0,75.0,48.0,197.0,55.0,16.0,5.26,6.82,4.53,3.0,7.0,4.0,367.19,268.0,271.43,21.0,2.65,3.66,3.66,15.59,15.84,15.63,150.85,12.39,10.13,35.83,4.99,84.49,64.16,12.09,12.24,11.94,149.0,63.0,112.0,324.0,9.0,13.0,2.0,26.0,4.0,69.0,91.0,140.0,203.0,28.0,61.0,170.0,255.0,65.0,47.0,158.0,42.0,12.0,4.1,4.85,3.44,3.0,3.0,3.0,318.52,212.0,208.47,21.0,2.08,2.7,2.7,11.78,11.64,11.52
VGK,2018,VGK,VGK,Team Level,4on5,7,0.11,0.13,0.13,2987.0,7.99,0.77,0.36,0.96,0.21,1.99,7.7,0.77,0.77,0.77,9.0,3.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,10.0,2.0,4.0,34.0,12.0,11.0,3.0,9.0,1.0,2.0,0.22,0.13,0.42,2.0,0.0,0.0,16.0,12.0,12.0,3.0,0.08,0.0,0.0,0.85,0.85,0.85,56.92,5.91,5.95,13.46,2.07,31.65,17.96,5.42,5.91,5.42,65.0,12.0,34.0,111.0,8.0,15.0,1.0,11.0,1.0,21.0,21.0,57.0,69.0,2.0,4.0,30.0,2.0,8.0,7.0,57.0,12.0,8.0,1.64,1.6,2.67,5.0,0.0,3.0,111.0,77.0,77.0,2.0,1.56,1.75,1.75,5.71,5.71,5.41
VGK,2018,VGK,VGK,Team Level,5on4,7,0.98,0.9,0.89,2439.0,35.54,5.66,3.42,8.0,1.3,20.56,11.07,5.38,5.66,5.38,39.0,11.0,19.0,69.0,8.0,8.0,2.0,9.0,0.0,14.0,11.0,31.0,42.0,4.0,8.0,28.0,7.0,2.0,6.0,27.0,14.0,9.0,0.61,1.69,3.36,2.0,3.0,3.0,69.0,50.0,50.0,0.0,0.9,2.68,2.68,3.88,3.88,3.81,3.04,0.11,0.11,0.36,0.09,0.75,4.58,0.11,0.11,0.11,4.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,3.0,6.0,18.0,10.0,14.0,2.0,6.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,8.0,6.0,6.0,2.0,0.03,0.0,0.0,0.13,0.13,0.13
WPG,2018,WPG,WPG,Team Level,other,6,0.59,0.75,0.79,1839.0,14.24,2.09,0.93,3.06,0.45,7.17,5.32,1.96,2.09,1.96,16.0,3.0,2.0,21.0,3.0,1.0,0.0,4.0,1.0,7.0,3.0,13.0,16.0,0.0,0.0,15.0,2.0,1.0,0.0,9.0,8.0,2.0,0.28,0.95,0.85,0.0,2.0,1.0,21.0,19.0,19.0,0.0,0.26,0.02,0.13,2.22,2.22,2.08,3.26,1.44,0.16,0.39,0.1,1.37,1.54,1.4,1.44,1.4,2.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,12.0,2.0,0.0,1.0,2.0,1.0,2.0,0.11,0.2,1.14,1.0,0.0,0.0,7.0,5.0,5.0,1.0,0.03,0.0,0.0,1.48,1.48,1.43
WPG,2018,WPG,WPG,Team Level,all,6,0.52,0.5,0.49,21962.0,174.91,16.89,12.06,39.82,5.72,96.93,75.58,16.25,17.01,16.37,173.0,74.0,84.0,331.0,16.0,13.0,4.0,43.0,4.0,88.0,83.0,157.0,231.0,20.0,42.0,175.0,159.0,47.0,43.0,182.0,48.0,17.0,5.22,5.88,5.79,4.0,7.0,5.0,332.45,247.0,248.47,39.0,2.69,2.64,2.64,16.94,17.04,16.54,182.19,15.82,12.19,42.85,5.95,100.86,78.34,15.1,15.82,15.1,184.0,72.0,81.0,337.0,16.0,15.0,5.0,35.0,0.0,96.0,94.0,168.0,240.0,15.0,32.0,191.0,151.0,57.0,57.0,202.0,39.0,15.0,5.5,4.84,5.47,7.0,5.0,4.0,335.66,256.0,254.71,44.0,2.65,3.52,3.52,14.94,14.94,14.6
WPG,2018,WPG,WPG,Team Level,5on5,6,0.54,0.5,0.49,17252.0,140.04,11.85,9.43,33.01,4.51,78.02,61.19,11.56,11.97,11.69,141.0,57.0,73.0,271.0,11.0,11.0,4.0,37.0,3.0,67.0,69.0,130.0,187.0,17.0,36.0,137.0,152.0,39.0,38.0,150.0,38.0,10.0,4.28,4.72,2.85,2.0,5.0,4.0,272.45,198.0,199.47,34.0,1.96,2.6,2.48,11.32,11.43,11.31,144.85,10.14,9.28,35.15,4.72,81.21,62.5,9.89,10.15,9.89,151.0,52.0,70.0,273.0,10.0,7.0,3.0,31.0,0.0,75.0,80.0,141.0,193.0,14.0,30.0,155.0,142.0,50.0,51.0,166.0,31.0,6.0,4.65,3.81,1.68,4.0,3.0,3.0,271.66,203.0,201.71,40.0,1.91,1.17,1.17,10.89,10.89,10.76
WPG,2018,WPG,WPG,Team Level,4on5,6,0.05,0.11,0.11,1566.0,2.77,0.2,0.13,0.28,0.08,0.74,3.57,0.2,0.2,0.2,4.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,1.0,2.0,13.0,4.0,5.0,5.0,4.0,1.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,0.03,0.0,0.0,0.23,0.23,0.23,29.53,3.96,2.58,6.73,0.98,17.2,8.55,3.54,3.96,3.54,27.0,13.0,9.0,49.0,5.0,8.0,2.0,4.0,0.0,17.0,6.0,22.0,35.0,0.0,0.0,14.0,0.0,3.0,2.0,27.0,6.0,7.0,0.6,0.7,2.66,2.0,2.0,1.0,49.0,40.0,40.0,0.0,0.66,2.35,2.35,2.26,2.26,2.1
WPG,2018,WPG,WPG,Team Level,5on4,6,0.91,0.8,0.76,1305.0,17.86,2.75,1.58,3.48,0.69,11.0,5.5,2.52,2.75,2.52,12.0,13.0,8.0,33.0,2.0,1.0,0.0,1.0,0.0,13.0,8.0,10.0,23.0,2.0,4.0,10.0,1.0,2.0,0.0,19.0,1.0,5.0,0.55,0.11,2.09,2.0,0.0,0.0,33.0,25.0,25.0,0.0,0.44,0.03,0.03,3.16,3.16,2.91,4.56,0.27,0.16,0.58,0.15,1.08,5.75,0.27,0.27,0.27,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,8.0,0.0,0.0,10.0,7.0,4.0,3.0,7.0,1.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,8.0,8.0,8.0,3.0,0.04,0.0,0.0,0.31,0.31,0.31
NSH,2018,NSH,NSH,Team Level,other,6,0.46,0.44,0.48,904.0,11.85,1.52,1.11,2.14,0.48,7.71,3.04,1.24,1.52,1.24,13.0,3.0,2.0,18.0,0.0,2.0,0.0,2.0,0.0,7.0,5.0,13.0,16.0,1.0,2.0,6.0,2.0,1.0,3.0,11.0,2.0,3.0,0.38,0.24,0.9,0.0,0.0,0.0,18.0,16.0,16.0,2.0,0.3,0.69,0.69,1.13,1.13,1.08,12.03,1.77,1.06,2.17,0.45,7.53,4.01,1.4,1.77,1.4,10.0,7.0,6.0,23.0,0.0,1.0,0.0,2.0,0.0,7.0,7.0,10.0,17.0,0.0,0.0,6.0,1.0,2.0,1.0,9.0,5.0,3.0,0.31,0.69,0.77,0.0,0.0,0.0,23.0,17.0,17.0,1.0,0.3,0.3,0.3,1.78,1.78,1.41
NSH,2018,NSH,NSH,Team Level,all,6,0.5,0.51,0.52,22922.0,203.93,18.59,14.17,47.71,6.94,112.67,86.91,17.38,18.61,17.4,217.0,70.0,124.0,411.0,12.0,18.0,1.0,50.0,6.0,102.0,99.0,205.0,275.0,26.0,52.0,215.0,155.0,26.0,83.0,218.0,46.0,23.0,6.12,5.49,6.99,7.0,3.0,2.0,404.84,287.0,285.47,44.0,3.1,4.75,4.75,16.95,16.94,16.47,195.87,18.61,14.09,42.8,6.27,109.43,78.81,16.89,18.57,16.86,200.0,70.0,119.0,389.0,18.0,12.0,2.0,34.0,5.0,97.0,104.0,182.0,252.0,19.0,38.0,187.0,169.0,51.0,66.0,193.0,58.0,19.0,5.14,7.34,6.12,7.0,7.0,4.0,390.29,270.0,269.39,32.0,3.2,2.8,2.8,19.01,18.94,17.33
NSH,2018,NSH,NSH,Team Level,5on5,6,0.54,0.53,0.54,18130.0,166.35,15.07,10.88,40.75,5.5,89.85,70.96,14.2,15.09,14.22,175.0,58.0,102.0,335.0,12.0,15.0,1.0,44.0,5.0,79.0,78.0,163.0,221.0,21.0,42.0,175.0,144.0,20.0,65.0,177.0,37.0,19.0,4.9,4.36,5.81,7.0,3.0,2.0,328.84,233.0,231.47,38.0,2.26,3.69,4.06,13.27,13.26,12.93,144.16,12.63,9.57,32.94,4.54,76.86,60.46,12.2,12.59,12.17,152.0,45.0,99.0,296.0,14.0,9.0,2.0,26.0,3.0,64.0,81.0,138.0,183.0,17.0,34.0,146.0,155.0,43.0,56.0,142.0,44.0,11.0,3.88,5.61,3.14,5.0,6.0,3.0,297.29,197.0,196.39,29.0,2.0,2.29,2.29,12.33,12.26,11.97
NSH,2018,NSH,NSH,Team Level,4on5,6,0.07,0.12,0.13,2089.0,4.68,0.28,0.18,0.58,0.13,1.17,5.67,0.28,0.28,0.28,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,8.0,2.0,4.0,17.0,7.0,3.0,4.0,7.0,1.0,0.0,0.13,0.16,0.0,0.0,0.0,0.0,9.0,8.0,8.0,4.0,0.04,0.0,0.0,0.33,0.33,0.33,37.46,4.05,3.37,7.4,1.22,24.3,12.67,3.14,4.05,3.14,36.0,17.0,13.0,66.0,4.0,2.0,0.0,6.0,2.0,26.0,13.0,32.0,49.0,1.0,2.0,24.0,6.0,1.0,7.0,40.0,8.0,5.0,0.88,0.95,2.22,2.0,1.0,1.0,66.0,53.0,53.0,0.0,0.89,0.21,0.21,4.72,4.72,3.78
NSH,2018,NSH,NSH,Team Level,5on4,6,0.92,0.92,0.91,1799.0,21.04,1.72,1.99,4.24,0.84,13.95,7.25,1.66,1.72,1.66,21.0,9.0,19.0,49.0,0.0,1.0,0.0,4.0,1.0,14.0,10.0,21.0,30.0,2.0,4.0,17.0,2.0,2.0,11.0,23.0,6.0,1.0,0.71,0.73,0.27,0.0,0.0,0.0,49.0,30.0,30.0,0.0,0.5,0.37,0.0,2.22,2.22,2.14,2.21,0.15,0.09,0.3,0.06,0.73,1.67,0.15,0.15,0.15,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,11.0,7.0,5.0,2.0,2.0,1.0,0.0,0.07,0.09,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.02,0.0,0.0,0.17,0.17,0.17
COL,2018,COL,COL,Team Level,other,12,0.51,0.54,0.57,2018.0,30.14,5.98,2.5,5.51,1.06,17.87,10.09,4.88,5.98,4.88,29.0,14.0,12.0,55.0,5.0,5.0,1.0,6.0,0.0,21.0,6.0,24.0,38.0,2.0,4.0,22.0,8.0,3.0,4.0,21.0,13.0,9.0,0.75,1.59,3.63,1.0,2.0,2.0,55.0,43.0,43.0,0.0,0.76,1.96,1.96,4.78,4.78,4.07,22.05,5.65,1.18,3.76,0.71,11.22,9.48,5.6,5.65,5.6,20.0,12.0,15.0,47.0,5.0,2.0,0.0,3.0,2.0,9.0,11.0,15.0,27.0,0.0,0.0,28.0,9.0,8.0,5.0,16.0,6.0,10.0,0.45,0.66,4.53,0.0,2.0,3.0,47.0,32.0,32.0,3.0,0.33,1.11,1.11,4.86,4.86,4.82
COL,2018,COL,COL,Team Level,all,12,0.53,0.5,0.51,44482.0,376.23,40.29,27.14,85.01,12.53,206.73,153.62,37.82,40.63,38.14,397.0,133.0,218.0,748.0,35.0,46.0,8.0,97.0,15.0,175.0,162.0,362.0,495.0,47.0,92.0,340.0,356.0,116.0,118.0,376.0,106.0,48.0,11.78,12.9,15.63,10.0,13.0,12.0,755.86,530.0,533.97,58.0,6.08,11.07,11.07,35.04,35.38,34.2,361.95,35.96,25.3,85.03,12.19,201.55,155.03,34.18,35.95,34.16,376.0,140.0,225.0,741.0,31.0,38.0,6.0,96.0,14.0,146.0,191.0,345.0,485.0,51.0,106.0,429.0,350.0,127.0,119.0,385.0,84.0,47.0,10.6,10.42,14.94,7.0,13.0,11.0,739.22,516.0,516.87,67.0,5.55,8.95,8.95,32.5,32.39,31.57
COL,2018,COL,COL,Team Level,5on5,12,0.55,0.51,0.51,34291.0,294.27,28.01,20.21,69.11,9.83,160.67,122.5,26.88,28.34,27.2,309.0,106.0,170.0,585.0,21.0,34.0,6.0,74.0,13.0,133.0,140.0,288.0,394.0,41.0,80.0,248.0,323.0,102.0,94.0,308.0,76.0,31.0,10.02,9.07,8.91,8.0,6.0,7.0,592.86,415.0,418.97,52.0,4.19,7.65,7.65,24.28,24.63,24.22,280.91,23.29,19.08,69.65,9.59,159.02,117.43,22.25,23.28,22.23,292.0,107.0,166.0,565.0,20.0,28.0,6.0,83.0,10.0,109.0,149.0,272.0,379.0,44.0,90.0,317.0,324.0,99.0,101.0,314.0,60.0,25.0,8.79,7.53,6.97,6.0,8.0,6.0,563.22,399.0,399.87,63.0,3.95,5.97,5.97,21.2,21.09,20.72
COL,2018,COL,COL,Team Level,4on5,12,0.13,0.11,0.16,3601.0,8.49,0.85,0.36,1.32,0.28,2.38,6.8,0.83,0.85,0.83,10.0,2.0,1.0,13.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,7.0,9.0,1.0,2.0,35.0,16.0,7.0,5.0,8.0,3.0,1.0,0.16,0.44,0.26,1.0,2.0,0.0,13.0,12.0,12.0,5.0,0.09,0.16,0.16,0.78,0.78,0.78,46.25,5.96,4.43,10.04,1.52,28.15,14.91,5.44,5.96,5.44,46.0,19.0,39.0,104.0,6.0,5.0,0.0,9.0,2.0,25.0,18.0,40.0,59.0,5.0,12.0,36.0,3.0,5.0,11.0,40.0,14.0,11.0,1.16,1.6,3.2,1.0,3.0,2.0,104.0,65.0,65.0,0.0,1.13,1.25,1.25,5.84,5.84,5.45
COL,2018,COL,COL,Team Level,5on4,12,0.84,0.79,0.75,4572.0,43.33,5.45,4.09,9.06,1.37,25.81,14.23,5.23,5.45,5.23,49.0,11.0,35.0,95.0,6.0,6.0,0.0,14.0,2.0,20.0,12.0,43.0,54.0,3.0,6.0,35.0,9.0,4.0,15.0,39.0,14.0,7.0,0.84,1.79,2.82,0.0,3.0,3.0,95.0,60.0,60.0,1.0,1.05,1.31,1.31,5.19,5.19,5.13,12.74,1.07,0.61,1.58,0.37,3.15,13.22,0.89,1.07,0.89,18.0,2.0,5.0,25.0,0.0,3.0,0.0,1.0,0.0,3.0,13.0,18.0,20.0,2.0,4.0,48.0,14.0,15.0,2.0,15.0,4.0,1.0,0.2,0.63,0.24,0.0,0.0,0.0,25.0,20.0,20.0,1.0,0.14,0.61,0.61,0.6,0.6,0.58
