team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CAR,2008,CAR,CAR,Team Level,all,18,0.47,0.5,0.49,66552.0,539.56,43.3,34.87,124.06,17.18,296.07,237.1,42.14,42.96,41.81,570.0,191.0,249.0,1010.0,42.0,46.0,11.0,114.0,13.0,240.0,306.0,528.0,719.0,91.0,217.0,510.0,549.0,108.0,93.0,598.0,129.0,34.0,17.02,15.33,10.96,13.0,14.0,15.0,999.66,761.0,753.88,39.0,7.57,8.31,8.58,41.84,41.6,41.02,556.38,49.29,37.63,126.82,17.77,313.78,231.9,47.33,49.69,47.73,579.0,201.0,230.0,1010.0,52.0,43.0,8.0,127.0,10.0,242.0,306.0,527.0,728.0,84.0,188.0,537.0,516.0,119.0,92.0,609.0,127.0,44.0,19.63,14.97,14.69,19.0,20.0,13.0,1024.14,780.0,789.1,51.0,8.17,9.61,9.61,47.72,48.13,47.31
CAR,2008,CAR,CAR,Team Level,5on5,18,0.49,0.51,0.51,48800.0,424.1,31.83,26.18,101.55,13.6,229.41,188.95,30.93,31.48,30.6,439.0,160.0,202.0,801.0,33.0,38.0,10.0,96.0,10.0,184.0,238.0,406.0,566.0,79.0,182.0,378.0,508.0,86.0,69.0,474.0,101.0,24.0,13.35,11.83,6.64,13.0,12.0,8.0,790.66,599.0,591.88,34.0,5.36,6.97,7.24,29.56,29.32,28.99,418.27,32.72,26.84,98.53,13.34,232.26,179.43,31.76,33.12,32.16,434.0,151.0,180.0,765.0,41.0,29.0,7.0,95.0,9.0,183.0,228.0,393.0,544.0,68.0,156.0,385.0,472.0,101.0,69.0,467.0,91.0,27.0,14.84,10.61,7.27,17.0,16.0,8.0,779.14,585.0,594.1,42.0,5.5,5.46,5.46,32.7,33.11,32.64
CAR,2008,CAR,CAR,Team Level,4on5,18,0.06,0.13,0.1,6433.0,12.48,0.75,0.5,1.56,0.33,3.75,10.09,0.75,0.75,0.75,15.0,2.0,13.0,30.0,1.0,0.0,0.0,1.0,0.0,6.0,9.0,14.0,16.0,4.0,8.0,58.0,22.0,16.0,5.0,14.0,3.0,0.0,0.42,0.34,0.0,0.0,1.0,0.0,30.0,17.0,17.0,4.0,0.12,0.0,0.0,0.87,0.87,0.87,107.29,12.49,9.03,22.7,3.47,66.92,36.47,11.5,12.49,11.5,114.0,38.0,42.0,194.0,8.0,12.0,1.0,26.0,1.0,49.0,56.0,106.0,144.0,11.0,22.0,82.0,18.0,2.0,14.0,110.0,30.0,12.0,3.62,3.7,5.16,2.0,4.0,2.0,194.0,152.0,152.0,1.0,2.23,4.01,4.01,10.63,10.63,10.3
CAR,2008,CAR,CAR,Team Level,5on4,18,0.88,0.89,0.9,5603.0,73.24,6.12,6.25,15.46,2.34,46.94,26.89,5.95,6.12,5.95,80.0,24.0,23.0,127.0,4.0,7.0,1.0,11.0,2.0,37.0,43.0,76.0,100.0,7.0,25.0,45.0,12.0,5.0,15.0,84.0,16.0,4.0,2.47,2.03,1.62,0.0,1.0,3.0,127.0,104.0,104.0,1.0,1.52,0.92,0.92,6.73,6.73,6.53,8.8,0.84,0.36,1.23,0.26,2.72,6.58,0.84,0.84,0.84,10.0,2.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,10.0,12.0,4.0,8.0,47.0,16.0,13.0,8.0,10.0,0.0,2.0,0.37,0.0,0.47,0.0,0.0,0.0,16.0,12.0,12.0,8.0,0.09,0.0,0.0,0.93,0.93,0.93
STL,2008,STL,STL,Team Level,other,4,0.31,0.57,0.54,974.0,9.93,0.83,0.99,1.74,0.35,7.03,3.07,0.81,0.83,0.81,7.0,7.0,7.0,21.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,7.0,14.0,1.0,2.0,7.0,3.0,3.0,3.0,10.0,4.0,0.0,0.32,0.5,0.0,0.0,0.0,0.0,21.0,14.0,14.0,1.0,0.33,0.0,0.0,1.15,1.15,1.13,8.6,1.85,0.51,1.63,0.26,4.79,2.95,1.83,1.85,1.83,8.0,4.0,4.0,16.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,9.0,0.0,0.0,8.0,6.0,1.0,1.0,8.0,2.0,2.0,0.17,0.22,1.46,0.0,1.0,2.0,16.0,12.0,12.0,1.0,0.16,0.0,0.0,2.01,2.01,1.99
STL,2008,STL,STL,Team Level,all,4,0.46,0.52,0.52,15581.0,130.15,10.25,8.91,28.44,4.23,73.55,53.63,9.96,10.08,9.79,131.0,48.0,55.0,234.0,5.0,8.0,3.0,35.0,3.0,57.0,71.0,126.0,174.0,21.0,42.0,135.0,114.0,19.0,24.0,141.0,30.0,8.0,3.76,3.9,2.6,1.0,1.0,3.0,229.86,179.0,175.82,18.0,2.09,2.41,2.41,9.93,9.78,9.59,117.56,12.09,8.25,26.58,4.04,65.59,48.51,11.77,12.29,11.95,120.0,46.0,49.0,215.0,11.0,11.0,1.0,18.0,3.0,60.0,63.0,109.0,155.0,25.0,54.0,149.0,91.0,25.0,13.0,121.0,35.0,10.0,3.55,4.12,4.43,3.0,3.0,5.0,219.25,166.0,169.95,5.0,1.93,2.53,2.53,11.43,11.61,11.37
STL,2008,STL,STL,Team Level,5on5,4,0.48,0.5,0.5,11039.0,86.27,6.5,5.21,20.21,2.82,46.11,37.15,6.32,6.32,6.15,92.0,26.0,34.0,152.0,4.0,7.0,2.0,28.0,1.0,31.0,47.0,88.0,114.0,15.0,30.0,92.0,94.0,15.0,16.0,93.0,18.0,7.0,2.45,2.32,1.72,1.0,1.0,2.0,147.86,118.0,114.82,13.0,1.08,1.54,1.54,6.04,5.89,5.84,84.13,6.99,5.3,19.52,2.93,46.14,37.2,6.8,7.18,6.99,88.0,31.0,33.0,152.0,5.0,8.0,0.0,14.0,2.0,39.0,51.0,83.0,114.0,18.0,38.0,96.0,80.0,18.0,5.0,90.0,23.0,6.0,2.68,2.68,1.63,2.0,2.0,1.0,156.25,119.0,122.95,3.0,1.1,1.53,1.53,6.5,6.68,6.6
STL,2008,STL,STL,Team Level,4on5,4,0.05,0.11,0.14,1593.0,3.85,0.16,0.11,0.53,0.09,1.04,3.07,0.16,0.16,0.16,4.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,1.0,2.0,14.0,8.0,0.0,3.0,5.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.03,0.0,0.0,0.18,0.18,0.18,22.64,2.96,2.3,5.18,0.77,13.88,6.91,2.83,2.96,2.83,21.0,11.0,10.0,42.0,3.0,3.0,1.0,4.0,0.0,15.0,7.0,18.0,29.0,3.0,6.0,20.0,2.0,2.0,6.0,23.0,7.0,2.0,0.7,0.93,1.33,1.0,0.0,2.0,42.0,32.0,32.0,0.0,0.65,1.01,1.01,2.6,2.6,2.46
STL,2008,STL,STL,Team Level,5on4,4,0.9,0.92,0.93,1975.0,30.1,2.77,2.6,5.96,0.96,19.37,10.34,2.68,2.77,2.68,28.0,14.0,14.0,56.0,1.0,1.0,1.0,5.0,1.0,16.0,18.0,27.0,41.0,4.0,8.0,22.0,9.0,1.0,2.0,33.0,8.0,1.0,0.82,1.07,0.88,0.0,0.0,1.0,56.0,42.0,42.0,1.0,0.66,0.88,0.88,2.55,2.55,2.44,2.18,0.3,0.14,0.25,0.08,0.78,1.46,0.3,0.3,0.3,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,10.0,25.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.03,0.0,0.0,0.33,0.33,0.33
CHI,2008,CHI,CHI,Team Level,other,17,0.51,0.54,0.5,3030.0,21.81,4.96,1.43,3.96,0.72,12.34,7.84,4.9,4.96,4.9,21.0,14.0,15.0,50.0,4.0,1.0,0.0,7.0,2.0,10.0,11.0,17.0,31.0,3.0,6.0,28.0,12.0,3.0,9.0,22.0,6.0,7.0,0.79,0.61,3.56,0.0,0.0,4.0,50.0,35.0,35.0,7.0,0.43,0.06,0.06,5.08,5.08,5.02,23.6,4.85,1.53,4.3,0.73,12.56,9.16,4.78,4.85,4.78,26.0,9.0,8.0,43.0,7.0,1.0,1.0,2.0,0.0,8.0,17.0,19.0,28.0,3.0,6.0,28.0,10.0,4.0,4.0,22.0,7.0,6.0,0.92,0.83,3.1,0.0,2.0,5.0,43.0,35.0,35.0,1.0,0.42,0.39,0.39,4.75,4.75,4.74
CHI,2008,CHI,CHI,Team Level,all,17,0.52,0.5,0.51,62048.0,456.57,47.99,30.52,103.62,15.0,250.83,184.05,46.21,48.37,46.58,507.0,168.0,185.0,860.0,54.0,35.0,12.0,120.0,14.0,202.0,250.0,453.0,621.0,83.0,185.0,487.0,525.0,100.0,135.0,521.0,105.0,49.0,15.82,13.02,19.15,17.0,15.0,22.0,860.25,675.0,675.45,87.0,6.91,8.7,8.92,43.05,43.25,41.91,428.96,44.0,30.58,95.1,13.79,239.54,175.64,43.03,43.9,42.93,509.0,142.0,215.0,866.0,54.0,27.0,11.0,99.0,8.0,199.0,264.0,455.0,597.0,89.0,194.0,500.0,491.0,104.0,121.0,519.0,86.0,46.0,17.36,10.29,16.35,22.0,11.0,21.0,862.3,651.0,649.94,78.0,6.85,7.2,8.12,39.28,39.3,38.86
CHI,2008,CHI,CHI,Team Level,5on5,17,0.51,0.5,0.52,47835.0,342.88,28.86,21.6,81.93,11.44,186.71,144.06,28.19,29.24,28.57,393.0,119.0,130.0,642.0,31.0,29.0,8.0,94.0,9.0,150.0,199.0,362.0,481.0,63.0,145.0,359.0,480.0,83.0,102.0,408.0,82.0,22.0,12.6,10.29,5.98,14.0,10.0,7.0,642.26,512.0,512.45,66.0,4.45,6.3,6.48,24.29,24.49,24.29,311.78,27.41,20.6,71.61,9.97,173.74,132.66,26.73,27.32,26.64,384.0,95.0,172.0,651.0,34.0,13.0,6.0,72.0,4.0,148.0,208.0,350.0,445.0,69.0,154.0,360.0,445.0,82.0,92.0,396.0,56.0,27.0,13.37,6.71,7.34,19.0,6.0,9.0,647.3,479.0,477.94,61.0,4.25,3.25,3.72,25.0,25.03,24.76
CHI,2008,CHI,CHI,Team Level,4on5,17,0.05,0.07,0.08,5378.0,7.49,0.56,0.29,1.0,0.2,2.15,5.79,0.56,0.56,0.56,7.0,3.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,9.0,7.0,14.0,46.0,14.0,12.0,14.0,8.0,2.0,0.0,0.3,0.27,0.0,1.0,0.0,0.0,12.0,10.0,10.0,13.0,0.07,0.0,0.0,0.63,0.63,0.63,83.64,10.49,7.89,18.09,2.83,50.23,26.85,10.27,10.49,10.27,88.0,34.0,31.0,153.0,12.0,13.0,4.0,25.0,4.0,38.0,30.0,76.0,110.0,8.0,16.0,66.0,17.0,1.0,14.0,90.0,21.0,11.0,2.56,2.5,5.43,3.0,3.0,6.0,153.0,122.0,122.0,5.0,2.05,3.56,4.0,8.29,8.29,8.12
CHI,2008,CHI,CHI,Team Level,5on4,17,0.92,0.89,0.89,5805.0,84.39,13.6,7.2,16.73,2.63,49.63,26.35,12.55,13.6,12.55,86.0,32.0,38.0,156.0,18.0,5.0,4.0,18.0,3.0,39.0,35.0,68.0,100.0,10.0,20.0,54.0,19.0,2.0,10.0,83.0,15.0,20.0,2.13,1.85,9.62,2.0,5.0,11.0,156.0,118.0,118.0,1.0,1.96,2.34,2.38,13.05,13.05,11.97,9.94,1.24,0.55,1.1,0.26,3.02,6.96,1.24,1.24,1.24,11.0,4.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,10.0,14.0,9.0,18.0,46.0,19.0,17.0,11.0,11.0,2.0,2.0,0.5,0.26,0.48,0.0,0.0,1.0,19.0,15.0,15.0,11.0,0.13,0.0,0.0,1.24,1.24,1.24
ANA,2008,ANA,ANA,Team Level,other,13,0.38,0.39,0.4,1867.0,13.84,2.84,0.76,2.67,0.44,6.9,5.51,2.59,2.84,2.59,18.0,3.0,5.0,26.0,3.0,1.0,1.0,4.0,1.0,8.0,4.0,15.0,18.0,2.0,4.0,18.0,8.0,1.0,9.0,14.0,2.0,5.0,0.51,0.19,2.15,0.0,0.0,3.0,26.0,21.0,21.0,3.0,0.24,0.36,0.36,2.6,2.6,2.36,22.57,4.72,1.35,3.6,0.7,11.85,8.77,4.18,4.72,4.18,24.0,7.0,9.0,40.0,3.0,1.0,0.0,6.0,1.0,10.0,10.0,21.0,28.0,5.0,10.0,29.0,8.0,1.0,4.0,18.0,6.0,7.0,0.73,0.71,3.28,1.0,0.0,2.0,40.0,31.0,31.0,2.0,0.44,0.83,0.83,4.33,4.33,4.17
ANA,2008,ANA,ANA,Team Level,all,13,0.41,0.42,0.41,49637.0,360.54,32.98,22.77,81.71,11.96,197.92,157.93,31.78,33.16,31.95,349.0,160.0,151.0,660.0,35.0,27.0,11.0,87.0,7.0,161.0,192.0,314.0,474.0,69.0,164.0,353.0,346.0,60.0,135.0,391.0,90.0,28.0,11.47,10.9,10.6,10.0,9.0,16.0,663.86,509.0,511.3,56.0,5.08,7.11,7.4,30.39,30.59,29.89,524.33,47.31,35.56,118.46,17.37,296.44,216.05,44.86,47.03,44.6,532.0,202.0,196.0,930.0,32.0,39.0,7.0,120.0,19.0,254.0,270.0,500.0,702.0,63.0,143.0,413.0,433.0,78.0,147.0,575.0,115.0,44.0,17.08,14.48,15.75,12.0,7.0,13.0,923.88,734.0,730.27,60.0,7.9,9.18,10.09,45.05,44.77,43.7
ANA,2008,ANA,ANA,Team Level,5on5,13,0.42,0.43,0.43,38388.0,280.79,20.72,16.91,65.05,9.14,153.46,128.86,20.27,20.91,20.44,262.0,134.0,118.0,514.0,21.0,14.0,4.0,71.0,4.0,118.0,168.0,241.0,375.0,58.0,142.0,243.0,307.0,52.0,101.0,313.0,73.0,10.0,9.2,8.88,2.65,10.0,7.0,4.0,517.86,396.0,398.3,47.0,3.45,2.46,2.75,21.29,21.49,21.29,382.22,28.98,24.41,91.31,12.71,211.22,158.56,27.51,28.69,27.25,376.0,154.0,147.0,677.0,18.0,31.0,5.0,88.0,14.0,178.0,201.0,358.0,512.0,56.0,129.0,295.0,391.0,61.0,121.0,430.0,78.0,22.0,13.1,10.01,5.86,9.0,6.0,3.0,670.88,530.0,526.27,54.0,5.0,6.21,6.91,27.0,26.73,26.16
ANA,2008,ANA,ANA,Team Level,4on5,13,0.02,0.04,0.04,5582.0,3.67,0.25,0.15,0.53,0.11,0.88,4.08,0.25,0.25,0.25,4.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6.0,1.0,2.0,50.0,20.0,5.0,7.0,5.0,1.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,8.0,6.0,6.0,5.0,0.04,0.0,0.0,0.29,0.29,0.29,103.74,12.64,9.15,21.31,3.51,68.37,35.02,12.21,12.64,12.21,113.0,37.0,38.0,188.0,11.0,7.0,2.0,22.0,4.0,59.0,47.0,102.0,139.0,1.0,2.0,53.0,13.0,4.0,20.0,110.0,25.0,15.0,2.89,3.15,6.6,2.0,1.0,8.0,188.0,150.0,150.0,2.0,2.3,2.14,2.35,12.59,12.59,12.25
ANA,2008,ANA,ANA,Team Level,5on4,13,0.9,0.82,0.79,3800.0,62.23,9.15,4.95,13.45,2.26,36.7,19.48,8.66,9.15,8.66,65.0,21.0,26.0,112.0,11.0,12.0,6.0,11.0,2.0,33.0,17.0,54.0,75.0,8.0,16.0,42.0,11.0,2.0,18.0,59.0,14.0,13.0,1.61,1.74,5.8,0.0,2.0,9.0,112.0,86.0,86.0,1.0,1.34,4.28,4.28,6.22,6.22,5.95,15.8,0.97,0.65,2.23,0.45,5.0,13.7,0.97,0.97,0.97,19.0,4.0,2.0,25.0,0.0,0.0,0.0,4.0,0.0,7.0,12.0,19.0,23.0,1.0,2.0,36.0,21.0,12.0,2.0,17.0,6.0,0.0,0.36,0.61,0.0,0.0,0.0,0.0,25.0,23.0,23.0,2.0,0.15,0.0,0.0,1.12,1.12,1.12
CGY,2008,CGY,CGY,Team Level,other,6,0.69,0.67,0.64,643.0,4.76,1.45,0.29,0.68,0.14,2.54,1.9,1.45,1.45,1.45,6.0,1.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,2.0,0.1,0.27,1.08,0.0,1.0,1.0,10.0,7.0,7.0,0.0,0.09,0.0,0.0,1.53,1.53,1.53,2.33,0.66,0.16,0.41,0.09,1.65,1.02,0.66,0.66,0.66,2.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,2.0,1.0,0.02,0.2,0.44,0.0,0.0,1.0,5.0,4.0,4.0,1.0,0.05,0.0,0.0,0.71,0.71,0.71
CGY,2008,CGY,CGY,Team Level,all,6,0.46,0.5,0.47,21612.0,160.0,14.63,11.21,35.45,5.05,88.77,64.89,14.32,14.54,14.23,176.0,44.0,71.0,291.0,16.0,11.0,5.0,29.0,1.0,67.0,96.0,160.0,204.0,28.0,59.0,164.0,206.0,25.0,46.0,170.0,34.0,16.0,4.82,4.2,5.61,5.0,5.0,6.0,284.74,220.0,216.85,30.0,2.43,3.01,3.01,14.06,13.95,13.8,173.35,16.95,11.41,39.76,5.53,97.93,70.55,16.21,17.14,16.4,175.0,69.0,50.0,294.0,21.0,13.0,4.0,38.0,2.0,82.0,88.0,154.0,223.0,23.0,51.0,175.0,177.0,33.0,50.0,187.0,38.0,19.0,5.12,4.71,7.12,5.0,7.0,9.0,296.85,244.0,245.66,36.0,2.58,3.41,3.41,15.99,16.09,15.42
CGY,2008,CGY,CGY,Team Level,5on5,6,0.49,0.52,0.48,17076.0,129.21,10.21,8.63,30.02,4.13,71.59,53.42,9.93,10.11,9.84,148.0,30.0,62.0,240.0,12.0,9.0,4.0,25.0,1.0,53.0,78.0,136.0,166.0,23.0,49.0,132.0,190.0,17.0,37.0,142.0,25.0,11.0,4.15,3.09,2.98,5.0,3.0,4.0,233.74,178.0,174.85,26.0,1.79,2.15,2.15,9.85,9.74,9.63,134.51,10.6,8.36,32.42,4.42,74.61,56.72,10.42,10.79,10.61,138.0,51.0,36.0,225.0,13.0,12.0,3.0,32.0,2.0,58.0,72.0,125.0,176.0,17.0,39.0,135.0,160.0,29.0,39.0,148.0,32.0,9.0,4.16,4.08,2.36,5.0,5.0,3.0,227.85,189.0,190.66,28.0,1.73,2.67,2.67,9.53,9.63,9.55
CGY,2008,CGY,CGY,Team Level,4on5,6,0.07,0.1,0.09,2376.0,3.8,0.43,0.2,0.46,0.1,1.16,2.66,0.43,0.43,0.43,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,1.0,2.0,14.0,10.0,7.0,4.0,4.0,0.0,1.0,0.16,0.0,0.27,0.0,0.0,0.0,7.0,5.0,5.0,4.0,0.04,0.0,0.0,0.47,0.47,0.47,34.37,5.6,2.82,6.58,0.96,21.02,11.02,5.05,5.6,5.05,34.0,14.0,13.0,61.0,7.0,1.0,1.0,5.0,0.0,21.0,14.0,27.0,41.0,3.0,6.0,23.0,5.0,1.0,3.0,35.0,4.0,9.0,0.86,0.43,4.32,0.0,2.0,5.0,61.0,48.0,48.0,0.0,0.79,0.74,0.74,5.65,5.65,5.05
CGY,2008,CGY,CGY,Team Level,5on4,6,0.97,0.92,0.91,1517.0,22.22,2.55,2.09,4.29,0.67,13.48,6.91,2.51,2.55,2.51,20.0,10.0,4.0,34.0,2.0,2.0,1.0,3.0,0.0,13.0,10.0,18.0,28.0,4.0,8.0,14.0,4.0,1.0,5.0,21.0,7.0,2.0,0.42,0.84,1.29,0.0,1.0,1.0,34.0,30.0,30.0,0.0,0.52,0.87,0.87,2.21,2.21,2.16,2.15,0.08,0.07,0.34,0.06,0.65,1.79,0.08,0.08,0.08,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,6.0,12.0,9.0,3.0,7.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,0.02,0.0,0.0,0.1,0.1,0.1
MTL,2008,MTL,MTL,Team Level,other,4,0.19,0.48,0.45,555.0,7.42,0.61,0.36,1.67,0.23,3.63,3.5,0.6,0.61,0.6,7.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,7.0,10.0,3.0,6.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,0.27,0.12,0.21,0.0,0.0,0.0,12.0,10.0,10.0,0.0,0.09,0.0,0.0,0.69,0.69,0.69,9.17,2.53,0.39,1.79,0.23,3.54,3.51,2.53,2.53,2.53,11.0,1.0,1.0,13.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,9.0,10.0,4.0,16.0,7.0,1.0,2.0,0.0,7.0,3.0,2.0,0.2,0.48,1.85,0.0,0.0,2.0,13.0,12.0,12.0,0.0,0.09,0.0,0.0,2.62,2.62,2.62
MTL,2008,MTL,MTL,Team Level,all,4,0.42,0.48,0.48,14400.0,115.77,8.46,6.66,27.46,3.85,60.06,54.58,8.3,8.33,8.18,111.0,51.0,55.0,217.0,6.0,5.0,1.0,39.0,5.0,43.0,64.0,105.0,156.0,27.0,71.0,113.0,115.0,17.0,34.0,132.0,23.0,7.0,3.57,2.84,2.05,5.0,0.0,1.0,209.92,162.0,158.66,22.0,1.4,1.12,1.12,8.67,8.55,8.47,124.3,11.78,8.58,29.17,4.07,69.12,51.34,11.48,12.02,11.71,130.0,45.0,59.0,234.0,17.0,7.0,3.0,27.0,4.0,54.0,66.0,113.0,158.0,19.0,52.0,118.0,75.0,25.0,33.0,133.0,34.0,8.0,4.0,4.56,3.22,5.0,10.0,2.0,243.46,175.0,181.09,31.0,1.88,1.08,1.1,12.49,12.76,12.56
MTL,2008,MTL,MTL,Team Level,5on5,4,0.48,0.51,0.51,11128.0,96.39,6.58,5.5,23.7,3.26,50.88,43.08,6.44,6.45,6.31,88.0,45.0,47.0,180.0,6.0,5.0,1.0,35.0,5.0,34.0,48.0,82.0,127.0,24.0,65.0,85.0,108.0,14.0,26.0,108.0,21.0,4.0,2.88,2.6,1.09,5.0,0.0,1.0,172.92,133.0,129.66,19.0,1.13,1.12,1.12,6.58,6.46,6.39,90.38,7.17,5.82,22.54,3.04,49.96,37.46,6.91,7.41,7.15,94.0,32.0,47.0,173.0,11.0,7.0,3.0,22.0,1.0,39.0,46.0,83.0,115.0,15.0,36.0,89.0,69.0,16.0,29.0,97.0,24.0,5.0,2.79,3.21,1.16,3.0,8.0,0.0,182.46,126.0,132.09,28.0,1.2,1.08,1.1,7.27,7.54,7.4
MTL,2008,MTL,MTL,Team Level,4on5,4,0.16,0.15,0.17,1716.0,4.05,0.32,0.17,0.56,0.12,0.94,4.89,0.32,0.32,0.32,7.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,7.0,0.0,0.0,18.0,6.0,1.0,3.0,6.0,0.0,1.0,0.12,0.0,0.2,0.0,0.0,0.0,8.0,7.0,7.0,3.0,0.04,0.0,0.0,0.36,0.36,0.36,22.56,1.67,2.24,4.59,0.73,14.9,8.94,1.63,1.67,1.63,22.0,12.0,11.0,45.0,4.0,0.0,0.0,4.0,2.0,12.0,12.0,18.0,30.0,0.0,0.0,14.0,2.0,1.0,2.0,28.0,6.0,0.0,0.98,0.69,0.0,2.0,2.0,0.0,45.0,34.0,34.0,1.0,0.55,0.0,0.0,2.16,2.16,2.1
MTL,2008,MTL,MTL,Team Level,5on4,4,0.7,0.85,0.8,1001.0,7.9,0.95,0.62,1.54,0.24,4.61,3.09,0.95,0.95,0.95,9.0,3.0,5.0,17.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,9.0,12.0,0.0,0.0,4.0,0.0,1.0,4.0,10.0,1.0,1.0,0.3,0.11,0.54,0.0,0.0,0.0,17.0,12.0,12.0,0.0,0.15,0.0,0.0,1.04,1.04,1.04,2.2,0.41,0.14,0.25,0.06,0.71,1.43,0.41,0.41,0.41,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,8.0,3.0,6.0,2.0,1.0,1.0,1.0,0.03,0.18,0.21,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.03,0.0,0.0,0.44,0.44,0.44
