team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WSH,2011,WSH,WSH,Team Level,all,14,0.43,0.44,0.45,55604.0,379.0,25.73,24.62,86.64,11.95,213.3,167.76,25.18,25.92,25.36,386.0,144.0,204.0,734.0,29.0,13.0,3.0,93.0,13.0,184.0,198.0,357.0,501.0,54.0,120.0,465.0,454.0,105.0,154.0,437.0,72.0,21.0,11.06,8.5,6.17,12.0,8.0,9.0,737.61,530.0,532.92,107.0,5.31,2.64,2.78,28.26,28.34,27.98,460.87,34.35,29.19,108.81,14.94,259.86,197.85,33.53,34.3,33.47,459.0,186.0,308.0,953.0,30.0,21.0,7.0,134.0,14.0,200.0,246.0,429.0,615.0,46.0,92.0,449.0,534.0,85.0,92.0,528.0,86.0,31.0,14.1,10.1,10.16,14.0,5.0,11.0,944.93,645.0,640.56,56.0,6.35,4.2,4.68,36.03,35.92,35.33
WSH,2011,WSH,WSH,Team Level,5on5,14,0.46,0.44,0.45,45434.0,303.69,20.37,18.49,71.62,9.6,166.54,135.37,19.95,20.56,20.13,303.0,119.0,163.0,585.0,21.0,12.0,3.0,73.0,10.0,138.0,168.0,282.0,401.0,46.0,104.0,369.0,404.0,91.0,127.0,348.0,57.0,17.0,8.83,6.79,4.74,9.0,6.0,6.0,588.61,422.0,424.92,86.0,3.77,2.63,2.63,21.5,21.59,21.39,375.57,23.68,22.47,91.37,11.9,209.86,165.72,23.29,23.61,23.23,380.0,145.0,233.0,758.0,20.0,14.0,5.0,113.0,11.0,159.0,208.0,360.0,505.0,41.0,82.0,350.0,478.0,75.0,83.0,441.0,67.0,17.0,11.47,7.68,4.52,9.0,4.0,7.0,749.93,525.0,520.56,48.0,4.57,3.09,3.57,24.68,24.57,24.27
WSH,2011,WSH,WSH,Team Level,4on5,14,0.08,0.11,0.14,4545.0,8.04,0.56,0.4,1.06,0.25,2.25,8.48,0.56,0.56,0.56,10.0,3.0,3.0,16.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,10.0,13.0,2.0,4.0,33.0,28.0,6.0,9.0,10.0,3.0,0.0,0.2,0.36,0.0,0.0,0.0,0.0,16.0,13.0,13.0,9.0,0.09,0.0,0.14,0.52,0.52,0.52,54.89,6.83,4.63,11.84,1.84,34.73,19.12,6.67,6.83,6.67,48.0,31.0,54.0,133.0,5.0,4.0,0.0,14.0,1.0,27.0,28.0,43.0,74.0,3.0,6.0,44.0,15.0,4.0,2.0,62.0,9.0,8.0,1.79,1.01,4.03,3.0,0.0,2.0,133.0,79.0,79.0,1.0,1.2,0.29,0.29,7.74,7.74,7.59
WSH,2011,WSH,WSH,Team Level,5on4,14,0.87,0.91,0.92,3668.0,54.06,3.88,5.05,11.16,1.68,37.0,18.22,3.76,3.88,3.76,60.0,17.0,29.0,106.0,7.0,1.0,0.0,17.0,2.0,35.0,15.0,53.0,70.0,4.0,8.0,41.0,13.0,4.0,10.0,63.0,11.0,3.0,1.58,1.22,1.08,2.0,2.0,3.0,106.0,77.0,77.0,7.0,1.25,0.01,0.01,5.12,5.12,4.96,5.4,0.6,0.24,0.59,0.16,1.52,3.89,0.6,0.6,0.6,6.0,1.0,4.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,6.0,7.0,1.0,2.0,35.0,30.0,4.0,6.0,5.0,1.0,1.0,0.19,0.2,0.22,0.0,0.0,0.0,11.0,7.0,7.0,6.0,0.06,0.0,0.0,0.66,0.66,0.66
PIT,2011,PIT,PIT,Team Level,other,6,0.15,0.44,0.42,1009.0,10.63,0.86,0.74,2.65,0.42,5.7,3.64,0.84,0.86,0.84,7.0,7.0,4.0,18.0,2.0,1.0,0.0,1.0,0.0,6.0,4.0,5.0,12.0,2.0,4.0,14.0,5.0,1.0,2.0,11.0,3.0,0.0,0.44,0.42,0.0,1.0,1.0,0.0,18.0,14.0,14.0,1.0,0.19,0.12,0.12,0.93,0.93,0.92,13.68,4.73,0.77,2.17,0.46,7.01,3.86,4.65,4.73,4.65,17.0,2.0,4.0,23.0,6.0,1.0,1.0,1.0,0.0,6.0,5.0,11.0,13.0,0.0,0.0,13.0,7.0,3.0,0.0,7.0,6.0,6.0,0.27,0.89,3.58,0.0,1.0,5.0,23.0,19.0,19.0,0.0,0.26,0.48,0.48,4.51,4.51,4.46
PIT,2011,PIT,PIT,Team Level,all,6,0.51,0.56,0.54,21743.0,198.59,20.45,13.72,44.18,6.31,105.83,74.51,19.66,20.54,19.74,181.0,84.0,116.0,381.0,26.0,17.0,5.0,30.0,11.0,91.0,90.0,155.0,239.0,38.0,109.0,203.0,198.0,27.0,53.0,199.0,48.0,18.0,6.09,6.1,8.25,6.0,9.0,11.0,380.55,265.0,266.59,33.0,3.13,3.26,3.26,20.31,20.34,19.84,164.42,19.95,11.52,33.85,5.04,86.02,65.63,19.5,19.97,19.52,165.0,57.0,81.0,303.0,30.0,16.0,6.0,32.0,10.0,56.0,78.0,135.0,192.0,44.0,113.0,188.0,206.0,30.0,42.0,146.0,54.0,22.0,4.37,6.95,8.62,4.0,11.0,15.0,303.39,222.0,221.2,36.0,2.69,3.61,3.61,19.02,19.03,18.78
PIT,2011,PIT,PIT,Team Level,5on5,6,0.55,0.56,0.56,16050.0,135.63,10.96,8.81,31.4,4.23,70.95,54.65,10.67,11.05,10.75,125.0,56.0,87.0,268.0,15.0,12.0,4.0,19.0,10.0,60.0,65.0,110.0,166.0,28.0,81.0,143.0,176.0,22.0,42.0,137.0,39.0,5.0,4.38,4.9,1.67,5.0,6.0,4.0,267.55,181.0,182.59,28.0,1.82,2.45,2.45,10.33,10.36,10.25,107.01,8.95,7.03,24.02,3.25,57.41,44.34,8.83,8.97,8.86,104.0,41.0,62.0,207.0,12.0,7.0,1.0,27.0,7.0,36.0,56.0,92.0,133.0,40.0,105.0,136.0,179.0,21.0,33.0,108.0,32.0,5.0,3.4,4.16,1.4,4.0,7.0,1.0,207.39,145.0,144.2,28.0,1.46,1.37,1.37,9.04,9.04,8.97
PIT,2011,PIT,PIT,Team Level,4on5,6,0.02,0.05,0.04,1991.0,1.46,0.1,0.06,0.19,0.04,0.5,1.11,0.1,0.1,0.1,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,13.0,11.0,2.0,4.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.01,0.0,0.0,0.11,0.11,0.11,34.32,4.89,3.21,6.53,1.09,19.17,10.11,4.68,4.89,4.68,31.0,14.0,12.0,57.0,9.0,5.0,2.0,4.0,3.0,12.0,12.0,22.0,36.0,0.0,0.0,19.0,10.0,0.0,1.0,25.0,12.0,8.0,0.57,1.46,2.87,0.0,2.0,7.0,57.0,45.0,45.0,0.0,0.85,0.98,0.98,4.76,4.76,4.63
PIT,2011,PIT,PIT,Team Level,5on4,6,0.86,0.85,0.84,2693.0,50.87,8.54,4.1,9.94,1.63,28.68,15.11,8.05,8.54,8.05,48.0,20.0,24.0,92.0,9.0,4.0,1.0,9.0,1.0,25.0,20.0,39.0,59.0,6.0,20.0,33.0,6.0,2.0,5.0,49.0,6.0,13.0,1.18,0.78,6.58,0.0,2.0,7.0,92.0,68.0,68.0,0.0,1.1,0.69,0.69,8.95,8.95,8.57,9.42,1.38,0.51,1.13,0.25,2.42,7.32,1.33,1.38,1.33,13.0,0.0,3.0,16.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,10.0,10.0,4.0,8.0,20.0,10.0,6.0,8.0,6.0,4.0,3.0,0.14,0.46,0.78,0.0,1.0,2.0,16.0,13.0,13.0,8.0,0.12,0.78,0.78,0.71,0.71,0.71
PHI,2011,PHI,PHI,Team Level,other,11,0.69,0.6,0.62,1439.0,22.39,5.3,1.49,4.29,0.75,12.79,6.37,5.23,5.3,5.23,25.0,6.0,8.0,39.0,6.0,2.0,1.0,3.0,0.0,11.0,9.0,19.0,25.0,1.0,2.0,18.0,8.0,3.0,1.0,17.0,8.0,6.0,0.58,1.15,3.58,0.0,1.0,5.0,39.0,31.0,31.0,0.0,0.45,0.53,0.53,5.22,5.22,5.17,14.23,2.41,0.92,3.16,0.51,7.0,5.01,2.38,2.41,2.38,12.0,7.0,7.0,26.0,5.0,1.0,0.0,1.0,0.0,8.0,4.0,7.0,14.0,2.0,4.0,21.0,5.0,3.0,2.0,13.0,4.0,2.0,0.51,0.51,1.39,1.0,2.0,2.0,26.0,19.0,19.0,1.0,0.23,0.12,0.12,2.51,2.51,2.5
PHI,2011,PHI,PHI,Team Level,all,11,0.46,0.44,0.45,41060.0,293.26,30.46,20.26,63.52,9.2,156.44,119.11,29.4,30.4,29.34,299.0,100.0,146.0,545.0,41.0,33.0,10.0,59.0,12.0,110.0,144.0,258.0,358.0,64.0,153.0,352.0,346.0,53.0,100.0,285.0,83.0,31.0,8.25,10.82,11.39,8.0,13.0,20.0,540.67,399.0,395.36,75.0,4.61,6.08,6.08,29.0,28.91,28.38,361.64,35.33,24.28,81.98,12.08,192.1,142.23,34.2,35.62,34.47,346.0,142.0,193.0,681.0,44.0,28.0,7.0,61.0,17.0,161.0,177.0,302.0,444.0,58.0,149.0,350.0,336.0,53.0,89.0,364.0,93.0,31.0,10.61,11.65,13.06,9.0,18.0,17.0,683.77,488.0,492.31,57.0,5.4,5.44,5.5,35.24,35.41,34.67
PHI,2011,PHI,PHI,Team Level,5on5,11,0.41,0.44,0.44,31546.0,204.65,15.43,13.3,47.37,6.38,110.72,86.81,15.06,15.37,15.0,206.0,74.0,113.0,393.0,19.0,18.0,5.0,49.0,7.0,80.0,107.0,187.0,261.0,56.0,137.0,265.0,307.0,39.0,79.0,220.0,52.0,8.0,6.57,6.75,2.11,7.0,8.0,4.0,388.68,280.0,276.36,62.0,2.76,2.78,2.78,15.41,15.32,15.14,267.22,22.27,17.04,62.67,8.6,139.33,108.08,21.69,22.56,21.97,255.0,103.0,150.0,508.0,26.0,21.0,6.0,46.0,15.0,116.0,134.0,229.0,332.0,48.0,121.0,247.0,303.0,39.0,73.0,268.0,75.0,15.0,8.18,9.44,4.65,7.0,12.0,7.0,510.77,358.0,362.31,49.0,3.52,4.54,4.6,21.18,21.36,21.07
PHI,2011,PHI,PHI,Team Level,4on5,11,0.17,0.16,0.17,4284.0,16.06,2.09,0.92,2.14,0.43,4.24,11.17,1.98,2.09,1.98,21.0,0.0,4.0,25.0,4.0,4.0,2.0,1.0,0.0,4.0,8.0,17.0,17.0,4.0,8.0,35.0,16.0,9.0,13.0,10.0,7.0,4.0,0.24,0.86,0.99,0.0,2.0,2.0,25.0,21.0,21.0,13.0,0.21,0.99,0.99,1.31,1.31,1.26,73.55,10.38,6.06,15.08,2.52,44.02,22.95,9.85,10.38,9.85,71.0,30.0,34.0,135.0,13.0,6.0,1.0,13.0,1.0,37.0,31.0,58.0,88.0,6.0,20.0,51.0,10.0,4.0,7.0,73.0,14.0,14.0,1.66,1.71,7.02,1.0,4.0,8.0,135.0,101.0,101.0,0.0,1.6,0.77,0.77,11.21,11.21,10.78
PHI,2011,PHI,PHI,Team Level,5on4,11,0.97,0.88,0.87,3791.0,50.15,7.63,4.55,9.72,1.64,28.69,14.77,7.13,7.63,7.13,47.0,20.0,21.0,88.0,12.0,9.0,2.0,6.0,5.0,15.0,20.0,35.0,55.0,3.0,6.0,34.0,15.0,2.0,7.0,38.0,16.0,13.0,0.86,2.06,4.71,1.0,2.0,9.0,88.0,67.0,67.0,0.0,1.19,1.77,1.77,7.05,7.05,6.81,6.64,0.27,0.25,1.08,0.46,1.76,6.18,0.27,0.27,0.27,8.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,10.0,2.0,4.0,31.0,18.0,7.0,7.0,10.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,12.0,10.0,10.0,7.0,0.05,0.0,0.0,0.33,0.33,0.33
ARI,2011,ARI,ARI,Team Level,other,16,0.28,0.38,0.36,1723.0,17.46,2.79,1.41,3.23,0.59,9.92,6.08,2.49,2.79,2.49,15.0,9.0,5.0,29.0,2.0,1.0,1.0,0.0,1.0,14.0,6.0,13.0,22.0,3.0,6.0,28.0,8.0,3.0,4.0,15.0,6.0,3.0,0.53,0.66,1.6,1.0,0.0,1.0,29.0,24.0,24.0,1.0,0.42,0.48,0.48,2.74,2.74,2.39,30.85,7.35,2.23,5.75,1.24,16.0,9.43,6.09,7.35,6.09,33.0,9.0,6.0,48.0,9.0,5.0,3.0,0.0,1.0,17.0,10.0,24.0,33.0,1.0,2.0,18.0,9.0,0.0,1.0,24.0,6.0,12.0,0.94,0.75,5.65,2.0,2.0,5.0,48.0,42.0,42.0,1.0,0.77,1.24,1.24,6.88,6.88,5.65
ARI,2011,ARI,ARI,Team Level,all,16,0.37,0.42,0.42,61805.0,441.22,31.51,29.17,99.86,14.15,243.66,193.65,30.62,31.62,30.73,427.0,185.0,209.0,821.0,37.0,22.0,5.0,104.0,13.0,203.0,233.0,390.0,575.0,81.0,214.0,533.0,581.0,93.0,97.0,487.0,106.0,19.0,12.68,12.24,6.59,11.0,20.0,6.0,824.56,612.0,615.24,55.0,6.33,4.24,4.24,33.6,33.68,32.95,615.36,52.89,43.02,140.23,20.01,348.62,254.23,49.75,52.76,49.63,603.0,256.0,275.0,1134.0,35.0,51.0,9.0,127.0,14.0,326.0,306.0,568.0,824.0,61.0,150.0,504.0,509.0,86.0,105.0,664.0,142.0,53.0,16.08,17.77,19.03,15.0,7.0,13.0,1131.43,859.0,855.25,67.0,9.53,11.74,11.74,50.68,50.6,48.46
ARI,2011,ARI,ARI,Team Level,5on5,16,0.39,0.43,0.43,48282.0,357.67,23.27,22.6,83.92,11.41,195.84,155.96,22.83,23.38,22.94,347.0,146.0,174.0,667.0,28.0,18.0,4.0,94.0,10.0,153.0,190.0,319.0,465.0,64.0,169.0,399.0,519.0,77.0,74.0,400.0,82.0,11.0,10.55,9.75,2.97,9.0,16.0,3.0,670.56,493.0,496.24,44.0,4.65,3.24,3.24,24.67,24.76,24.52,479.5,36.6,31.85,113.32,15.26,267.21,200.77,35.27,36.47,35.15,464.0,201.0,222.0,887.0,22.0,38.0,4.0,109.0,8.0,245.0,243.0,442.0,643.0,48.0,124.0,386.0,461.0,73.0,87.0,514.0,121.0,30.0,12.91,15.1,8.59,13.0,5.0,4.0,884.43,665.0,661.25,62.0,6.59,8.1,8.28,34.9,34.82,34.26
ARI,2011,ARI,ARI,Team Level,4on5,16,0.1,0.14,0.14,6772.0,14.88,0.85,0.61,2.23,0.46,4.67,12.18,0.82,0.85,0.82,15.0,6.0,8.0,29.0,0.0,1.0,0.0,4.0,1.0,6.0,9.0,15.0,21.0,8.0,27.0,66.0,27.0,10.0,7.0,18.0,2.0,1.0,0.39,0.2,0.27,0.0,0.0,0.0,29.0,21.0,21.0,7.0,0.14,0.27,0.27,0.72,0.72,0.72,90.9,7.35,8.28,19.29,3.09,61.37,32.62,6.8,7.35,6.8,92.0,40.0,46.0,178.0,3.0,8.0,2.0,15.0,5.0,62.0,39.0,89.0,129.0,7.0,14.0,51.0,17.0,3.0,14.0,114.0,9.0,9.0,1.96,1.19,4.2,0.0,0.0,3.0,178.0,132.0,132.0,1.0,2.03,2.4,2.22,7.16,7.16,6.8
ARI,2011,ARI,ARI,Team Level,5on4,16,0.74,0.82,0.79,5028.0,51.21,4.61,4.55,10.48,1.7,33.23,19.44,4.48,4.61,4.48,50.0,24.0,22.0,96.0,7.0,2.0,0.0,6.0,1.0,30.0,28.0,43.0,67.0,6.0,12.0,40.0,27.0,3.0,12.0,54.0,16.0,4.0,1.21,1.64,1.75,1.0,4.0,2.0,96.0,74.0,74.0,3.0,1.12,0.26,0.26,5.47,5.47,5.33,14.12,1.6,0.66,1.87,0.42,4.04,11.42,1.6,1.6,1.6,14.0,6.0,1.0,21.0,1.0,0.0,0.0,3.0,0.0,2.0,14.0,13.0,19.0,5.0,10.0,49.0,22.0,10.0,3.0,12.0,6.0,2.0,0.27,0.73,0.59,0.0,0.0,1.0,21.0,20.0,20.0,3.0,0.15,0.0,0.0,1.75,1.75,1.75
NJD,2011,NJD,NJD,Team Level,other,24,0.43,0.46,0.45,2739.0,27.16,5.84,1.98,5.34,1.02,14.17,9.65,5.74,5.84,5.74,23.0,15.0,13.0,51.0,6.0,4.0,0.0,3.0,0.0,14.0,11.0,17.0,32.0,4.0,8.0,31.0,10.0,3.0,3.0,23.0,8.0,7.0,0.7,0.86,4.28,0.0,1.0,5.0,51.0,38.0,38.0,1.0,0.6,0.4,0.4,6.04,6.04,5.97,33.87,7.6,2.27,6.53,1.08,18.37,10.14,7.43,7.6,7.43,34.0,12.0,14.0,60.0,7.0,2.0,1.0,7.0,1.0,18.0,11.0,27.0,39.0,3.0,6.0,37.0,16.0,3.0,2.0,28.0,9.0,9.0,0.98,1.13,5.49,0.0,1.0,6.0,60.0,46.0,46.0,0.0,0.65,0.26,0.44,7.82,7.82,7.69
NJD,2011,NJD,NJD,Team Level,all,24,0.52,0.52,0.52,90861.0,689.57,62.84,48.05,158.72,23.43,381.05,288.91,61.18,63.18,61.51,681.0,282.0,335.0,1298.0,59.0,65.0,10.0,146.0,32.0,280.0,381.0,622.0,904.0,95.0,208.0,669.0,770.0,118.0,184.0,715.0,193.0,55.0,20.52,23.31,19.02,12.0,25.0,22.0,1304.46,963.0,968.76,115.0,10.65,11.0,11.21,62.29,62.55,61.69,653.74,57.28,42.91,145.78,20.95,353.87,276.22,55.36,57.05,55.15,648.0,249.0,291.0,1188.0,58.0,49.0,12.0,128.0,17.0,274.0,371.0,590.0,839.0,102.0,211.0,748.0,793.0,108.0,187.0,681.0,168.0,48.0,19.49,20.03,17.76,13.0,22.0,23.0,1180.63,897.0,891.5,122.0,9.48,9.52,9.7,57.06,56.97,55.99
NJD,2011,NJD,NJD,Team Level,5on5,24,0.55,0.53,0.53,72393.0,530.69,43.93,34.63,127.22,17.67,294.55,223.01,42.73,44.27,43.06,520.0,221.0,274.0,1015.0,40.0,47.0,9.0,119.0,25.0,218.0,292.0,480.0,701.0,87.0,192.0,497.0,696.0,98.0,140.0,563.0,142.0,36.0,16.7,17.18,10.06,11.0,18.0,11.0,1021.46,741.0,746.76,92.0,7.14,8.69,8.97,42.09,42.35,41.8,487.49,35.62,30.46,112.56,15.43,263.42,212.51,34.49,35.4,34.28,480.0,190.0,227.0,897.0,30.0,33.0,6.0,98.0,9.0,217.0,283.0,450.0,640.0,88.0,181.0,564.0,711.0,82.0,150.0,526.0,121.0,23.0,15.13,14.08,6.42,9.0,14.0,7.0,889.63,670.0,664.5,107.0,6.25,6.4,6.4,35.48,35.38,34.91
NJD,2011,NJD,NJD,Team Level,4on5,24,0.1,0.16,0.18,7453.0,21.97,1.31,0.99,3.34,0.93,6.91,18.51,1.29,1.31,1.29,22.0,10.0,6.0,38.0,0.0,2.0,0.0,3.0,4.0,3.0,20.0,22.0,32.0,1.0,2.0,59.0,34.0,12.0,17.0,28.0,4.0,0.0,0.86,0.45,0.0,0.0,0.0,0.0,38.0,32.0,32.0,17.0,0.23,0.18,0.18,1.36,1.36,1.35,104.59,12.18,9.03,22.5,3.64,63.7,32.95,11.64,12.18,11.64,103.0,41.0,49.0,193.0,20.0,13.0,5.0,18.0,6.0,35.0,52.0,83.0,124.0,7.0,14.0,80.0,16.0,6.0,23.0,99.0,30.0,15.0,2.75,3.8,5.63,4.0,6.0,10.0,193.0,144.0,144.0,3.0,2.31,2.65,2.65,11.84,11.84,11.52
NJD,2011,NJD,NJD,Team Level,5on4,24,0.86,0.84,0.8,8276.0,109.76,11.77,10.44,22.82,3.8,65.42,37.73,11.42,11.77,11.42,116.0,36.0,42.0,194.0,13.0,12.0,1.0,21.0,3.0,45.0,58.0,103.0,139.0,3.0,6.0,82.0,30.0,5.0,24.0,101.0,39.0,12.0,2.26,4.82,4.68,1.0,6.0,6.0,194.0,152.0,152.0,5.0,2.69,1.73,1.65,12.8,12.8,12.56,27.79,1.87,1.15,4.19,0.81,8.37,20.61,1.8,1.87,1.8,31.0,6.0,1.0,38.0,1.0,1.0,0.0,5.0,1.0,4.0,25.0,30.0,36.0,4.0,10.0,67.0,50.0,17.0,12.0,28.0,8.0,1.0,0.64,1.02,0.21,0.0,1.0,0.0,38.0,37.0,37.0,12.0,0.27,0.21,0.21,1.92,1.92,1.87
DET,2011,DET,DET,Team Level,other,5,0.65,0.64,0.64,1149.0,13.3,1.47,0.94,2.73,0.45,7.43,4.97,1.43,1.47,1.43,10.0,8.0,5.0,23.0,2.0,1.0,0.0,3.0,0.0,6.0,6.0,8.0,16.0,0.0,0.0,14.0,4.0,2.0,1.0,11.0,5.0,2.0,0.32,0.62,0.53,2.0,0.0,0.0,23.0,18.0,18.0,0.0,0.24,0.26,0.26,1.44,1.44,1.4,7.05,0.78,0.48,1.41,0.26,4.23,2.83,0.76,0.78,0.76,4.0,6.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,4.0,10.0,1.0,2.0,13.0,1.0,1.0,3.0,6.0,3.0,1.0,0.17,0.37,0.24,0.0,0.0,0.0,13.0,10.0,10.0,3.0,0.14,0.0,0.0,0.93,0.93,0.9
DET,2011,DET,DET,Team Level,all,5,0.52,0.57,0.58,18000.0,161.62,12.74,11.02,35.9,5.25,90.96,67.13,12.51,12.63,12.4,160.0,63.0,73.0,296.0,9.0,4.0,1.0,47.0,7.0,76.0,80.0,151.0,214.0,26.0,55.0,150.0,115.0,28.0,45.0,173.0,40.0,10.0,4.09,4.96,3.68,3.0,3.0,3.0,291.53,223.0,219.55,26.0,2.43,1.77,2.03,13.14,13.04,12.86,117.25,11.58,8.66,25.51,3.71,65.86,47.68,11.35,11.59,11.36,116.0,47.0,60.0,223.0,13.0,6.0,1.0,26.0,4.0,54.0,60.0,103.0,150.0,26.0,55.0,151.0,117.0,44.0,44.0,122.0,29.0,12.0,3.77,3.42,4.39,5.0,5.0,3.0,223.76,163.0,163.96,31.0,1.95,2.26,2.26,11.28,11.3,11.12
DET,2011,DET,DET,Team Level,5on5,5,0.53,0.57,0.58,12960.0,115.18,7.36,7.22,26.39,3.63,63.0,50.4,7.25,7.25,7.14,119.0,39.0,48.0,206.0,4.0,2.0,0.0,35.0,2.0,51.0,64.0,115.0,154.0,21.0,45.0,101.0,99.0,22.0,37.0,130.0,23.0,5.0,3.29,2.81,1.26,1.0,2.0,1.0,201.53,158.0,154.55,25.0,1.48,0.58,0.84,8.0,7.89,7.84,81.62,6.52,5.63,18.9,2.59,45.62,34.74,6.37,6.53,6.37,84.0,30.0,43.0,157.0,11.0,3.0,0.0,19.0,3.0,37.0,41.0,73.0,103.0,21.0,45.0,101.0,111.0,34.0,23.0,89.0,20.0,5.0,2.67,2.34,1.52,5.0,5.0,1.0,157.76,114.0,114.96,19.0,1.16,1.06,1.06,6.62,6.64,6.55
DET,2011,DET,DET,Team Level,4on5,5,0.01,0.06,0.05,1924.0,1.56,0.03,0.03,0.09,0.03,0.44,1.39,0.03,0.03,0.03,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,6.0,11.0,11.0,2.0,1.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,25.85,4.09,2.41,4.89,0.78,15.41,7.42,4.04,4.09,4.04,24.0,11.0,14.0,49.0,2.0,3.0,1.0,6.0,0.0,14.0,10.0,22.0,33.0,2.0,4.0,19.0,2.0,2.0,9.0,24.0,5.0,6.0,0.87,0.6,2.62,0.0,0.0,2.0,49.0,35.0,35.0,0.0,0.62,1.2,1.2,3.51,3.51,3.46
DET,2011,DET,DET,Team Level,5on4,5,0.95,0.94,0.92,1967.0,31.58,3.88,2.83,6.69,1.14,20.09,10.37,3.81,3.88,3.81,30.0,15.0,19.0,64.0,3.0,1.0,1.0,9.0,5.0,19.0,8.0,27.0,42.0,2.0,4.0,24.0,1.0,2.0,6.0,30.0,12.0,3.0,0.46,1.53,1.9,0.0,1.0,2.0,64.0,45.0,45.0,0.0,0.71,0.93,0.93,3.67,3.67,3.59,2.73,0.18,0.15,0.3,0.08,0.6,2.69,0.18,0.18,0.18,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,18.0,3.0,7.0,9.0,3.0,1.0,0.0,0.07,0.11,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,0.03,0.0,0.0,0.22,0.22,0.22
