team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2016,TOR,TOR,Team Level,other,6,0.32,0.56,0.51,1247.0,13.59,1.8,1.17,2.47,0.48,8.33,4.76,1.56,1.8,1.56,15.0,4.0,11.0,30.0,1.0,1.0,1.0,1.0,0.0,10.0,6.0,14.0,18.0,2.0,4.0,16.0,9.0,4.0,3.0,10.0,7.0,2.0,0.32,0.87,0.61,0.0,0.0,1.0,30.0,19.0,19.0,2.0,0.34,0.38,0.38,1.76,1.76,1.51,13.35,3.83,0.66,2.3,0.39,6.12,4.71,2.58,3.83,2.58,8.0,10.0,6.0,24.0,1.0,0.0,0.0,2.0,1.0,4.0,10.0,7.0,17.0,2.0,4.0,9.0,5.0,0.0,7.0,10.0,2.0,6.0,0.25,0.27,3.31,0.0,1.0,0.0,24.0,18.0,18.0,6.0,0.23,0.0,0.0,4.06,4.06,2.78
TOR,2016,TOR,TOR,Team Level,all,6,0.49,0.5,0.49,24380.0,213.96,19.82,14.44,51.09,7.01,118.61,88.03,18.81,19.97,18.96,213.0,86.0,127.0,426.0,16.0,17.0,5.0,59.0,3.0,107.0,97.0,197.0,283.0,23.0,46.0,225.0,256.0,49.0,98.0,216.0,62.0,21.0,5.96,7.27,6.58,1.0,8.0,7.0,424.87,299.0,299.59,74.0,3.19,3.68,3.68,19.33,19.42,18.61,219.76,20.24,13.9,52.48,6.92,122.05,90.41,18.57,20.33,18.66,211.0,95.0,116.0,422.0,18.0,10.0,4.0,49.0,6.0,110.0,113.0,193.0,288.0,25.0,50.0,192.0,241.0,62.0,90.0,234.0,54.0,18.0,6.64,6.71,6.89,6.0,7.0,5.0,425.91,306.0,308.67,62.0,3.03,2.37,2.37,20.9,21.03,19.43
TOR,2016,TOR,TOR,Team Level,5on5,6,0.51,0.49,0.49,20258.0,175.5,14.87,11.34,43.63,5.71,95.92,73.54,14.36,15.02,14.51,172.0,73.0,104.0,349.0,12.0,14.0,4.0,54.0,2.0,83.0,80.0,160.0,233.0,20.0,40.0,178.0,239.0,41.0,83.0,183.0,48.0,14.0,5.13,5.53,4.2,1.0,6.0,5.0,347.87,245.0,245.59,62.0,2.36,3.0,3.0,14.22,14.32,14.0,185.57,14.14,11.65,45.52,5.86,103.75,78.08,13.81,14.23,13.9,182.0,77.0,104.0,363.0,12.0,8.0,3.0,45.0,4.0,99.0,91.0,170.0,247.0,22.0,44.0,161.0,222.0,57.0,73.0,201.0,49.0,9.0,5.63,6.1,2.4,4.0,6.0,2.0,366.9,259.0,261.67,50.0,2.41,1.95,2.06,14.48,14.61,14.39
TOR,2016,TOR,TOR,Team Level,4on5,6,0.12,0.11,0.13,1210.0,2.73,0.31,0.14,0.41,0.09,0.64,2.41,0.31,0.31,0.31,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,14.0,5.0,3.0,10.0,3.0,0.0,1.0,0.04,0.0,0.27,0.0,0.0,0.0,4.0,4.0,4.0,10.0,0.03,0.0,0.0,0.34,0.34,0.34,19.25,2.26,1.57,4.51,0.64,11.77,6.26,2.17,2.26,2.17,19.0,8.0,6.0,33.0,5.0,2.0,1.0,2.0,1.0,7.0,10.0,14.0,22.0,0.0,0.0,10.0,3.0,1.0,4.0,21.0,3.0,3.0,0.74,0.33,1.19,2.0,0.0,3.0,33.0,27.0,27.0,1.0,0.39,0.42,0.31,2.34,2.34,2.24
TOR,2016,TOR,TOR,Team Level,5on4,6,1.0,0.96,0.94,1665.0,22.15,2.84,1.79,4.58,0.74,13.73,7.32,2.58,2.84,2.58,22.0,9.0,12.0,43.0,3.0,2.0,0.0,4.0,0.0,14.0,8.0,19.0,28.0,1.0,2.0,17.0,3.0,1.0,2.0,20.0,7.0,4.0,0.47,0.87,1.5,0.0,2.0,1.0,43.0,31.0,31.0,0.0,0.47,0.31,0.31,3.0,3.0,2.76,1.59,0.01,0.02,0.15,0.04,0.42,1.36,0.01,0.01,0.01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,12.0,11.0,4.0,6.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.01,0.0,0.0,0.02,0.02,0.02
SJS,2016,SJS,SJS,Team Level,other,6,0.54,0.65,0.65,1719.0,9.38,1.86,0.77,1.93,0.36,5.49,2.59,1.69,1.86,1.69,7.0,6.0,2.0,15.0,1.0,2.0,1.0,1.0,0.0,3.0,6.0,6.0,12.0,0.0,0.0,13.0,2.0,0.0,5.0,6.0,4.0,3.0,0.25,0.51,1.1,0.0,0.0,1.0,15.0,13.0,13.0,2.0,0.22,0.68,0.68,1.4,1.4,1.37,3.93,1.59,0.21,0.44,0.16,2.04,2.56,1.58,1.59,1.58,1.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,1.0,2.0,5.0,1.0,0.0,5.0,2.0,2.0,3.0,0.13,0.21,1.25,0.0,0.0,1.0,8.0,7.0,7.0,4.0,0.06,0.0,0.0,1.64,1.64,1.64
SJS,2016,SJS,SJS,Team Level,all,6,0.49,0.5,0.51,22897.0,181.02,15.98,12.34,44.22,6.28,106.08,73.09,15.47,16.06,15.54,173.0,85.0,118.0,376.0,14.0,19.0,4.0,38.0,9.0,79.0,99.0,159.0,244.0,17.0,34.0,168.0,181.0,49.0,99.0,201.0,42.0,15.0,5.46,5.4,5.12,5.0,5.0,4.0,375.13,258.0,257.97,49.0,2.75,4.18,4.18,14.55,14.54,14.32,178.25,16.54,11.83,39.6,5.69,97.73,76.61,15.97,16.59,16.02,169.0,79.0,134.0,382.0,12.0,11.0,2.0,40.0,4.0,71.0,110.0,157.0,236.0,24.0,51.0,150.0,221.0,50.0,116.0,179.0,52.0,17.0,5.21,5.97,5.36,3.0,4.0,5.0,381.53,248.0,248.74,59.0,2.53,2.67,2.67,16.41,16.5,16.17
SJS,2016,SJS,SJS,Team Level,5on5,6,0.48,0.48,0.49,16863.0,134.91,10.87,8.3,33.86,4.48,76.39,56.1,10.62,10.95,10.7,130.0,60.0,88.0,278.0,8.0,14.0,2.0,32.0,7.0,58.0,71.0,122.0,182.0,13.0,26.0,113.0,171.0,42.0,75.0,152.0,29.0,9.0,4.19,3.77,2.92,4.0,2.0,2.0,277.13,190.0,189.97,43.0,1.71,3.15,3.15,9.43,9.43,9.29,143.7,11.89,9.23,33.62,4.5,78.02,59.75,11.53,11.94,11.58,135.0,62.0,105.0,302.0,7.0,9.0,1.0,31.0,4.0,57.0,89.0,128.0,190.0,23.0,49.0,110.0,207.0,38.0,95.0,148.0,37.0,12.0,4.11,4.42,3.35,2.0,2.0,3.0,301.53,197.0,197.74,46.0,1.91,2.33,2.53,11.26,11.36,11.27
SJS,2016,SJS,SJS,Team Level,4on5,6,0.11,0.07,0.09,1606.0,2.48,0.23,0.12,0.24,0.07,0.73,1.6,0.23,0.23,0.23,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,19.0,5.0,3.0,1.0,2.0,1.0,0.0,0.08,0.15,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.03,0.0,0.0,0.26,0.26,0.26,20.73,1.87,2.0,4.14,0.74,14.82,7.43,1.65,1.87,1.65,24.0,7.0,23.0,54.0,2.0,2.0,1.0,8.0,0.0,10.0,9.0,22.0,29.0,0.0,0.0,9.0,2.0,0.0,9.0,18.0,13.0,0.0,0.54,1.33,0.0,0.0,2.0,0.0,54.0,31.0,31.0,2.0,0.49,0.34,0.14,2.21,2.21,1.97
SJS,2016,SJS,SJS,Team Level,5on4,6,0.71,0.81,0.8,2709.0,34.25,3.02,3.15,8.19,1.37,23.47,12.8,2.93,3.02,2.93,34.0,18.0,27.0,79.0,5.0,3.0,1.0,5.0,2.0,17.0,20.0,29.0,47.0,2.0,4.0,23.0,3.0,4.0,18.0,41.0,8.0,3.0,0.93,0.98,1.1,1.0,3.0,1.0,79.0,52.0,52.0,3.0,0.79,0.35,0.35,3.46,3.46,3.4,9.9,1.2,0.37,1.4,0.29,2.86,6.87,1.2,1.2,1.2,9.0,4.0,5.0,18.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,7.0,11.0,0.0,0.0,26.0,11.0,12.0,7.0,11.0,0.0,2.0,0.44,0.0,0.76,1.0,0.0,1.0,18.0,13.0,13.0,7.0,0.09,0.0,0.0,1.29,1.29,1.29
WSH,2016,WSH,WSH,Team Level,other,13,0.56,0.51,0.52,2550.0,27.2,6.47,1.53,5.03,0.88,14.02,10.07,5.21,6.47,5.21,22.0,16.0,16.0,54.0,2.0,0.0,0.0,4.0,1.0,14.0,17.0,20.0,36.0,2.0,4.0,19.0,13.0,3.0,11.0,24.0,5.0,9.0,0.66,0.61,5.2,0.0,1.0,1.0,54.0,38.0,38.0,9.0,0.46,0.0,0.0,6.94,6.94,5.64,24.97,5.08,1.94,4.24,0.83,13.73,9.19,4.82,5.08,4.82,25.0,10.0,16.0,51.0,6.0,2.0,2.0,3.0,0.0,14.0,10.0,19.0,29.0,2.0,4.0,33.0,13.0,7.0,4.0,14.0,13.0,8.0,0.49,1.49,3.11,2.0,0.0,4.0,51.0,35.0,35.0,3.0,0.54,0.67,0.67,4.95,4.95,4.7
WSH,2016,WSH,WSH,Team Level,all,13,0.55,0.55,0.54,49773.0,452.68,44.06,29.74,107.72,14.73,252.57,185.18,41.19,44.06,41.17,440.0,194.0,272.0,906.0,36.0,35.0,5.0,103.0,15.0,234.0,211.0,404.0,598.0,52.0,110.0,407.0,488.0,115.0,145.0,489.0,95.0,50.0,14.55,11.49,18.03,14.0,11.0,11.0,901.71,634.0,632.75,94.0,6.56,8.15,8.15,42.48,42.48,40.31,384.41,35.8,26.49,90.06,12.39,212.93,158.33,34.49,36.36,35.05,375.0,161.0,208.0,744.0,36.0,26.0,7.0,106.0,8.0,170.0,190.0,339.0,500.0,52.0,109.0,450.0,444.0,97.0,162.0,392.0,108.0,36.0,10.8,12.84,12.15,8.0,13.0,15.0,747.54,536.0,541.76,118.0,5.87,5.3,5.3,36.37,36.83,35.8
WSH,2016,WSH,WSH,Team Level,5on5,13,0.54,0.56,0.55,39873.0,368.68,28.72,23.56,90.74,11.94,206.29,154.75,27.65,28.71,27.62,358.0,158.0,229.0,745.0,25.0,28.0,4.0,89.0,12.0,194.0,168.0,333.0,491.0,48.0,102.0,329.0,442.0,99.0,116.0,412.0,80.0,24.0,12.34,9.69,6.7,12.0,10.0,3.0,740.71,516.0,514.75,75.0,4.86,6.42,6.53,27.05,27.05,26.62,303.42,24.08,19.8,74.37,9.74,166.8,128.21,23.4,24.64,23.95,293.0,130.0,166.0,589.0,23.0,18.0,5.0,92.0,7.0,127.0,156.0,270.0,400.0,47.0,99.0,340.0,414.0,78.0,138.0,326.0,79.0,18.0,9.21,9.35,5.52,6.0,10.0,7.0,592.54,423.0,428.76,101.0,4.11,3.87,3.87,24.32,24.79,24.3
WSH,2016,WSH,WSH,Team Level,4on5,13,0.05,0.09,0.09,3872.0,4.71,0.31,0.16,0.61,0.15,1.41,4.36,0.29,0.31,0.29,7.0,0.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,7.0,1.0,2.0,29.0,22.0,11.0,9.0,6.0,0.0,1.0,0.1,0.0,0.2,0.0,0.0,0.0,9.0,7.0,7.0,8.0,0.04,0.2,0.2,0.15,0.15,0.14,50.47,5.89,4.46,10.68,1.66,31.14,16.17,5.53,5.89,5.53,50.0,20.0,25.0,95.0,6.0,6.0,0.0,11.0,0.0,28.0,19.0,44.0,64.0,2.0,4.0,39.0,6.0,2.0,8.0,46.0,16.0,8.0,1.02,2.0,2.87,0.0,3.0,3.0,95.0,70.0,70.0,2.0,1.15,0.76,0.76,6.28,6.28,5.98
WSH,2016,WSH,WSH,Team Level,5on4,13,0.92,0.92,0.9,3478.0,52.08,8.56,4.48,11.34,1.76,30.85,16.01,8.03,8.56,8.03,53.0,20.0,25.0,98.0,9.0,6.0,1.0,9.0,2.0,25.0,22.0,44.0,64.0,1.0,2.0,30.0,11.0,2.0,9.0,47.0,10.0,16.0,1.44,1.19,5.93,2.0,0.0,7.0,98.0,73.0,73.0,2.0,1.2,1.53,1.42,8.34,8.34,7.92,5.54,0.74,0.29,0.78,0.16,1.27,4.76,0.74,0.74,0.74,7.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,7.0,1.0,2.0,38.0,11.0,10.0,12.0,6.0,0.0,2.0,0.09,0.0,0.65,0.0,0.0,1.0,9.0,8.0,8.0,12.0,0.07,0.0,0.0,0.81,0.81,0.81
BOS,2016,BOS,BOS,Team Level,other,6,0.26,0.58,0.54,938.0,8.99,0.46,0.61,1.96,0.31,5.65,4.0,0.46,0.46,0.46,10.0,3.0,5.0,18.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,10.0,13.0,0.0,0.0,12.0,2.0,4.0,2.0,13.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,18.0,13.0,13.0,0.0,0.16,0.0,0.0,0.62,0.62,0.61,8.3,1.31,0.53,1.39,0.25,4.58,2.94,1.2,1.31,1.2,9.0,2.0,2.0,13.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0,9.0,11.0,0.0,0.0,10.0,6.0,4.0,3.0,7.0,3.0,1.0,0.22,0.5,0.59,0.0,0.0,0.0,13.0,11.0,11.0,1.0,0.13,0.59,0.59,0.85,0.85,0.85
BOS,2016,BOS,BOS,Team Level,all,6,0.44,0.49,0.48,24271.0,175.44,12.45,11.41,42.96,6.02,101.23,73.93,12.1,12.44,12.09,165.0,83.0,106.0,354.0,13.0,9.0,2.0,41.0,8.0,86.0,91.0,152.0,235.0,26.0,52.0,191.0,259.0,53.0,60.0,202.0,38.0,8.0,5.3,4.56,2.59,4.0,6.0,3.0,353.66,248.0,247.41,32.0,2.45,1.72,1.72,13.17,13.13,12.93,190.17,15.79,12.11,45.02,6.29,106.66,79.14,15.48,15.85,15.55,187.0,78.0,99.0,364.0,15.0,12.0,0.0,40.0,10.0,86.0,102.0,172.0,250.0,20.0,40.0,190.0,225.0,76.0,89.0,205.0,49.0,11.0,5.11,6.19,4.49,5.0,5.0,5.0,366.89,265.0,267.66,56.0,2.65,2.0,2.0,16.45,16.58,16.41
BOS,2016,BOS,BOS,Team Level,5on5,6,0.48,0.5,0.48,19720.0,143.22,9.97,8.92,36.38,5.0,80.92,60.81,9.65,9.96,9.63,136.0,66.0,86.0,288.0,9.0,9.0,2.0,33.0,6.0,69.0,76.0,127.0,193.0,23.0,46.0,148.0,244.0,42.0,52.0,164.0,32.0,6.0,4.34,3.88,1.74,3.0,5.0,1.0,287.66,202.0,201.41,29.0,1.83,1.72,1.72,10.07,10.03,9.86,155.45,10.98,9.32,38.48,5.03,85.6,66.59,10.81,11.05,10.88,149.0,67.0,76.0,292.0,10.0,9.0,0.0,30.0,6.0,73.0,88.0,139.0,206.0,15.0,30.0,144.0,213.0,69.0,75.0,168.0,42.0,6.0,4.09,5.27,1.62,5.0,4.0,1.0,294.89,216.0,218.66,53.0,1.91,1.29,1.29,11.6,11.74,11.6
BOS,2016,BOS,BOS,Team Level,4on5,6,0.17,0.1,0.13,2192.0,4.11,0.71,0.27,0.48,0.1,1.02,2.42,0.71,0.71,0.71,4.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,15.0,9.0,5.0,3.0,2.0,2.0,1.0,0.04,0.26,0.41,0.0,0.0,1.0,6.0,5.0,5.0,3.0,0.06,0.0,0.0,0.77,0.77,0.77,24.45,3.48,2.23,4.92,0.96,16.02,7.39,3.45,3.48,3.45,26.0,9.0,20.0,55.0,5.0,2.0,0.0,5.0,4.0,10.0,9.0,21.0,30.0,3.0,6.0,23.0,3.0,0.0,9.0,27.0,4.0,4.0,0.78,0.42,2.28,0.0,1.0,4.0,55.0,35.0,35.0,1.0,0.6,0.11,0.11,3.97,3.97,3.93
BOS,2016,BOS,BOS,Team Level,5on4,6,0.99,0.91,0.9,1421.0,19.13,1.31,1.6,4.15,0.62,13.63,6.7,1.29,1.31,1.29,15.0,13.0,14.0,42.0,3.0,0.0,0.0,5.0,2.0,10.0,8.0,12.0,25.0,3.0,6.0,16.0,4.0,2.0,3.0,23.0,4.0,1.0,0.45,0.42,0.44,1.0,1.0,1.0,42.0,28.0,28.0,0.0,0.4,0.0,0.0,1.71,1.71,1.68,1.97,0.02,0.03,0.22,0.06,0.45,2.22,0.02,0.02,0.02,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,4.0,13.0,3.0,3.0,2.0,3.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03
OTT,2016,OTT,OTT,Team Level,other,19,0.58,0.4,0.45,2581.0,27.56,4.85,1.78,5.36,0.93,15.34,9.74,4.6,4.85,4.6,33.0,5.0,6.0,44.0,6.0,5.0,3.0,6.0,0.0,11.0,10.0,27.0,32.0,0.0,0.0,33.0,14.0,5.0,7.0,21.0,11.0,6.0,0.79,1.31,2.75,1.0,1.0,4.0,44.0,38.0,38.0,5.0,0.48,1.95,1.95,3.39,3.39,3.31,33.24,3.48,2.27,7.53,1.08,18.68,12.96,3.44,3.48,3.44,34.0,12.0,19.0,65.0,0.0,0.0,0.0,6.0,1.0,22.0,17.0,34.0,46.0,0.0,0.0,35.0,10.0,5.0,8.0,33.0,11.0,2.0,1.05,1.38,1.05,0.0,0.0,0.0,65.0,46.0,46.0,5.0,0.61,0.0,0.0,4.09,4.09,4.04
OTT,2016,OTT,OTT,Team Level,all,19,0.48,0.48,0.48,74641.0,564.26,43.75,35.64,135.11,18.75,313.76,240.99,42.66,43.67,42.59,574.0,214.0,308.0,1096.0,47.0,40.0,6.0,131.0,19.0,240.0,311.0,527.0,741.0,81.0,170.0,639.0,685.0,152.0,225.0,612.0,141.0,35.0,15.21,16.99,11.54,18.0,16.0,13.0,1091.68,788.0,789.17,139.0,7.75,7.23,7.23,44.26,44.3,43.76,607.05,48.22,42.1,142.96,20.23,352.0,256.5,47.19,48.58,47.53,622.0,240.0,306.0,1168.0,50.0,31.0,8.0,140.0,23.0,291.0,328.0,572.0,812.0,81.0,168.0,602.0,716.0,133.0,211.0,666.0,164.0,32.0,18.4,19.4,10.41,20.0,19.0,11.0,1176.69,862.0,867.52,115.0,9.18,6.13,6.38,51.02,51.24,50.5
OTT,2016,OTT,OTT,Team Level,5on5,19,0.47,0.49,0.49,60799.0,457.17,30.5,27.14,114.19,15.08,252.43,198.65,30.05,30.42,29.98,459.0,179.0,251.0,889.0,35.0,27.0,2.0,103.0,13.0,199.0,261.0,424.0,603.0,62.0,129.0,481.0,628.0,135.0,188.0,512.0,106.0,20.0,12.38,12.93,5.18,17.0,13.0,5.0,884.68,638.0,639.17,125.0,5.56,3.84,3.84,32.22,32.26,31.99,469.48,34.36,30.87,115.24,15.82,271.11,198.6,33.58,34.72,33.91,486.0,180.0,249.0,915.0,36.0,26.0,6.0,109.0,19.0,217.0,260.0,450.0,630.0,62.0,127.0,482.0,665.0,109.0,175.0,527.0,119.0,20.0,14.83,14.22,5.31,16.0,15.0,5.0,923.69,666.0,671.52,98.0,6.34,4.88,5.13,35.57,35.79,35.34
OTT,2016,OTT,OTT,Team Level,4on5,19,0.1,0.12,0.13,5421.0,13.99,0.94,0.64,1.97,0.42,3.82,11.22,0.87,0.94,0.87,15.0,4.0,3.0,22.0,0.0,2.0,0.0,2.0,0.0,6.0,9.0,15.0,19.0,12.0,27.0,52.0,23.0,10.0,8.0,15.0,2.0,2.0,0.26,0.22,0.46,0.0,0.0,0.0,22.0,19.0,19.0,6.0,0.15,0.46,0.46,0.64,0.64,0.63,85.75,8.01,7.92,17.9,2.84,57.0,30.33,7.81,8.01,7.81,82.0,42.0,37.0,161.0,11.0,4.0,2.0,23.0,3.0,49.0,34.0,71.0,113.0,18.0,39.0,50.0,16.0,3.0,18.0,90.0,27.0,7.0,2.06,2.89,3.05,3.0,3.0,5.0,161.0,124.0,124.0,3.0,2.0,1.08,1.08,8.92,8.92,8.68
OTT,2016,OTT,OTT,Team Level,5on4,19,0.76,0.84,0.78,5840.0,65.54,7.46,6.08,13.59,2.32,42.17,21.38,7.14,7.46,7.14,67.0,26.0,48.0,141.0,6.0,6.0,1.0,20.0,6.0,24.0,31.0,61.0,87.0,7.0,14.0,73.0,20.0,2.0,22.0,64.0,22.0,7.0,1.78,2.52,3.16,0.0,2.0,4.0,141.0,93.0,93.0,3.0,1.55,1.0,1.0,8.02,8.02,7.83,18.58,2.37,1.04,2.29,0.5,5.2,14.6,2.37,2.37,2.37,20.0,6.0,1.0,27.0,3.0,1.0,0.0,2.0,0.0,3.0,17.0,17.0,23.0,1.0,2.0,35.0,25.0,16.0,10.0,16.0,7.0,3.0,0.46,0.91,1.0,1.0,1.0,1.0,27.0,26.0,26.0,9.0,0.24,0.17,0.17,2.44,2.44,2.44
